NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
59028.19588,43335.107560000004,274227.24774043343,660759.0050849154,57609.53379,538076.9123262898,176303.7411182925,75929.7565888957,163246.48888564532,203082.44060265925,44057.74532600359,10385.65323,48149.7672,35716.46196022824,43609.55898,13461.973499730118,2350.3227699999998,91.19908000000001,862.125,2554.58541,1377.24248,48652.60142050739,16.45149,23989.357049915463,10533.740607215945,13178.480465601471,20014.801249232805,17501.49375
58745.01802,43330.55028,277646.08259272086,611867.7780377197,37251.21609,541030.6370786981,132867.09592133047,69155.40332070178,118979.44734565068,168249.716227368,31245.947765770972,8129.8212300000005,33992.9196,42627.42302841869,52260.08174,15497.535314052982,2732.13894,231.11162000000002,3067.51125,3125.3356,2247.59048,29559.940286430432,22.3716,19340.778525334015,6448.323986574404,11239.48948034935,15087.713825104966,5860.9875
47820.24478,35515.97644,225455.91741614442,507392.1626320163,42722.04822,427776.65719030757,156967.5952755299,62204.933811476905,142116.40870407602,200783.35903548254,30712.642477915277,9579.14964,35709.936,40538.07159079579,28174.22092,18116.492832127653,894.11958,85.77562,1583.19,2017.31344,822.74536,33377.10025331286,3.03618,18433.681868801883,6714.538618235246,11713.143856374318,13497.845366371166,1531.0125
60682.34852,43274.53316,283806.1302082201,623441.8758900891,51587.66895,527589.5217039302,141611.02901946762,65568.9319599318,132432.62557079704,100536.46790442115,8347.787548572134,7627.2264,29891.3668,37903.642130814245,20091.77776,17949.05962805239,247.20094,34.25386,787.64625,1627.15617,1116.184,25518.41731982786,13.39188,18660.436329766908,5307.909941365062,9770.03624683368,13133.563439990921,738.8625
49941.88691,33729.06044,264054.7963469453,795621.1021294954,46519.66264,560743.4620479844,164864.9069427003,77849.41955334181,149204.78738023347,46936.60956627359,6382.933017530038,8746.03701,60445.5452,33210.16142483642,51647.77544,22298.60392239445,3260.22644,244.84084,1511.4937499999999,4191.34794,1991.66848,19183.79171036339,17.63043,18819.374152167424,4892.713307994727,9969.086499259622,13302.578610869157,3603.525
37927.989480000004,19630.123919999998,176455.4118473134,553271.1960602299,47237.95178,277050.9479016173,102660.0760981922,61255.82221711528,155774.78514666867,128923.41430496184,29883.504691921615,6863.42997,70258.1488,35809.28103755752,80981.50506,21789.134217722225,7648.49359,593.78266,4103.62875,3621.7833100000003,3272.1116,30220.7750606094,8.25876,18617.217941526862,5762.2601629183555,14736.795588537872,12716.448826564418,1822.25625
38821.08104,16477.719,130964.33879039435,367496.02206806355,57321.51662,225819.40408088436,98842.48936138266,62970.2157286546,173723.31368790276,142032.95660963823,37348.92212470433,4442.15574,66076.0764,32848.24315608228,19731.4263,21695.11306369268,5545.42775,836.07494,4815.86625,203.01884,528.7491200000001,26507.71584446251,0.08193,24124.504110473303,6067.821347711594,16976.954345112546,12675.506240085264,1463.0625
28734.14056,11992.41828,135196.39955546113,232515.705157408,42324.9434,235295.22454044232,128346.76294316113,72204.28616908778,198984.9632433851,100599.10201234125,13267.23280145762,3316.13415,62205.9504,33562.85100003969,5137.87892,22546.614193577043,878.36094,331.0057,4127.7,308.38133,652.884,29992.099125647066,6.09687,22697.17376106836,9249.325978317833,17449.91200959163,14124.148862291608,9347.79375
11073.15699,2436.8802,160314.46508747476,235492.13399755707,22371.57521,498645.71949043835,156773.98926681836,104822.04571547738,170660.81199496618,29243.100168194196,16024.762523474283,4450.92939,23600.5868,36705.338116199324,27670.03654,20123.564802236226,1456.1981,331.66282,2728.6349999999998,1684.49794,4717.542,70354.47513147858,32.58573,20750.816337784705,17345.085522239784,13162.973299004427,13925.28487082124,24472.03125
23217.479629999998,21275.0142,180028.09305865358,93563.8141764789,2703.92811,362356.1371439843,152728.514018531,57125.040585196606,121708.49814858909,148666.1868262185,35340.79014770251,4461.57126,52726.2724,35018.47762747544,37431.28128,24443.980338574092,5337.63868,512.37378,1818.9375,171.99207,300.694,45833.52187379178,0.37266,21070.177568071034,8804.506675891103,11251.537819365787,13386.331051353045,3047.86875
32278.59821,32446.72108,166465.2259133858,142035.90844269452,26403.37498,338251.9763224084,112297.46220748223,60754.964359090256,107716.61754385916,175355.7957693978,43543.472402864376,5436.70353,78941.51120000001,36670.989341522676,52224.5905,26374.769452941568,7967.82492,819.24512,3899.9325,217.71923,594.15232,40449.27327318808,1.87641,25324.545922532558,6266.995080908092,10207.898894566468,12764.970322411995,688.48125
15661.89803,31102.98228,223848.59151548572,110437.84177069168,3137.73303,161869.48309367147,106152.17468104674,65585.33628629407,124220.6477740394,149044.95681012626,43582.68314973206,6606.69813,23990.2516,34367.49306019729,35475.0327,28560.34068914672,3241.7701,301.14448,2819.6475,569.8167,931.26416,31327.28179717312,5.70816,24042.981290956777,6200.208694015528,12010.86101851731,13345.690522855926,406.2375
18495.53143,32705.49308,228421.4202972102,141329.66554924753,6024.29345,188086.8755458388,87562.46615804845,59984.159989148204,159147.6082824221,115452.68592257187,15169.589936161829,8390.76966,22815.2972,36632.92057156507,10712.58578,21500.552200622722,1353.06452,187.7676,1974.9337500000001,198.43449,362.1448,32495.089722168483,2.38752,21987.165120071753,9940.785282196335,19128.4536884508,17480.04050294099,4356.4125
