NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
284639,201966,1406928,1149546,90941,567196,107025,176154,634061,915115,69490,465677,457689,254544,346423,163988,27086,18279,22677,166477,96202,138239,65375,31385,79519,40627,154688,113117
316575,221446,1435531,1329846,95896,692539,131796,200011,756475,919088,74801,455405,446597,273320,409906,174777,30927,20936,24750,176083,103776,142439,72736,34202,92826,48101,128971,123457
305582,220009,1519284,1284886,88548,694685,122273,185406,710007,962703,73372,408114,416331,266573,408244,185741,29596,20906,25618,171410,102945,143611,70919,33745,98275,44957,127065,138310
287622,212234,1301830,1212388,88228,648281,118283,175951,654098,885839,72107,411646,415671,251249,375980,172146,29481,20402,24248,170636,103720,137958,69715,33189,102263,43195,124835,140436
339852,238980,1376160,1430572,100060,670175,142950,195332,745871,1172593,85862,442672,440532,279200,425271,188369,33991,22951,27226,199600,119388,162266,75464,38955,103062,45190,125601,133952
344439,257731,1573596,1422101,101494,622548,161537,168758,666225,1150112,82221,450790,424701,282081,372510,194359,35056,24005,29003,196405,122845,166961,74887,39220,99824,38368,115205,121671
347825,264332,1731274,1592068,101483,827169,165737,210942,885960,1184373,89457,437596,463506,285553,480153,202627,35840,23227,28526,205441,131484,172724,85490,39874,94903,43810,104003,136565
358882,285008,1897473,1659596,104012,870409,170137,224362,926051,1188097,87176,458935,465405,268775,478363,213007,35079,23459,27884,209232,129032,176993,85699,41159,97852,46680,112619,142033
357741,285913,1974397,1669835,103073,840449,157122,231343,934634,1253445,89479,457238,471680,263341,481638,219509,34499,23321,27342,211650,123847,175170,84615,42519,106039,53734,131014,150190
326485,258406,1551288,1468291,97219,718626,134156,205847,776169,1055895,79064,456327,471617,252933,438700,186495,30763,21870,24454,193467,118486,164124,77156,38519,110179,49955,137585,153899
308102,239970,1296323,1332314,95581,661124,133634,184501,677444,1028244,79291,401759,434998,267091,393350,169145,30026,21426,24932,182939,108344,147626,73166,36540,103228,45674,120873,145360
359567,292464,1655990,1699665,107614,800564,157435,228645,904521,1211781,84755,450094,503873,295557,469960,201298,34228,23793,27922,213337,119531,169894,82995,41355,104607,51475,128650,146585
366698,297709,1947607,1736486,103704,827352,166214,233822,960345,1189712,80689,472341,491830,278551,474416,221690,34558,24120,28484,212385,120767,173491,83325,42842,113154,55654,142102,145450
360807,291942,2015757,1732865,104287,831562,161395,236130,977120,1192230,90225,477270,508611,270002,472195,232870,34134,24259,27616,215278,120322,176384,83294,43461,120996,57931,144322,162668
369121,305454,2041293,1760511,107739,852849,164310,236200,982168,1243531,89274,483019,527372,265327,468580,233121,33623,23510,27094,211731,118300,178916,83626,43359,120572,57017,143727,176823
357064,290808,1895044,1718961,101599,824574,151360,235209,977644,1235463,86386,483269,528261,281773,462800,226230,34018,23228,27575,208217,119201,174549,83931,43303,116460,56320,142541,175382
324823,254842,1631012,1452149,98489,720311,133505,213292,806019,1126645,78356,481202,494869,270467,430511,193522,30433,21150,24744,194282,111546,168594,75765,39376,112308,52930,141851,173025
310097,241269,1563391,1333263,95878,693098,133436,187604,693442,1094531,73409,460993,465757,258805,386573,176204,29564,20708,24932,187281,105940,156581,72751,35652,116666,48931,138894,172419
352094,274942,1766028,1661926,102819,805917,148261,229425,917528,1216514,84162,471716,494452,263699,452471,209506,34452,23581,26903,208289,119112,171960,82565,40432,122438,53054,143139,178952
354385,280267,1782950,1691233,105702,812197,154020,234299,959112,1272395,84927,482574,509913,283216,465154,208814,34514,23839,26991,209337,120676,175510,83919,42199,122467,54835,140198,179058
355095,279057,1732094,1692958,105244,816909,159271,233867,974373,1254689,82695,483910,502589,297912,464602,211312,34865,24205,27712,210806,121671,175304,84160,42835,121592,55022,143012,175560
