NL_Nuclear energy,NL_Biomass fleet,NL_CCGT fleet E class,NL_CCGT fleet F class,NL_CCGT fleet G_H class,NL_CCGT fleet CHP,NL_Coal fleet Supercritical,BE_Nuclear energy,BE_Biomass fleet,BE_CCGT fleet F class,BE_CCGT fleet G_H class,BE_CCGT fleet CHP,BE_CCGT fleet cogen,FR_Hydro reservoir,FR_Nuclear energy,FR_Biomass fleet,FR_OCGT fleet Standard,FR_CCGT fleet E class,FR_CCGT fleet F class,FR_CCGT fleet G_H class,FR_Coal fleet Subcritical,FR_Coal fleet Supercritical,FR_Oil fleet Standard,FR_Oil fleet Supercritical,DE_Nuclear energy,DE_Biomass fleet,DE_OCGT fleet Modern,DE_OCGT fleet Standard,DE_Lignite fleet Subcritical,DE_Lignite fleet Supercritical,DE_CCGT fleet E class,DE_CCGT fleet CHP,DE_CCGT fleet F class,DE_CCGT fleet G_H class,DE_CCGT fleet cogen,DE_Coal fleet IGCC,DE_Coal fleet Subcritical,DE_Coal fleet Supercritical,DE_Oil fleet Standard,DE_Oil fleet Subcritical,DK_Biomass fleet,DK_CCGT fleet F class,DK_CCGT fleet cogen,DK_Coal fleet Subcritical,DK_Coal fleet Supercritical,DK_Oil fleet Subcritical,ES_Hydro reservoir,ES_Nuclear energy,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet F class,ES_CCGT fleet G_H class,ES_CCGT fleet cogen,ES_Coal fleet Standard,ES_Coal fleet Subcritical,ES_Coal fleet Supercritical,PT_Hydro reservoir,PT_Biomass fleet,PT_CCGT fleet F class,PT_CCGT fleet G_H class,PT_Coal fleet Supercritical,AT_Hydro reservoir,AT_Biomass fleet,AT_CCGT fleet E class,AT_CCGT fleet F class,AT_CCGT fleet cogen,AT_Coal fleet Subcritical,AT_Coal fleet Supercritical,IT_Hydro reservoir,IT_Biomass fleet,IT_OCGT fleet Modern,IT_OCGT fleet Standard,IT_CCGT fleet E class,IT_CCGT fleet F class,IT_CCGT fleet G_H class,IT_CCGT fleet cogen,IT_Coal fleet IGCC,IT_Coal fleet Subcritical,IT_Coal fleet Supercritical,IT_Oil fleet Subcritical,GB_Nuclear energy,GB_Biomass fleet,GB_OCGT fleet Modern,GB_OCGT fleet Standard,GB_CCGT fleet E class,GB_CCGT fleet F class,GB_CCGT fleet G_H class,GB_Coal fleet Subcritical,GB_Oil fleet Standard,GB_Oil fleet Subcritical,IE_Biomass fleet,IE_OCGT fleet Modern,IE_OCGT fleet Standard,IE_Lignite fleet Subcritical,IE_CCGT fleet F class,IE_CCGT fleet G_H class,IE_CCGT fleet cogen,IE_Coal fleet Subcritical,IE_Oil fleet Modern,IE_Oil fleet Standard,IE_Oil fleet Subcritical,NO_Hydro-reservoir,NO_OCGT fleet Modern,NO_CCGT fleet F class,SE_Hydro reservoir,SE_Nuclear energy,SE_Biomass fleet,SE_CCGT fleet F class,SE_Oil fleet Standard,SE_Oil fleet Subcritical,FI_Hydro reservoir,FI_Nuclear energy,FI_Biomass fleet,FI_OCGT fleet Standard,FI_Lignite fleet Subcritical,FI_CCGT fleet E class,FI_CCGT fleet F class,FI_Coal fleet Subcritical,FI_Oil fleet Standard,FI_Oil fleet Subcritical,PL_Biomass fleet,PL_Lignite fleet Subcritical,PL_Lignite fleet Supercritical,PL_CCGT fleet E class,PL_CCGT fleet F class,PL_CCGT fleet G_H class,PL_Coal fleet Subcritical,PL_Coal fleet Supercritical,PL_Oil fleet Subcritical,CH_Hydro-reservoir,CH_Nuclear energy,LT_Biomass fleet,LT_OCGT fleet Standard,LT_CCGT fleet G_H class,LT_CCGT fleet cogen,LV_Biomass fleet,LV_CCGT fleet E class,LV_CCGT fleet F class,LV_CCGT fleet G_H class,EE_Biomass fleet,EE_Lignite fleet Subcritical,EE_Lignite fleet Supercritical,EE_CCGT fleet cogen,CZ_Nuclear energy,CZ_Biomass fleet,CZ_Lignite fleet Subcritical,CZ_Lignite fleet Supercritical,CZ_CCGT fleet F class,CZ_Coal fleet Subcritical,HU_Nuclear energy,HU_Biomass fleet,HU_OCGT fleet Modern,HU_OCGT fleet Standard,HU_Lignite fleet Subcritical,HU_CCGT fleet E class,HU_CCGT fleet F class,HU_CCGT fleet cogen,HU_Oil fleet Standard,RO_Hydro reservoir,RO_Nuclear energy,RO_Biomass fleet,RO_OCGT fleet Standard,RO_Lignite fleet Subcritical,RO_CCGT fleet F class,RO_CCGT fleet G_H class,RO_CCGT fleet cogen,RO_Coal fleet Subcritical,SK_Nuclear energy,SK_Biomass fleet,SK_Lignite fleet Subcritical,SK_CCGT fleet E class,SK_CCGT fleet F class,SK_Coal fleet Subcritical,SI_Nuclear energy,SI_Biomass fleet,SI_OCGT fleet Standard,SI_Lignite fleet Subcritical,SI_Lignite fleet Supercritical,BG_Hydro reservoir,BG_Nuclear energy,BG_Biomass fleet,BG_Lignite fleet Subcritical,BG_CCGT fleet F class,BG_CCGT fleet cogen,BG_Coal fleet Subcritical,HR_Hydro reservoir,HR_Biomass fleet,HR_CCGT fleet E class,HR_CCGT fleet F class,HR_CCGT fleet cogen,HR_Coal fleet Subcritical,HR_Oil fleet Subcritical,HR_Oil fleet Supercritical,RS_Hydro-reservoir,RS_Lignite fleet Subcritical,RS_CCGT fleet cogen,RS_Oil fleet Subcritical,GR_Hydro reservoir,GR_Biomass fleet,GR_OCGT fleet Standard,GR_Lignite fleet Subcritical,GR_Lignite fleet Supercritical,GR_CCGT fleet CHP,GR_CCGT fleet F class,GR_CCGT fleet G_H class
0,0,0,0,0,0,0,0,0,0,0,0,0,127528.59943023651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341098.39977485704,0,0,0,0,0,0,0,0,0,141669.9822673155,0,0,0,0,86701.75160913794,0,0,0,0,0,0,92328.8973896578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79718.40030652382,0,0,37041.057194650326,0,0,0,0,0,6957.814844014372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36933.828314836006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26261.760029881512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10063.052310128252,0,0,0,0,0,0,23061.49281686024,0,0,0,0,0,0,0,11200.53261397278,0,0,0,17590.558476948947,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,135960.7493961107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342524.63101087883,0,0,0,0,0,0,0,0,0,164762.82925108937,0,0,0,0,110644.2905920792,0,0,0,0,0,0,93598.38494570901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77663.8516226866,0,0,34975.85986828903,0,0,0,0,0,5939.351509327387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37390.010365673435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25479.640116789706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9704.979612646806,0,0,0,0,0,0,23194.60343349417,0,0,0,0,0,0,0,10421.100139246168,0,0,0,17622.12924326323,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,136815.20897277913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346791.8865992321,0,0,0,0,0,0,0,0,0,162447.06139683258,0,0,0,0,95270.72053775123,0,0,0,0,0,0,92427.68879093905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76021.73681272235,0,0,34809.88699995994,0,0,0,0,0,5459.764684666915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38653.71819441234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25204.604143503755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9530.710774469324,0,0,0,0,0,0,23029.994156791996,0,0,0,0,0,0,0,10749.016632030147,0,0,0,17917.960400276716,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,140525.25215017464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338235.6615936403,0,0,0,0,0,0,0,0,0,154857.61259936605,0,0,0,0,91441.78051469331,0,0,0,0,0,0,92409.42862632948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75365.29538372267,0,0,35640.396882777204,0,0,0,0,0,5494.5626501959205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43435.54822385256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25518.97181076478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9926.557829619005,0,0,0,0,0,0,23051.57754097498,0,0,0,0,0,0,0,10887.170209118274,0,0,0,18333.835192991744,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,135542.6052284818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337874.6168799509,0,0,0,0,0,0,0,0,0,153610.9869946017,0,0,0,0,87561.52930044595,0,0,0,0,0,0,92579.15490100357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71465.25720441688,0,0,33797.77368634205,0,0,0,0,0,5510.675326841653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43154.42639290069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29172.425756471006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9736.980710948044,0,0,0,0,0,0,23726.915091640833,0,0,0,0,0,0,0,12089.756853412124,0,0,0,19256.672977562874,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,125474.37528629802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336922.83512989,0,0,0,0,0,0,0,0,0,164004.30429816176,0,0,0,0,77951.75472874832,0,0,0,0,0,0,93760.7409727234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64489.52005343782,0,0,33190.0284210099,0,0,0,0,0,5620.018116969974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38896.55373582348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26953.856406227784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9777.733130009185,0,0,0,0,0,0,24194.607405627576,0,0,0,0,0,0,0,10849.36859495644,0,0,0,19482.226487905235,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,125827.93058594172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337347.8124232735,0,0,0,0,0,0,0,0,0,164746.07502803093,0,0,0,0,71214.1459081024,0,0,0,0,0,0,91653.5119602523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65109.85895665441,0,0,33208.79144556101,0,0,0,0,0,5561.25423743843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35259.38225683565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27325.29565545033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9276.347758829366,0,0,0,0,0,0,23938.981651867754,0,0,0,0,0,0,0,10060.827093169075,0,0,0,19651.961388929776,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,125777.14363682189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367223.3441767482,0,0,0,0,0,0,0,0,0,179263.37363566188,0,0,0,0,69920.21152158944,0,0,0,0,0,0,90377.31597469872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65649.30964927949,0,0,30035.035896249272,0,0,0,0,0,5370.346099315252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33998.95387913825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22110.806799710666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9659.760101496284,0,0,0,0,0,0,23751.977978970885,0,0,0,0,0,0,0,9985.30019747446,0,0,0,19555.119464330244,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,127619.32712780392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365866.0671339525,0,0,0,0,0,0,0,0,0,164506.45964351037,0,0,0,0,68177.34462741227,0,0,0,0,0,0,91227.09048852185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65911.74599595115,0,0,28530.559864778563,0,0,0,0,0,5358.369912346203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32326.59001227545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29835.587608137124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9484.759809643316,0,0,0,0,0,0,22266.910338793135,0,0,0,0,0,0,0,9863.193435282941,0,0,0,20207.42006679288,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,125841.39838014157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326417.4801310131,0,0,0,0,0,0,0,0,0,142775.50389117387,0,0,0,0,67142.74676549272,0,0,0,0,0,0,88552.20199304896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66212.29116353483,0,0,26189.351356900024,0,0,0,0,0,5337.057850967736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29964.00581071994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23291.254155266466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9053.306634506263,0,0,0,0,0,0,22278.91854890218,0,0,0,0,0,0,0,9789.515485490776,0,0,0,20749.316391789656,0,0,0,0,0,0,0
