NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
10737.59622,4853.69192,110367.98909762708,175699.21410832056,28854.05754,108046.8004290447,44976.86953637427,52257.61296206719,105363.205678818,107204.28647885993,20611.13302613189,9260.38242,19056.2656,29310.806366429497,8033.27186,21443.738448736065,311.78285999999997,81.6516,1010.42625,297.6642,54.26432,79269.91802091728,0.006359999999999999,11769.482691392292,12896.881162198511,10874.558217728923,30398.593579328975,8435.925
16387.7371,8730.02296,107038.8174114405,240289.75782992636,42470.11283,65646.89918059715,36592.661254863066,51554.45666338857,112759.28075586393,136313.0149158338,28851.901696461806,10766.98836,78380.4368,37905.446779540966,26528.82286,23671.933063935398,3461.88206,524.3122,3581.8125,617.27234,10.004,42640.636559380015,0.010620000000000001,12061.136187556309,9873.573366050765,9115.303599510366,30234.493715613593,14251.35
53666.08383,33507.39816,159198.74046590927,517451.97980583244,52414.18554,71019.74126486032,36184.80314712668,62163.04123233576,137287.65850003043,192091.1585096239,29989.612869522396,10441.56888,74892.4064,33281.03531877916,55172.89066,25235.019116191877,3705.13825,424.1162,2256.7912499999998,1666.74224,374.5104,30325.908926278295,2.02224,12361.594528777916,10416.065534034084,7944.996644700323,30348.836391736524,29350.0125
28795.553,26065.37908,200963.77228403313,476101.62487301655,40001.29838,96504.10387090294,37014.14982180102,65050.277064351285,95378.39010643662,180227.6251761441,45866.82051526039,9123.70554,101856.6384,35248.24081357781,54130.67886,25595.28197246161,7465.4113800000005,859.50926,5635.6125,3072.54771,120.93032,26455.711172057778,1.75278,14334.45069150003,9952.300449672826,7017.174812208507,29273.729654088456,26608.89375
39756.89548,21207.82912,145037.574058298,442001.50147594186,50024.51423,166097.62007840336,60322.85611971101,79251.95732462301,82319.05935593352,242442.36514419876,51318.371743112446,9226.96398,25923.318,28129.426486608685,71830.7536,25777.388919267145,1052.75452,199.44332,3212.50875,3515.67015,1597.28128,27823.58477955133,18.25779,16614.42196147672,7029.365955100726,7377.997010601068,24281.232946933553,17944.29375
47489.024,27681.51072,152545.71287688348,441367.00207085285,61702.75677,111006.25552281097,69330.8998459901,48684.66672247078,67246.79927947036,186941.99982289082,32630.312288787947,11591.88606,115343.7012,37121.57177308868,39117.60964,23751.553814948256,4588.42122,708.13338,4775.89875,878.54982,82.41,31049.211618853482,0.70917,11918.536868227555,7556.963722392162,6514.085944285282,21031.50095707456,7775.26875
38113.55539,21523.28304,123727.0976532573,291393.3258979489,47766.12772,97698.01345910884,35881.02796944657,49901.150969914735,67649.91057614013,239322.78891922536,50819.906751309376,10626.87186,95008.5984,39271.78984258745,29899.61162,23384.924367092062,5255.36392,720.62754,5757.3975,614.00374,50.170880000000004,33233.67086798728,1.0659,11606.174709677896,11577.02238141458,7228.325244762358,19730.921665717142,16963.3125
37762.99237,19341.046,117312.7790239296,395991.45199802466,62332.76008,48177.736028859086,29740.41817985851,53510.518687437434,60612.198719314925,215484.90181907188,43938.36379146568,11250.64782,124465.66,44870.52114384843,45317.14912,25198.9923791156,6140.94248,914.30848,6073.215,1242.80759,551.54512,26593.521853248007,5.58891,8995.007069001167,11323.075236971574,5834.274459406849,18805.0041113967,14615.19375
12050.51233,5774.24616,108357.61710590626,110162.4869860018,31822.38931,190707.7547968372,68132.11849165497,47814.314373700334,63953.779766352905,99138.05719028434,21856.73453523757,9283.84866,66811.0636,41448.24075353176,12754.92534,26077.927488092737,1983.93439,468.91654,5026.0275,369.97228,153.92056,23588.82975830473,2.3418,8250.937263809688,8246.959287289099,5563.104577842427,18365.53720729682,6701.9625
12793.01413,4451.71592,114052.76088800395,107968.880276045,31478.89133,209103.85213153306,71356.36227637026,42552.30336275185,61183.5884171697,159250.39571315754,36942.47608637853,9898.5105,46840.1168,41268.08775016115,14229.350120000001,24490.438659146,1536.8237000000001,248.54232,2472.705,46.97089,21.73328,21459.554152820714,0.63786,10140.35392624917,5898.499917438409,6784.26306985082,16296.11051229696,3284.11875
40934.20218,18679.4392,100605.466412467,281780.0551304941,53381.94242,141283.52174894392,45192.86974467791,43493.326522576346,66860.93848350541,170983.63161425188,29101.92682966849,10110.55347,80096.6784,42994.42572964066,27641.79738,23369.771228479436,5013.09519,734.31976,5113.71,79.77877,29.74632,27409.187306462893,0.6548700000000001,12642.078874372943,7985.9447207330095,9425.280679267506,16257.254871875748,16963.25625
51196.55094,26625.725599999998,111049.45367123009,408761.55386734573,67346.81264,75016.38599887531,29495.17106103693,48766.3381486298,73661.95972797948,150136.88565421672,15790.2443716462,6668.00019,96185.46,43067.09472612532,42810.84126,19033.680517969337,6544.68637,850.16306,5589.2475,746.69505,287.2624,31625.258728339013,2.47389,9044.00333205899,8795.632661907648,5958.619988661134,14420.852180137077,22891.2
27817.01855,15280.49752,131530.41668464706,263562.45174394443,40329.0521,188353.312688365,60227.5364220497,64145.95805962525,114816.41071747805,107984.01716148795,40827.56196967261,5169.98457,32889.6044,33066.18633913641,37133.286720000004,17890.295764840073,5296.72526,696.81804,5096.44875,2388.48236,1054.70368,24125.0286535547,19.178910000000002,9330.354939019737,6555.297687295519,6297.394956633706,14403.607415342378,16769.6625
1717.37372,1483.64608,133848.97506156735,64701.70115767913,6478.76399,323923.7294987236,67494.03651298642,42911.39836249712,136975.98503678275,157046.17600679395,36372.28014833018,7336.9713600000005,6392.1596,32661.56637445973,6823.60294,16056.115177685435,425.06081,40.029560000000004,431.38875,497.97675,255.17416,21682.83673644738,3.71985,9083.429302494087,6041.05711637386,5381.1582822449645,15139.310820406406,18422.3625
13812.91231,10356.491759999999,162018.5544071416,119490.7579103855,22703.1785,175811.17811023621,90833.23592897282,46897.128025810656,81345.82117392332,79807.39381817007,18089.803405151786,8248.53177,24212.8576,31039.1943273429,6702.62506,16171.122676362085,278.55534,62.2044,891.75375,642.64277,588.4812,20984.131470720164,4.11495,7932.606859654784,5740.921065691451,5452.172208097279,13742.75947019937,13801.275
27246.64124,6876.45868,152078.1353399555,296444.39466744213,49382.51728,170706.71896801455,84756.59043935772,64240.249649572725,79127.23647999665,75388.82962448156,9079.522292155843,10524.47769,72767.8452,36959.335699986696,44541.39632,17128.26123146262,4554.4811,520.87046,3686.00625,1537.27244,1875.1235199999999,21844.016634396852,11.60919,8333.102686519793,5403.956795471149,11636.138356406742,13786.94231503172,4060.875
