NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
278897,194822,1409041,1136722,87090,602112,125492,174995,638335,939085,70843,433629,451762,266560,346299,168304,27081,19278,23738,163526,94410,144412,64770,31274,85887,41729,157041,115616
318147,225699,1615337,1352688,95462,739092,141879,201078,765584,928502,72091,416079,444048,278035,407594,189030,30835,21314,24741,174760,99566,146810,71517,34610,106253,51473,139064,154044
303351,223109,1661603,1307760,86940,724115,137489,191578,725017,906288,72788,400587,422723,268033,405487,194461,29642,21440,25393,174260,101987,152732,69678,35339,114911,50750,138555,195292
289459,214800,1402876,1215687,85691,692902,132483,181606,662022,967031,72676,414897,406499,244111,374357,174769,29285,20650,22797,173012,102447,147622,68753,34657,118346,48331,134623,184426
345998,252621,1535081,1464226,100087,747144,157012,197478,752827,1128873,81235,441789,465901,279099,424407,193502,33853,22834,26587,201730,116603,168041,75611,39930,117394,50183,139542,166644
343183,256939,1652130,1458888,101864,649688,157889,181934,682950,1101260,80785,422992,418536,277261,380839,205762,35617,24381,28680,205844,120447,174510,73463,41294,116324,44993,137076,139144
345796,260144,1704050,1583914,101759,813327,159124,222187,906622,1120740,85435,410941,459145,272479,482706,203958,36601,24586,29001,211548,128751,184497,85678,42612,113799,52410,129979,157482
355950,279673,1747227,1648107,103511,839094,160436,233514,939524,1158140,86863,406077,441736,255132,480129,213902,35271,23982,27965,215854,125572,189996,85811,43478,118238,54621,140784,169050
359664,288676,1869946,1660431,103164,853340,167001,234768,939906,1248839,88635,406763,438117,252679,481371,212535,34616,23541,26725,215952,118893,185837,83730,43041,128192,56888,147619,178838
327793,263427,1739200,1477622,94874,775202,160813,210509,786723,1034162,71999,399424,426316,245586,438960,190965,30784,21878,23968,194259,117417,173786,75752,39968,125974,55124,145606,180851
305646,245809,1652641,1341709,92617,721927,156799,192978,696305,915186,71714,366235,383856,245561,392915,184471,29996,21611,23605,188533,107552,157750,71439,37903,121475,52547,135939,174912
360876,292992,1961968,1703051,106911,857894,168774,231755,924458,1141569,84362,426314,450524,269980,466471,222007,34166,23553,26608,213912,115989,173443,82283,41901,122118,54982,140059,180289
364558,291697,2005102,1725628,103613,877793,177119,233906,968912,1189534,81964,449415,473106,262375,471728,227354,34407,24018,27529,212639,117116,175070,82599,42928,122728,55158,144951,176016
357517,283190,1929771,1707852,104298,877137,182111,235369,974364,1188645,91308,468440,494300,276705,468540,226096,34086,24511,27463,215403,118296,177363,82911,43191,124590,54929,144522,182313
363453,295398,1987382,1731257,108087,883022,183872,235196,974293,1197618,89537,451705,504078,276930,465998,224426,33664,24168,27545,211709,117274,179778,83337,43137,123010,55340,143705,180456
345950,271498,1914012,1672107,101639,849683,166989,234646,975342,1182866,83269,414074,467371,281141,466864,231220,33976,23617,27664,207855,117166,176747,83651,43192,122343,57275,145058,177021
303358,234458,1606806,1380354,83437,741543,143056,206297,804441,1039452,74620,385017,402380,262323,423114,193246,30115,20886,24149,179274,110968,171562,75999,39041,119106,53379,142393,185163
292125,223600,1486310,1272344,84949,715635,143972,180175,681729,960365,71634,399133,415943,263889,381426,173827,29523,20460,24725,173593,106101,155927,73637,34802,115613,46656,136150,165683
346669,264238,1765226,1644180,102787,836365,158045,229470,918423,1128970,84100,447166,473918,277572,458922,217321,34524,23531,27015,207250,119327,172424,83073,40324,123417,53437,143508,183052
346456,269133,1854057,1667805,104906,859410,165545,234205,965250,1190257,86198,452370,475131,290457,469416,221696,34532,23835,27128,208027,120620,176858,83880,41996,126931,55213,143568,184010
346034,260603,1825981,1664066,104983,871610,168340,231022,976166,1221614,85194,483223,525038,298847,467936,218704,34919,24305,27556,208781,121946,175388,83921,42369,121738,53692,141277,178400
348609,265057,1769646,1680190,105225,881667,181911,234100,977406,1162167,84640,485467,526875,307903,463164,219304,34374,24241,28200,213583,117605,176195,83540,42663,126851,57286,145244,177319
354316,269212,1814522,1688514,103912,858180,176549,231624,965718,1205879,87851,499473,511596,302947,462237,215340,34263,24382,27579,209743,117605,182101,82887,42778,121862,57694,145075,166466
324326,262893,1876396,1484985,101143,786121,159299,208930,804178,1094734,78637,468287,490078,285204,430139,200510,30718,22355,26092,195142,111205,172315,75058,39659,115233,54161,134443,164833
307287,249031,1876737,1381042,90171,739489,154652,194836,708601,1116261,78612,413396,433435,272444,389945,190302,29837,21228,25845,194839,105807,154954,72415,36993,118654,51822,129722,162539
352179,285082,2109382,1712044,103984,862395,166829,232486,935533,1236920,86548,448756,471454,280343,459968,228694,33849,23416,27155,211266,117154,174521,82524,41445,122549,56181,141350,184959
351765,286126,1993063,1712612,102412,854128,161293,234125,964469,1239920,87536,435919,453938,272105,473018,224175,33515,23345,27000,214176,122731,174767,84598,42829,122829,55702,139398,187995
356454,282714,1912050,1707219,104861,842051,158018,230703,973435,1138446,82402,461595,481335,286410,473092,218508,33520,22545,27092,213496,121569,177368,84785,42795,120442,54030,140775,170056
342722,255808,1706041,1628178,103890,851880,170358,226952,975094,1017774,80300,427458,467624,282088,468465,213421,33952,22676,27572,204244,125139,174552,84941,43350,120638,54039,137506,166217
337290,245397,1493946,1561713,100471,849787,170159,215588,948650,1008712,78660,448151,454208,268740,465071,197848,32910,22627,26171,198799,125426,176433,82867,42498,115454,54721,137013,164760
295475,226345,1389627,1308619,81274,718493,131885,178179,786942,867005,70823,430632,448155,268123,412158,172232,30791,21868,25746,161267,111269,163632,76536,37701,104838,46437,124060,160565
283911,227460,1406775,1227047,79629,634302,107408,167942,678030,838215,65248,437960,429885,257771,370275,159485,29124,21199,24800,161765,106596,150326,74712,35889,104287,43790,119310,141072
338318,256685,1521534,1592259,102896,756047,149522,208975,906227,1059239,78659,450833,462954,281687,450260,187895,32173,22031,26733,198258,122101,166609,82052,40231,106320,47414,123941,142330
339701,259980,1646415,1628193,105920,808236,154901,214725,955894,1092985,77514,468714,476864,280099,464461,193678,33154,22355,26742,204829,124214,170909,84800,42144,102668,51429,125684,147957
339698,257290,1669179,1625378,105987,767800,140270,220226,953279,1022063,76075,446702,435880,265462,467965,193977,33762,23740,27110,207873,126039,179931,85752,42549,115520,56221,136556,172281
340894,255673,1581276,1595721,103120,749352,136316,216266,978274,1068364,79868,435895,445867,272296,463227,188757,33674,22976,27827,202325,124695,176794,84095,42664,116602,53370,134877,173628
334464,255608,1603331,1564320,101180,737032,136109,211221,941474,1008904,80296,423095,428349,276723,464013,191153,33107,23439,27546,198148,124949,179561,83826,41079,111718,50330,128538,157116
302116,229138,1441265,1353807,86366,708930,120971,181463,797669,974824,72594,396727,389719,249460,412028,168480,29912,20099,23586,165145,112338,162059,80390,37344,96904,43448,118156,138264
284807,219997,1325198,1242368,82736,645957,113973,169762,698542,919606,70678,426126,398077,233459,373500,153742,28722,19150,22268,165069,107635,149919,75697,35315,94418,41988,119837,122878
342617,257836,1570427,1635030,99038,774298,141342,221848,946249,1079498,80353,472162,473171,267866,456862,177535,32741,21651,26146,207600,124484,168997,83928,41181,98297,49830,125013,133156
346104,268126,1637193,1651994,97057,811044,149316,223190,986049,1134170,85195,417813,452811,269951,463323,195719,32889,21164,26325,207297,123675,174219,85451,42567,100406,54473,131083,131670
344861,266795,1704499,1654862,99222,813584,152550,221235,981781,1150381,83031,404336,427927,258593,463420,203940,33028,22476,25838,205098,122609,180218,83855,41999,101234,52758,128824,134762
343207,260952,1750992,1645659,100083,834428,155411,220259,968917,1126568,84370,399276,428819,262441,457627,206870,33311,22643,26447,204393,122316,177578,84091,42207,105626,50216,126477,146437
333622,262412,1677657,1601398,98327,807895,159730,213629,962304,1156389,84106,427049,436240,258615,454393,199988,32870,22557,25824,200672,121459,175263,82294,41302,107633,49730,131953,159113
302130,237608,1486737,1386959,83596,717231,144455,194747,803125,1065661,73356,409262,408465,246541,410229,182279,29323,20096,23291,177754,111312,161179,77328,37714,101201,48611,126888,146869
274699,210675,1311778,1247834,83902,664976,130617,178899,697742,996582,76724,401777,413260,250038,375469,168796,28432,18968,21926,173394,106166,152806,73569,35179,105826,46683,124548,152933
328214,254821,1643585,1563127,103169,776420,142945,216158,921462,1185952,81559,455319,477468,274297,460784,202760,28735,21843,26993,200651,119925,175215,81777,39511,110108,49696,120301,162260
335086,267890,1705479,1650577,103274,791683,123947,220643,957383,1109151,81797,474253,494951,275745,469786,216745,32904,21897,26459,206758,123422,174441,84580,41385,101446,51495,122621,140563
336188,258831,1509063,1657530,101945,777423,139734,224712,962121,1057177,84307,468170,506767,275135,467274,206381,33958,22239,27378,210299,123173,175067,85256,41250,104967,50723,134049,144386
336860,262352,1581046,1628533,103179,765105,146800,218742,960200,1159794,81438,473752,501482,283959,468607,200573,34462,22821,27556,204344,122821,181636,84731,40735,112226,50796,134761,154867
346442,274417,1835863,1646620,100416,773807,152251,220825,954423,1155573,78150,451542,489487,288299,458454,207807,33134,22396,27200,204135,120928,177391,83818,40272,109535,51161,133905,150744
307701,242337,1618155,1424316,90280,711968,131842,201422,813762,958956,73897,430086,459558,274989,420034,193089,29675,20428,25735,185526,111041,167603,75798,38137,106030,51788,136409,165764
285006,229928,1497333,1304013,87865,649413,123782,188335,709751,999168,71184,403442,452610,271988,376502,179584,28827,20427,25124,180871,106289,158907,71903,36035,110376,51440,134029,175229
334204,259421,1724653,1639603,102443,790885,145705,225623,936137,1020458,80355,456739,500879,284284,448928,215451,33277,23317,24794,205378,120397,179358,82186,40222,118759,56301,143282,167955
332945,257007,1562790,1638552,102179,780139,142225,224195,975360,1065199,86149,440550,478136,288754,458728,207281,33926,24123,23810,204060,121511,179098,84362,41287,117925,55961,138011,182488
334470,262890,1545212,1618189,99176,790619,146279,216904,967816,1189934,87238,436591,473491,281956,460821,192389,32970,23606,26519,201497,122260,177392,83708,41349,115085,53417,133924,174059
342442,276279,1661279,1642989,99383,789526,149018,219717,949944,1118610,78640,436490,459566,277010,458942,192576,32928,23570,26782,203735,122741,172314,84409,40127,105434,50915,132576,168832
326643,253951,1455132,1599343,95607,753645,144555,212836,947475,961708,79848,407275,440931,271585,454475,197293,32599,23925,26001,198840,120096,171768,82578,39586,106494,50265,131060,169566
289420,228661,1362208,1316626,79895,675699,129005,181855,778043,989829,78402,393882,380278,240304,403947,163299,28881,20478,22136,171187,109213,162997,74212,36631,99834,47183,128339,172096
281532,232734,1449011,1259203,87690,645489,129323,172785,682229,912180,70362,397821,402096,236703,362698,175288,27812,18992,21631,166778,104949,148051,71243,34040,96368,44436,124277,161404
327771,260524,1604842,1591740,98837,769671,149952,217369,907903,1061620,78825,429387,446092,258113,440353,209100,32131,21833,25037,197832,119294,166695,80651,40259,94379,50529,128064,161481
333099,270450,1665146,1631458,98866,783430,151082,221103,933967,1044331,77787,429356,453506,262301,458623,210901,32618,22301,25557,201490,118979,166559,81765,39710,87877,48963,121921,146913
330510,258182,1464779,1606595,99439,755522,144074,217389,948481,1062827,82713,439552,450161,265128,456155,203036,32577,22221,26001,198136,119623,164397,83252,40441,94893,51441,130686,147499
335884,271554,1622280,1644476,99063,724588,138455,217017,933943,1187086,86785,468798,478066,261870,458473,198545,32375,22161,25323,202357,119540,166824,82816,40411,100294,49710,120868,155411
334707,262788,1713293,1634940,97136,737046,135013,217438,935809,1088699,82231,457191,482338,275973,460303,208069,32363,22666,25961,202900,119405,176333,83431,40012,105494,51319,128671,156752
291295,231308,1497940,1382575,85556,662528,120175,186876,769514,897337,74306,399642,412048,263456,413641,181694,29090,20344,24202,174570,109286,165400,75846,36176,102725,48107,129359,167637
267142,212240,1337917,1226849,82541,609011,110139,169135,668753,852948,65667,403287,407690,254468,362529,173061,27478,18784,22455,166086,101933,146565,72002,33377,98155,42974,120872,147746
317001,244997,1414632,1522097,93069,721859,127743,203562,882113,961797,76701,440352,455622,275607,431086,191055,31891,22368,25848,187525,114908,161907,78231,37929,99207,47238,120676,148263
316712,247267,1430847,1553346,96678,737505,129122,200180,908992,972593,76298,461055,466622,278533,442083,183815,31633,22523,26509,186092,114999,163366,78902,38851,98717,47792,115608,149418
321198,241760,1396457,1563296,95300,737823,130019,215234,925135,1003228,79222,449977,458330,268423,457429,186915,28255,22811,26375,200610,120022,167418,82419,40133,98021,49941,122091,144470
317415,244436,1350402,1546446,94851,731632,134050,208837,931311,1034638,80131,446398,465511,269906,454254,179103,31418,22397,25806,192879,121834,169459,82728,39567,103373,49177,125129,144426
313013,241117,1377713,1547488,92641,716797,133388,209336,914655,1026637,74970,411805,445020,272059,454758,184855,31501,22341,25586,195897,120496,164867,83113,38523,98297,48982,123265,147419
286331,216412,1266911,1320830,80501,644881,110376,180857,761637,850259,68688,370550,384531,249734,410339,164693,27829,19981,23121,169506,108862,159887,76318,35366,97417,46904,123718,141658
273730,208652,1172587,1216388,80900,600622,100678,166611,664755,909494,64593,390607,386152,235183,364800,156450,26625,18565,21373,165537,97723,146407,72145,33668,95412,43100,116255,133083
319971,247119,1520608,1599391,96729,712824,121032,218049,902469,1101076,75612,439876,453571,264310,445433,199830,30735,21179,24729,205591,116314,162931,81337,39745,94019,50236,128090,139926
321884,251464,1588563,1597960,96682,758843,130365,220401,928864,1077639,68320,427284,460403,265660,454590,199655,30808,21347,24584,205488,119757,165838,82344,40621,99555,51949,131089,143244
321806,246756,1493667,1576591,93696,765650,133988,216523,934106,1036888,78854,395095,454845,261194,447161,192125,30665,21789,24887,202661,118734,168857,81482,40192,102635,51437,133384,156651
323004,257088,1518900,1578566,93475,727105,133215,216988,916582,1070279,79520,398574,446962,263366,447657,191327,31248,22227,24887,201019,119339,170934,80884,39892,110021,51397,134185,162332
318972,253708,1563137,1556843,91630,760137,137356,212337,914370,1040207,77866,386504,423111,254060,447498,194156,31451,22345,24906,197427,118325,175634,80404,39482,108330,51086,133642,168389
286187,229935,1424019,1343824,79442,691170,123618,188694,779508,880126,70745,334590,347054,224422,405434,175514,28475,20253,21754,173641,109871,161715,73814,35304,104306,48078,131070,156659
261447,214777,1260852,1201411,75040,634608,114004,171577,676327,848868,67211,386344,373467,225640,356462,164543,26636,18714,21081,162685,101923,148470,70960,33661,102066,45085,126533,161538
309806,239688,1396448,1517415,94918,756173,126360,202535,881713,1004134,75671,422258,435119,255920,428368,183585,30792,21243,25198,187377,113515,166173,77055,37292,107133,47535,125552,177074
315381,241965,1402577,1544796,95733,770494,135539,203213,915877,1005088,76646,420642,440253,250908,443946,181619,31647,22173,25511,188614,115859,163001,77401,38071,100474,47552,120764,158828
320527,245869,1366272,1542930,96927,734416,132428,203706,937928,989334,80829,410977,428960,245643,452418,185616,32648,22263,24856,192571,117132,161685,78267,39750,96237,49496,115105,137411
321216,247451,1473611,1538107,96972,754390,142928,209846,928872,1034675,81366,425990,452307,256412,456648,185909,32524,22275,25112,194899,118508,163083,80226,39954,94299,48152,116515,154288
311369,249827,1557938,1534846,94047,770226,143115,201806,893448,1038706,78728,419429,442604,269155,441364,185010,32215,22547,26151,184485,115948,164826,77773,39970,94131,46944,113225,148935
