NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
21032.82204,12564.88096,193392.83041311926,293552.9851211745,17700.51211,294658.7380435851,39063.16402985582,91673.01878345589,203654.35252214537,103474.47585980596,31301.425482411316,3612.59622,14863.1672,20096.21279344002,34706.53198,23693.958851622712,1724.52763,182.17394,872.5125,3173.73027,3353.56056,43792.00884773691,20.2236,13734.764100130615,6078.259613419641,17098.469983501203,18542.790323140627,4691.53125
51090.02562,41234.74596,278020.11800199444,536302.072688886,20327.322360000002,373661.5588161522,54434.01437212034,79882.65988637912,196892.01996817664,197561.86688940995,45402.899276032185,3044.68353,8847.3816,19434.059133758718,27784.42162,23912.205554449207,1032.89334,122.79634,592.275,3590.67344,2076.91896,34798.563443248,13.75722,17186.13073503845,6370.617728597114,15156.547343963328,18207.83548083802,11148.31875
36877.20513,31033.84736,245794.544365119,382438.12802842085,29596.819349999998,424058.88525496225,85771.20295748246,97049.39318611257,110159.9781287994,157911.3697188836,27532.64903919857,4686.89256,8102.2028,21615.64095393011,25162.08048,25241.603217998145,267.65765,8.39308,295.62,4173.39557,2833.89048,29238.994537515966,29.58573,14687.28092564562,6529.553901704132,10695.500017294087,17136.46327824106,10217.625
57442.86573,41000.00752,294717.0655131728,706774.3627071495,52086.96471,382912.91857851343,71388.35542636628,69875.12121572488,128953.69236949802,111193.60676333237,23036.124719986954,5921.0352,46974.9916,22918.854640784604,34716.64094,25485.55412784862,1760.03547,94.85616,1345.50375,2999.6108400000003,2468.5936,34487.84824236915,9.31521,13449.254312091382,6124.801166411323,15409.167546885259,16393.37318252453,4032.675
52139.06905,37705.52,290305.2110531875,774518.4186235744,33442.72023,504070.3149652343,130008.18012330332,86849.23693274788,136405.30904576386,170213.34412934308,29399.17622822103,6785.3052,38633.316,21100.35665656349,41317.84676,26433.59045087795,1115.22918,101.05736,905.24625,5027.70789,2231.43648,63418.904594393636,20.68893,18493.658937754102,11770.021112497981,13246.027364544287,17570.630437746437,4874.5875
32504.45153,29392.23328,246216.6652546694,465815.7244648599,23382.7924,566215.8930653029,154121.1153253963,96565.79693739768,179864.60043676902,102231.79191503982,24044.795731859187,7030.82772,22790.205599999998,21921.546945336846,50386.407979999996,30012.865839791415,2396.77411,160.39056,2165.61,3280.98744,5523.93328,39900.187303163744,28.95636,16353.5356220578,6023.681370136621,16642.33403330728,18401.4821071635,3047.64375
35943.65256,13568.50956,137758.84670321096,296310.9304285774,42018.47951,372906.13595295226,89208.35070267577,111634.06404977391,221970.16911644946,66581.1020526807,17081.289596048377,4652.0424,40798.882,22393.4492155716,49000.38166,31968.149609137006,2760.91271,195.15428,2316.105,4116.72968,5012.90928,38570.454810372714,51.39618,20046.763108652143,6054.459351270824,18171.674113988032,16892.83978579081,2355.75
12467.47578,13959.18528,163983.60363544407,151687.65754187948,19496.85677,338048.6067282915,97349.14903182922,66105.474399654,203522.4145131924,100083.59581332114,21284.632732694747,2761.66566,45713.3192,28153.486545526743,24737.39428,31257.2876441426,2682.77103,374.34602,3866.31,902.466,1189.73144,35268.71022797085,10.15005,18500.4568450068,5761.665879450348,16330.18840540211,18221.89490691274,5744.85
32934.6617,27377.2684,203072.11408844803,190665.15439726025,30936.40044,455358.4863449193,150360.41793133,52575.945606273395,137544.14149779236,207026.96322987427,46176.19080583088,5513.12595,15502.4368,27069.42284738816,14170.34456,30748.03215741774,1017.38411,117.79246,1577.8125,173.73717,216.53904,32640.497213242383,1.07331,18993.824292617424,5901.34004259568,11252.988443620337,29341.72015987152,19487.775
29961.317039999998,18691.24028,192684.96376301977,256675.11647066375,45733.27212,578725.9912116026,151028.7391972004,62472.66376730415,111171.48144952726,139242.1647938666,37779.49421668818,6019.22151,36074.092000000004,21025.79457918124,12194.4824,23639.295039325665,2767.32611,176.26355999999998,753.48375,693.49443,373.68712,39063.6408719351,6.07245,13937.694722484646,7601.693408830784,10736.426253399217,29832.39962184104,16914.50625
16857.28672,18116.9802,200976.91208039765,161191.9383147592,40264.60418,402985.0063746698,106718.67767224596,61884.9893212308,152959.66605288483,150006.5020041657,37898.936515943686,6451.11207,54388.6356,18646.39256130162,15002.08122,20782.219114401763,3913.32434,412.28952,3115.13625,680.81614,658.6108800000001,28471.708627614364,9.74328,14946.805373266492,6437.611903716558,14492.862180438722,29259.368170031696,4892.00625
55878.00141,39674.618519999996,264192.15068408765,641883.0551524436,46110.39681,284008.52107353194,88687.99445286205,61209.36320085578,161295.09255245587,221369.27406347217,49123.55233865409,8091.6624,42629.198,23353.513085338618,28591.3254,21759.402723064726,3958.48791,297.22174,3989.04375,2484.44347,316.95952,29921.560192334924,2.36091,16240.529589923204,7581.229080775271,14688.861741876688,27339.21303780919,6299.55
63301.55092,43881.236039999996,264325.9392669555,963612.8433521853,73034.31631,175210.05950125464,85885.03992812223,77584.96956309292,109172.45128721582,245164.87658448398,51630.58935387981,7619.1948,122563.0492,27860.962981438974,103247.14874,24690.62289034009,8665.86752,906.0404599999999,5922.6,5920.09109,774.41128,30058.49712444864,20.04792,14660.369747222427,8659.516452509699,10171.794311826154,26981.82352538353,16879.6125
