NL_Nuclear energy,NL_Biomass fleet,NL_CCGT fleet E class,NL_CCGT fleet F class,NL_CCGT fleet G_H class,NL_CCGT fleet CHP,NL_Coal fleet Supercritical,BE_Nuclear energy,BE_Biomass fleet,BE_CCGT fleet F class,BE_CCGT fleet G_H class,BE_CCGT fleet CHP,BE_CCGT fleet cogen,FR_Hydro reservoir,FR_Nuclear energy,FR_Biomass fleet,FR_OCGT fleet Standard,FR_CCGT fleet E class,FR_CCGT fleet F class,FR_CCGT fleet G_H class,FR_Coal fleet Subcritical,FR_Coal fleet Supercritical,FR_Oil fleet Standard,FR_Oil fleet Supercritical,DE_Nuclear energy,DE_Biomass fleet,DE_OCGT fleet Modern,DE_OCGT fleet Standard,DE_Lignite fleet Subcritical,DE_Lignite fleet Supercritical,DE_CCGT fleet E class,DE_CCGT fleet CHP,DE_CCGT fleet F class,DE_CCGT fleet G_H class,DE_CCGT fleet cogen,DE_Coal fleet IGCC,DE_Coal fleet Subcritical,DE_Coal fleet Supercritical,DE_Oil fleet Standard,DE_Oil fleet Subcritical,DK_Biomass fleet,DK_CCGT fleet F class,DK_CCGT fleet cogen,DK_Coal fleet Subcritical,DK_Coal fleet Supercritical,DK_Oil fleet Subcritical,ES_Hydro reservoir,ES_Nuclear energy,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet F class,ES_CCGT fleet G_H class,ES_CCGT fleet cogen,ES_Coal fleet Standard,ES_Coal fleet Subcritical,ES_Coal fleet Supercritical,PT_Hydro reservoir,PT_Biomass fleet,PT_CCGT fleet F class,PT_CCGT fleet G_H class,PT_Coal fleet Supercritical,AT_Hydro reservoir,AT_Biomass fleet,AT_CCGT fleet E class,AT_CCGT fleet F class,AT_CCGT fleet cogen,AT_Coal fleet Subcritical,AT_Coal fleet Supercritical,IT_Hydro reservoir,IT_Biomass fleet,IT_OCGT fleet Modern,IT_OCGT fleet Standard,IT_CCGT fleet E class,IT_CCGT fleet F class,IT_CCGT fleet G_H class,IT_CCGT fleet cogen,IT_Coal fleet IGCC,IT_Coal fleet Subcritical,IT_Coal fleet Supercritical,IT_Oil fleet Subcritical,GB_Nuclear energy,GB_Biomass fleet,GB_OCGT fleet Modern,GB_OCGT fleet Standard,GB_CCGT fleet E class,GB_CCGT fleet F class,GB_CCGT fleet G_H class,GB_Coal fleet Subcritical,GB_Oil fleet Standard,GB_Oil fleet Subcritical,IE_Biomass fleet,IE_OCGT fleet Modern,IE_OCGT fleet Standard,IE_Lignite fleet Subcritical,IE_CCGT fleet F class,IE_CCGT fleet G_H class,IE_CCGT fleet cogen,IE_Coal fleet Subcritical,IE_Oil fleet Modern,IE_Oil fleet Standard,IE_Oil fleet Subcritical,NO_Hydro-reservoir,NO_OCGT fleet Modern,NO_CCGT fleet F class,SE_Hydro reservoir,SE_Nuclear energy,SE_Biomass fleet,SE_CCGT fleet F class,SE_Oil fleet Standard,SE_Oil fleet Subcritical,FI_Hydro reservoir,FI_Nuclear energy,FI_Biomass fleet,FI_OCGT fleet Standard,FI_Lignite fleet Subcritical,FI_CCGT fleet E class,FI_CCGT fleet F class,FI_Coal fleet Subcritical,FI_Oil fleet Standard,FI_Oil fleet Subcritical,PL_Biomass fleet,PL_Lignite fleet Subcritical,PL_Lignite fleet Supercritical,PL_CCGT fleet E class,PL_CCGT fleet F class,PL_CCGT fleet G_H class,PL_Coal fleet Subcritical,PL_Coal fleet Supercritical,PL_Oil fleet Subcritical,CH_Hydro-reservoir,CH_Nuclear energy,LT_Biomass fleet,LT_OCGT fleet Standard,LT_CCGT fleet G_H class,LT_CCGT fleet cogen,LV_Biomass fleet,LV_CCGT fleet E class,LV_CCGT fleet F class,LV_CCGT fleet G_H class,EE_Biomass fleet,EE_Lignite fleet Subcritical,EE_Lignite fleet Supercritical,EE_CCGT fleet cogen,CZ_Nuclear energy,CZ_Biomass fleet,CZ_Lignite fleet Subcritical,CZ_Lignite fleet Supercritical,CZ_CCGT fleet F class,CZ_Coal fleet Subcritical,HU_Nuclear energy,HU_Biomass fleet,HU_OCGT fleet Modern,HU_OCGT fleet Standard,HU_Lignite fleet Subcritical,HU_CCGT fleet E class,HU_CCGT fleet F class,HU_CCGT fleet cogen,HU_Oil fleet Standard,RO_Hydro reservoir,RO_Nuclear energy,RO_Biomass fleet,RO_OCGT fleet Standard,RO_Lignite fleet Subcritical,RO_CCGT fleet F class,RO_CCGT fleet G_H class,RO_CCGT fleet cogen,RO_Coal fleet Subcritical,SK_Nuclear energy,SK_Biomass fleet,SK_Lignite fleet Subcritical,SK_CCGT fleet E class,SK_CCGT fleet F class,SK_Coal fleet Subcritical,SI_Nuclear energy,SI_Biomass fleet,SI_OCGT fleet Standard,SI_Lignite fleet Subcritical,SI_Lignite fleet Supercritical,BG_Hydro reservoir,BG_Nuclear energy,BG_Biomass fleet,BG_Lignite fleet Subcritical,BG_CCGT fleet F class,BG_CCGT fleet cogen,BG_Coal fleet Subcritical,HR_Hydro reservoir,HR_Biomass fleet,HR_CCGT fleet E class,HR_CCGT fleet F class,HR_CCGT fleet cogen,HR_Coal fleet Subcritical,HR_Oil fleet Subcritical,HR_Oil fleet Supercritical,RS_Hydro-reservoir,RS_Lignite fleet Subcritical,RS_CCGT fleet cogen,RS_Oil fleet Subcritical,GR_Hydro reservoir,GR_Biomass fleet,GR_OCGT fleet Standard,GR_Lignite fleet Subcritical,GR_Lignite fleet Supercritical,GR_CCGT fleet CHP,GR_CCGT fleet F class,GR_CCGT fleet G_H class
0,0,0,0,0,0,0,0,0,0,0,0,0,118442.54179254382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287428.184780594,0,0,0,0,0,0,0,0,0,113496.74922580516,0,0,0,0,76326.73868011929,0,0,0,0,0,0,90075.0756553706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112718.17988687208,0,0,75746.17666455632,0,0,0,0,0,8649.677485300608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39188.94542630728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18994.1687858893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004.2436560973365,0,0,0,0,0,0,20569.671491677243,0,0,0,0,0,0,0,5807.785040328133,0,0,0,12655.655402564596,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,127020.67853524089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276985.2744759202,0,0,0,0,0,0,0,0,0,110650.8880378755,0,0,0,0,67305.9596786139,0,0,0,0,0,0,90708.0445574293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127387.6220017766,0,0,77102.81318504053,0,0,0,0,0,8311.099148064348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41278.58039712534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19249.56900529715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7148.340030162225,0,0,0,0,0,0,19511.92869664461,0,0,0,0,0,0,0,5752.588068157372,0,0,0,12546.446704414733,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,132337.2445070187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248014.79556880236,0,0,0,0,0,0,0,0,0,117969.01269106765,0,0,0,0,66872.12630534491,0,0,0,0,0,0,91359.48420260212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149836.48426469273,0,0,73971.92791912208,0,0,0,0,0,8015.063693198621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39497.83848155547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18720.336536978957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7453.983173120767,0,0,0,0,0,0,20391.06571735337,0,0,0,0,0,0,0,5523.41207168747,0,0,0,12555.114654456096,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,136205.38005487842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254859.53379188324,0,0,0,0,0,0,0,0,0,112505.50768608709,0,0,0,0,70498.699128873,0,0,0,0,0,0,90296.90506860112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163251.166754398,0,0,74380.28562350276,0,0,0,0,0,8770.989692365743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37943.873208249024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18956.883423352923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7632.875843460989,0,0,0,0,0,0,21243.360856641855,0,0,0,0,0,0,0,5848.758699295103,0,0,0,12572.898896782228,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,137224.33177444592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250742.83361665672,0,0,0,0,0,0,0,0,0,102692.50353570354,0,0,0,0,74721.60693053331,0,0,0,0,0,0,88937.62082167742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147167.51309096193,0,0,74200.51828111689,0,0,0,0,0,9570.774216828357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41593.17345061267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22024.499761975156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7616.078532271032,0,0,0,0,0,0,21913.20445497026,0,0,0,0,0,0,0,5884.287297393328,0,0,0,12701.573120671423,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,135817.76974127544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243985.6481554402,0,0,0,0,0,0,0,0,0,103120.61464205847,0,0,0,0,71053.93988898258,0,0,0,0,0,0,86391.4559577766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122409.02221300884,0,0,74646.3649953521,0,0,0,0,0,9415.778842870475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45455.58595589965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22589.24209937556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7614.615624920128,0,0,0,0,0,0,20480.434008709777,0,0,0,0,0,0,0,5717.771907929807,0,0,0,12775.213334168939,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,127255.31115594797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233731.97828665975,0,0,0,0,0,0,0,0,0,97617.1308899828,0,0,0,0,67459.63459463339,0,0,0,0,0,0,83533.66498977278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111297.26990137843,0,0,75750.12928140363,0,0,0,0,0,9221.508255419227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46672.965031829226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20624.583359625296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7747.609577125441,0,0,0,0,0,0,17692.279359113963,0,0,0,0,0,0,0,5723.49685510487,0,0,0,12771.028806562843,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,126545.91308779843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233879.04646816634,0,0,0,0,0,0,0,0,0,93237.25132476071,0,0,0,0,66962.43012197479,0,0,0,0,0,0,82179.73545339353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105862.82583688038,0,0,74282.59725371635,0,0,0,0,0,9213.262356194671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48831.23422801752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18212.63568843069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7825.953490435946,0,0,0,0,0,0,15952.60627061046,0,0,0,0,0,0,0,5861.37902728989,0,0,0,12787.019679914873,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,121775.53813613768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214378.0287831983,0,0,0,0,0,0,0,0,0,89340.8446464377,0,0,0,0,64098.70307344368,0,0,0,0,0,0,79828.08496241743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100942.5973711708,0,0,72438.05859905003,0,0,0,0,0,9263.678786018516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51620.92788665281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19853.41733835213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7770.989971394493,0,0,0,0,0,0,14391.93138159777,0,0,0,0,0,0,0,5414.434521684082,0,0,0,12778.837433970712,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,120235.84027480819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201983.15220352178,0,0,0,0,0,0,0,0,0,87065.69828440626,0,0,0,0,65346.95207044768,0,0,0,0,0,0,79376.18349163544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130679.77972342238,0,0,72722.86395620285,0,0,0,0,0,9053.97929517417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52051.238712606704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18966.573404577077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7636.115138309439,0,0,0,0,0,0,13971.434734357821,0,0,0,0,0,0,0,5764.716474765263,0,0,0,12731.088985036218,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,110620.83759010598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202282.54266217523,0,0,0,0,0,0,0,0,0,81044.2905064551,0,0,0,0,63316.68430766207,0,0,0,0,0,0,78018.07246780867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153684.41270331744,0,0,78028.11179369228,0,0,0,0,0,9019.948599961608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49716.26957101248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18817.95858384582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7783.476930568357,0,0,0,0,0,0,11715.879521364432,0,0,0,0,0,0,0,5621.821793275865,0,0,0,12581.716294238062,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,104215.2308247472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223130.7476664529,0,0,0,0,0,0,0,0,0,91667.45346855647,0,0,0,0,63111.24554974333,0,0,0,0,0,0,77546.04570851958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180687.3276046252,0,0,79789.16927567274,0,0,0,0,0,9305.400237814953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57042.01662269516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18360.24238999725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7727.076627521581,0,0,0,0,0,0,12051.821625962768,0,0,0,0,0,0,0,6056.849927354335,0,0,0,12480.054690520687,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,103979.05609020051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236322.20094090476,0,0,0,0,0,0,0,0,0,104202.44039545265,0,0,0,0,62155.34424696351,0,0,0,0,0,0,79501.05654483865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171298.84797687456,0,0,78037.13878745538,0,0,0,0,0,9194.256619120362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58529.37780699101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15841.599599454134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7578.173557875084,0,0,0,0,0,0,11849.801150010084,0,0,0,0,0,0,0,5810.490607956058,0,0,0,12254.31437091022,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,112753.29830951015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226853.25117939268,0,0,0,0,0,0,0,0,0,96762.83691266204,0,0,0,0,70915.65509710078,0,0,0,0,0,0,89480.94344608129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183173.38614585827,0,0,78115.83131456313,0,0,0,0,0,8975.75157305588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79487.95900279493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15448.658823571239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7517.436779466634,0,0,0,0,0,0,11229.847871241627,0,0,0,0,0,0,0,6107.933418962297,0,0,0,12290.480645220525,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,129070.35344335216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231805.1665757404,0,0,0,0,0,0,0,0,0,93371.75645566349,0,0,0,0,90843.50560494735,0,0,0,0,0,0,90997.37942269232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195532.36908268815,0,0,78921.22858753294,0,0,0,0,0,9282.770276834082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54375.38046028593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13390.455653276678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7447.034363203931,0,0,0,0,0,0,10054.979244709377,0,0,0,0,0,0,0,6027.351606947173,0,0,0,12735.647131178679,0,0,0,0,0,0,0
