NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
277453,195983,1379388,1091126,83801,591179,111280,168576,623982,964877,71927,417432,392171,236582,339641,163250,26854,17709,21015,153202,96445,142196,66649,30348,79345,38645,152559,113117
318131,230164,1664464,1334458,95437,723710,131636,196711,755765,929337,70986,436474,451568,257679,409447,186194,30613,20355,23370,170597,103522,144574,72674,33988,91132,48194,130266,121201
299992,213602,1549908,1259054,85821,716434,128661,184551,709173,871966,69939,388759,424640,258396,399293,188297,29231,19913,23405,162338,102868,146980,70670,34263,100382,47307,133492,139673
283886,207291,1337287,1160470,82858,676338,130205,166530,648078,851280,68858,389080,409646,247507,366845,164922,29159,20107,22967,157996,102301,139611,69181,33059,104645,43956,126011,146359
339139,240136,1489686,1418241,99847,715242,152034,188526,738023,1085916,80804,429616,466144,288577,423203,189642,33824,22869,27363,193401,118669,163282,74767,38361,105826,45024,127299,138511
340894,250937,1633652,1417886,101880,635588,156829,170042,668829,1088274,78387,453434,451469,294087,378609,201287,35623,24346,29084,196683,124556,173071,75274,40393,108946,42791,132518,132509
343017,255484,1731857,1565556,102106,802192,157600,214589,897275,1103358,83739,434102,487232,296058,482656,203493,36547,24692,29888,207289,132787,184713,86598,41974,111154,50515,127414,147191
352649,276426,1891107,1625241,103914,849938,160204,225686,934361,1083403,82934,460520,489603,277927,478528,207722,35441,24712,29273,209994,128409,190193,86437,43113,119385,54050,140383,183270
354867,282226,1944316,1640743,102798,854223,156904,225623,935389,1183183,87937,437052,474609,276711,482326,213753,34704,24617,27938,207084,122627,186155,85006,42265,127651,53968,144443,185494
321691,252104,1631495,1456551,101596,732859,134999,201378,779360,1076084,73486,450076,463728,264576,437609,189412,30928,23217,25650,186006,118770,172998,76999,38914,120242,49991,140384,171696
