NL_Nuclear energy,NL_Biomass fleet,NL_CCGT fleet E class,NL_CCGT fleet F class,NL_CCGT fleet G_H class,NL_CCGT fleet CHP,NL_Coal fleet Supercritical,BE_Nuclear energy,BE_Biomass fleet,BE_CCGT fleet F class,BE_CCGT fleet G_H class,BE_CCGT fleet CHP,BE_CCGT fleet cogen,FR_Hydro reservoir,FR_Nuclear energy,FR_Biomass fleet,FR_OCGT fleet Standard,FR_CCGT fleet E class,FR_CCGT fleet F class,FR_CCGT fleet G_H class,FR_Coal fleet Subcritical,FR_Coal fleet Supercritical,FR_Oil fleet Standard,FR_Oil fleet Supercritical,DE_Nuclear energy,DE_Biomass fleet,DE_OCGT fleet Modern,DE_OCGT fleet Standard,DE_Lignite fleet Subcritical,DE_Lignite fleet Supercritical,DE_CCGT fleet E class,DE_CCGT fleet CHP,DE_CCGT fleet F class,DE_CCGT fleet G_H class,DE_CCGT fleet cogen,DE_Coal fleet IGCC,DE_Coal fleet Subcritical,DE_Coal fleet Supercritical,DE_Oil fleet Standard,DE_Oil fleet Subcritical,DK_Biomass fleet,DK_CCGT fleet F class,DK_CCGT fleet cogen,DK_Coal fleet Subcritical,DK_Coal fleet Supercritical,DK_Oil fleet Subcritical,ES_Hydro reservoir,ES_Nuclear energy,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet F class,ES_CCGT fleet G_H class,ES_CCGT fleet cogen,ES_Coal fleet Standard,ES_Coal fleet Subcritical,ES_Coal fleet Supercritical,PT_Hydro reservoir,PT_Biomass fleet,PT_CCGT fleet F class,PT_CCGT fleet G_H class,PT_Coal fleet Supercritical,AT_Hydro reservoir,AT_Biomass fleet,AT_CCGT fleet E class,AT_CCGT fleet F class,AT_CCGT fleet cogen,AT_Coal fleet Subcritical,AT_Coal fleet Supercritical,IT_Hydro reservoir,IT_Biomass fleet,IT_OCGT fleet Modern,IT_OCGT fleet Standard,IT_CCGT fleet E class,IT_CCGT fleet F class,IT_CCGT fleet G_H class,IT_CCGT fleet cogen,IT_Coal fleet IGCC,IT_Coal fleet Subcritical,IT_Coal fleet Supercritical,IT_Oil fleet Subcritical,GB_Nuclear energy,GB_Biomass fleet,GB_OCGT fleet Modern,GB_OCGT fleet Standard,GB_CCGT fleet E class,GB_CCGT fleet F class,GB_CCGT fleet G_H class,GB_Coal fleet Subcritical,GB_Oil fleet Standard,GB_Oil fleet Subcritical,IE_Biomass fleet,IE_OCGT fleet Modern,IE_OCGT fleet Standard,IE_Lignite fleet Subcritical,IE_CCGT fleet F class,IE_CCGT fleet G_H class,IE_CCGT fleet cogen,IE_Coal fleet Subcritical,IE_Oil fleet Modern,IE_Oil fleet Standard,IE_Oil fleet Subcritical,NO_Hydro-reservoir,NO_OCGT fleet Modern,NO_CCGT fleet F class,SE_Hydro reservoir,SE_Nuclear energy,SE_Biomass fleet,SE_CCGT fleet F class,SE_Oil fleet Standard,SE_Oil fleet Subcritical,FI_Hydro reservoir,FI_Nuclear energy,FI_Biomass fleet,FI_OCGT fleet Standard,FI_Lignite fleet Subcritical,FI_CCGT fleet E class,FI_CCGT fleet F class,FI_Coal fleet Subcritical,FI_Oil fleet Standard,FI_Oil fleet Subcritical,PL_Biomass fleet,PL_Lignite fleet Subcritical,PL_Lignite fleet Supercritical,PL_CCGT fleet E class,PL_CCGT fleet F class,PL_CCGT fleet G_H class,PL_Coal fleet Subcritical,PL_Coal fleet Supercritical,PL_Oil fleet Subcritical,CH_Hydro-reservoir,CH_Nuclear energy,LT_Biomass fleet,LT_OCGT fleet Standard,LT_CCGT fleet G_H class,LT_CCGT fleet cogen,LV_Biomass fleet,LV_CCGT fleet E class,LV_CCGT fleet F class,LV_CCGT fleet G_H class,EE_Biomass fleet,EE_Lignite fleet Subcritical,EE_Lignite fleet Supercritical,EE_CCGT fleet cogen,CZ_Nuclear energy,CZ_Biomass fleet,CZ_Lignite fleet Subcritical,CZ_Lignite fleet Supercritical,CZ_CCGT fleet F class,CZ_Coal fleet Subcritical,HU_Nuclear energy,HU_Biomass fleet,HU_OCGT fleet Modern,HU_OCGT fleet Standard,HU_Lignite fleet Subcritical,HU_CCGT fleet E class,HU_CCGT fleet F class,HU_CCGT fleet cogen,HU_Oil fleet Standard,RO_Hydro reservoir,RO_Nuclear energy,RO_Biomass fleet,RO_OCGT fleet Standard,RO_Lignite fleet Subcritical,RO_CCGT fleet F class,RO_CCGT fleet G_H class,RO_CCGT fleet cogen,RO_Coal fleet Subcritical,SK_Nuclear energy,SK_Biomass fleet,SK_Lignite fleet Subcritical,SK_CCGT fleet E class,SK_CCGT fleet F class,SK_Coal fleet Subcritical,SI_Nuclear energy,SI_Biomass fleet,SI_OCGT fleet Standard,SI_Lignite fleet Subcritical,SI_Lignite fleet Supercritical,BG_Hydro reservoir,BG_Nuclear energy,BG_Biomass fleet,BG_Lignite fleet Subcritical,BG_CCGT fleet F class,BG_CCGT fleet cogen,BG_Coal fleet Subcritical,HR_Hydro reservoir,HR_Biomass fleet,HR_CCGT fleet E class,HR_CCGT fleet F class,HR_CCGT fleet cogen,HR_Coal fleet Subcritical,HR_Oil fleet Subcritical,HR_Oil fleet Supercritical,RS_Hydro-reservoir,RS_Lignite fleet Subcritical,RS_CCGT fleet cogen,RS_Oil fleet Subcritical,GR_Hydro reservoir,GR_Biomass fleet,GR_OCGT fleet Standard,GR_Lignite fleet Subcritical,GR_Lignite fleet Supercritical,GR_CCGT fleet CHP,GR_CCGT fleet F class,GR_CCGT fleet G_H class
0,0,0,0,0,0,0,0,0,0,0,0,0,101817.8606495831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111082.50849495649,0,0,0,0,0,0,0,0,0,55293.94950756053,0,0,0,0,65155.61014892391,0,0,0,0,0,0,88464.39075664808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210680.7386538355,0,0,108972.37126515097,0,0,0,0,0,11228.19093426016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61035.78936136949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16757.498430346906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9080.78839402696,0,0,0,0,0,0,16392.671852843017,0,0,0,0,0,0,0,7741.061535030005,0,0,0,14655.635427183694,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,133156.4410805529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123327.24812930149,0,0,0,0,0,0,0,0,0,49355.584400424814,0,0,0,0,66394.2241522452,0,0,0,0,0,0,85552.45103032929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208106.74290272934,0,0,108814.98091961413,0,0,0,0,0,10795.696453611332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54184.15723169579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13739.129465244296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9188.886797921221,0,0,0,0,0,0,15964.640642397355,0,0,0,0,0,0,0,7713.709009638061,0,0,0,14737.980952576207,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,212464.9398768608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119638.82649339116,0,0,0,0,0,0,0,0,0,44231.27742546235,0,0,0,0,66871.09167515078,0,0,0,0,0,0,85310.73698973983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204899.93901631585,0,0,110146.0021547482,0,0,0,0,0,10784.534927184213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57165.85494059797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13301.891632336725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8991.211442129106,0,0,0,0,0,0,15167.1542180947,0,0,0,0,0,0,0,7894.549489144056,0,0,0,14665.61104210196,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,127819.51920609133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118064.36466532284,0,0,0,0,0,0,0,0,0,41380.57422421893,0,0,0,0,70842.2610177058,0,0,0,0,0,0,85955.19746161882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197177.59041414192,0,0,112782.13831700644,0,0,0,0,0,12048.536046526613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56531.64554750432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16322.171509885722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9071.619099738222,0,0,0,0,0,0,14397.817759102238,0,0,0,0,0,0,0,7739.865657175661,0,0,0,14521.61845822597,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,118816.99273471492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92755.29297316825,0,0,0,0,0,0,0,0,0,37673.04891480942,0,0,0,0,79167.21888147623,0,0,0,0,0,0,87304.34385768013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154429.4115678361,0,0,134637.760134706,0,0,0,0,0,17432.23941938052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52514.838569371546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18575.58868080461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9026.765315425377,0,0,0,0,0,0,14437.871287810258,0,0,0,0,0,0,0,7346.387917483268,0,0,0,14386.704804781193,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,104948.89148397434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81812.96460413636,0,0,0,0,0,0,0,0,0,35264.34011473285,0,0,0,0,84071.10734402444,0,0,0,0,0,0,92792.65142198205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143945.30064222933,0,0,139687.52182514913,0,0,0,0,0,18351.97988779006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52240.71810611936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19747.820617496407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8959.602194011188,0,0,0,0,0,0,14119.74528579211,0,0,0,0,0,0,0,7267.739865402832,0,0,0,14358.347157878756,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,120939.96945400543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89400.715644314,0,0,0,0,0,0,0,0,0,34003.87406483235,0,0,0,0,86989.86378600476,0,0,0,0,0,0,90357.94275227943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139594.21280109033,0,0,141606.84801196575,0,0,0,0,0,18616.884477903972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36866.989979322214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18322.325072163632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9089.30460467689,0,0,0,0,0,0,13504.082522182405,0,0,0,0,0,0,0,7920.740062294526,0,0,0,13026.658609074397,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,134072.6880183978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91508.35193881874,0,0,0,0,0,0,0,0,0,38839.9741234353,0,0,0,0,87240.95560123857,0,0,0,0,0,0,91777.30203828907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135420.9571354295,0,0,141699.67894900034,0,0,0,0,0,18772.98336711115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39724.198685591175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16724.21545135966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8963.625189226155,0,0,0,0,0,0,13219.992862978872,0,0,0,0,0,0,0,7763.732325843231,0,0,0,13410.402207670744,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,138993.34196373564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73908.38694720656,0,0,0,0,0,0,0,0,0,40087.62812040819,0,0,0,0,87295.14435765528,0,0,0,0,0,0,96058.69394503724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135658.81097350814,0,0,141349.59985499983,0,0,0,0,0,18600.473919841254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43264.57430407447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17426.81432288368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8761.40437130804,0,0,0,0,0,0,12029.348744734656,0,0,0,0,0,0,0,7980.398252560241,0,0,0,13407.375897527008,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,125037.44303172284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71201.27228907029,0,0,0,0,0,0,0,0,0,39045.43831670676,0,0,0,0,85214.40604071294,0,0,0,0,0,0,87605.08004483269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135742.18008667804,0,0,137823.49523494364,0,0,0,0,0,18278.714599277384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45880.743358788466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13772.006187254785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8315.26987597074,0,0,0,0,0,0,11885.0670916812,0,0,0,0,0,0,0,7855.925178869667,0,0,0,13440.142243157285,0,0,0,0,0,0,0
