NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
279688,194684,1350257,1129811,92256,607313,123726,168064,619075,902051,70569,426300,432659,249714,345419,158463,27096,19276,23603,162275,95298,143637,65934,30556,81371,39550,155709,113140
318478,224551,1526460,1341738,96221,737882,130881,195856,751301,938014,73842,424473,452265,272342,410120,176358,30840,21275,24759,175597,102276,145723,72682,34056,95060,48068,131083,126084
307083,220688,1471410,1280036,90606,711327,125390,183010,710093,948689,71536,398229,420202,263843,407856,181753,29762,21198,25797,169059,103364,147735,70974,34373,100047,47699,133485,142286
282476,203997,1198886,1169197,86719,673760,125655,168339,651438,849939,69814,401161,418653,247439,374302,161579,29668,20786,24062,163787,103592,141431,69645,33667,104543,46403,132719,147990
333334,232464,1380061,1390193,99296,707017,145962,188507,746653,1061045,81111,445865,443056,273786,417196,180733,33129,22271,26395,195382,119196,165158,75101,39248,108910,48489,135861,146606
340320,254543,1551442,1410715,100223,625681,150719,168907,674893,1066381,81270,482959,441079,281451,368790,189706,34525,23179,28440,196806,124518,169885,75226,40650,107973,42339,128862,127387
345279,256758,1555793,1559349,102207,778494,150535,208170,897227,1150603,87531,475441,504137,296176,476224,189105,35661,23364,29623,201525,134023,178396,86232,41915,100388,47696,117783,136565
356613,278191,1689368,1633234,104896,813192,154480,219914,930387,1193534,85906,480665,538936,288621,478949,200644,35550,24515,29159,208557,130993,184683,86444,42581,104055,50082,129673,144820
363097,293702,1876594,1670574,103560,829103,166146,225902,934272,1269976,89954,456903,521641,286095,481836,215588,34898,24635,27975,209590,124008,180841,84735,42471,113762,53012,136053,154557
335175,270262,1739200,1491366,106541,776947,153452,202989,779406,1115309,81166,473870,513413,268516,440892,191486,30930,23396,26935,190375,118883,167866,77099,39338,111445,51202,140431,152755
313567,251192,1709895,1348854,106835,743568,157592,182593,682440,1112149,80448,457360,487792,273062,392498,180458,29933,22782,26645,175577,108552,153874,73238,36933,104011,46240,126740,140730
361409,292989,2033601,1708786,107028,892106,179210,226477,918920,1234401,83118,476455,537877,299092,471779,225453,34030,24242,27702,211313,120387,168604,83175,41095,103227,50208,124083,143650
360820,284048,1910719,1709657,103171,865737,170892,227434,962611,1139787,78091,471951,543917,287735,477488,224675,34452,23871,28657,210413,122015,169325,83798,42273,105305,51955,130716,145030
352227,271639,1778597,1674452,104121,842879,162782,226563,972884,1114844,86549,474907,535161,288951,474767,218306,34287,24040,28172,209834,122376,173064,84100,43008,109276,55752,138661,153744
353221,273725,1836480,1675576,107645,848267,165299,226220,975696,1067968,82924,480948,533055,283207,468932,219055,33479,23336,27650,203937,121446,176361,84086,42759,114339,53768,137344,165810
340483,255116,1601308,1611398,101458,811226,147843,223726,969903,1083158,84823,442982,464833,285026,464168,208565,33635,23060,27868,199009,121512,172965,84424,42610,110483,52821,135541,167132
304367,233173,1423032,1365419,86805,718324,146981,204520,797564,996452,75070,397775,420124,256621,421467,185141,30093,20647,23809,179670,111733,165995,76866,38439,105356,49218,135648,156127
297432,230891,1471162,1275549,86165,717613,141308,182533,687633,918514,68084,379174,403301,241355,380833,169189,29589,20063,23396,175762,105984,154746,73466,34982,111644,46400,134872,163745
340869,254358,1610550,1600286,102025,818149,144313,224382,913823,990421,78922,401428,442744,252909,458572,202350,34542,23299,26426,204837,119997,170872,82833,40177,116239,52631,138405,177479
339123,253540,1557585,1632227,103311,803790,149108,229125,958331,1041093,84204,411071,427983,260469,470145,200895,34626,23394,25895,207743,121226,174395,84131,41839,116156,54078,136595,176731
341613,253895,1577913,1635204,103770,816740,164170,229490,973515,1165468,84969,429431,437631,269835,469671,203126,34969,23324,26258,210468,120819,174489,83922,42628,117214,54640,140546,174804
348536,256057,1602197,1647832,105235,818078,169344,230962,974810,1202572,84748,449650,462992,291153,470297,209457,34248,23347,27082,211332,119660,174181,84343,42430,117723,55340,140688,169486
347123,257236,1645926,1629538,104448,799333,157616,225533,960280,1128928,84277,454094,448446,298989,470570,204300,34209,23340,26806,205254,120245,179502,83773,42482,117067,54608,141186,167253
306854,242057,1542523,1404132,85742,730110,132100,197891,783143,946665,73726,423644,427336,285193,424899,180250,30670,20821,23547,181809,112844,167508,76674,38925,110978,49699,132407,166978
286622,218339,1336838,1249972,83499,677484,124058,178132,682446,946644,75132,417591,410506,272538,378736,163723,29399,19350,23285,171630,107538,149966,74527,35929,105389,47007,128124,152513
346878,262899,1638377,1621545,103635,803413,144888,215978,925130,1157684,82504,486075,517994,286443,456333,201144,32996,21912,27108,200216,120939,169224,83220,40526,107313,50210,130061,158955
346240,262339,1677801,1659286,102845,819202,147939,225443,955879,1172481,82631,461882,519100,281712,472569,208176,33455,23129,27268,209807,125357,168875,85008,42175,107663,51339,129743,157930
353389,264833,1618803,1676272,103570,804927,152509,225008,969418,1086143,80473,471504,532627,289211,472991,207756,34117,23150,27331,208677,124506,172780,85663,42204,107012,52948,136503,151943
