NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
293956,205575,1402173,1177331,101130,550600,105784,175960,620629,1025340,69570,474476,466948,262580,346600,163566,27007,19601,24756,168094,96747,142456,67183,31135,80218,39994,153785,113117
332327,245395,1615947,1413621,94776,690495,125382,203553,753721,1042231,71368,462202,494941,282233,404581,182982,30745,21343,24382,176922,103562,142918,72755,34677,92412,50066,133060,121775
326713,237116,1707420,1361029,109438,686816,119423,195038,716621,1024509,69166,485583,505209,276438,411830,194342,29621,21454,26669,183889,102016,148039,68837,35448,103603,52430,138596,148078
308965,232939,1538552,1294140,107578,645958,116447,186506,670139,965840,68944,483861,508565,262635,381222,181872,29599,21296,25198,186547,101935,146055,67547,34843,114320,50821,135502,170359
356799,268750,1605484,1550331,98925,688525,143744,207593,757868,1157192,81548,478415,512851,291572,418582,197231,34027,23613,27682,207119,114300,168410,74572,40259,118318,53245,142467,162094
359412,280496,1651091,1537765,102267,605172,146076,183468,682301,1145145,78541,492839,507252,295081,383691,204837,35482,24707,29021,207211,119238,175089,72690,41629,116792,47319,138490,135680
350611,262963,1561098,1627122,102213,763079,148528,219785,897594,1110958,84685,464376,498121,296647,478697,198395,36447,24967,29780,213468,131056,184847,86398,42575,112301,49912,126247,144960
359896,279956,1694702,1659095,104928,790882,151115,228332,929875,1098539,81319,463070,493722,286773,479897,207225,35410,24788,28956,214471,130393,189683,87086,43062,112983,50895,136589,157580
358905,280266,1686474,1673905,103850,797730,159988,228457,932969,1103490,84732,424722,467786,281611,482425,208178,34751,24655,27993,214402,123510,184831,85096,42530,119494,52106,141339,166784
323238,248974,1529383,1473248,99435,736454,139058,202737,771923,955832,73819,405929,432481,262263,438545,180952,30995,23283,26619,191068,119001,170322,77256,38999,116209,48568,141007,171743
300118,229848,1345544,1316955,98862,668399,127186,180561,673970,926730,71329,392786,413251,267307,388887,166996,30098,22682,26439,177180,108839,154759,73371,36818,111178,45620,130504,164766
350903,267708,1555762,1650412,107709,806705,158599,216823,900202,1085155,80132,452775,482685,296272,470838,195474,33956,24059,28037,208485,120258,171302,83153,40209,113317,48365,132019,166265
356450,272707,1667095,1680552,103734,839757,160759,222658,945166,1040795,76103,436722,481400,282411,478293,203253,34408,24131,28458,208406,119286,174257,83687,41881,114219,52116,141081,158926
355193,272751,1670301,1688699,104216,813047,152900,228517,958003,1056998,82739,424549,478961,272614,472413,209378,34105,24550,28162,213640,118718,177098,83668,43103,117936,54863,141508,169381
364490,284577,1708884,1721234,107715,807636,157578,230899,971891,1088497,81148,440830,497658,269286,463376,212180,33642,24190,27811,211075,117071,180207,83459,43087,123732,55509,143022,190558
350293,268650,1652787,1682554,102134,782409,146339,233012,973819,1055091,77636,452628,503838,284623,460293,214742,33845,23743,28337,208070,116581,176944,83566,43079,123122,56807,145271,194352
314428,243058,1541103,1440875,98310,692786,128721,212084,808640,950657,70132,438421,462879,267885,430792,188810,30320,21812,25996,197462,109735,172091,74577,39388,119782,54542,142864,187543
308955,239629,1515355,1336307,96146,678186,129806,189146,697627,948006,67736,417665,455947,262235,386673,173707,29588,21027,25844,192084,103778,160010,70967,35704,120523,49534,139676,179473
354562,276239,1750559,1680402,102591,788571,152272,232005,918987,1087465,82360,466344,492204,275746,451998,209818,34371,23625,26919,209218,115411,173390,81862,40673,122973,53747,143604,181662
357032,285185,1754703,1721834,104967,806713,161104,236701,963101,1173895,84489,482693,515984,288773,462299,212337,34528,23685,27128,210867,118198,176921,83089,42400,121081,55656,141785,175492
357844,281510,1700256,1723863,104406,795807,165905,236028,977636,1267515,84763,484194,532099,297368,461851,209660,34916,24154,27797,212019,118061,176734,83024,42922,123452,55396,144279,176945
358931,280403,1608121,1730205,104032,795619,169709,235486,976820,1201713,87419,485256,525626,307604,462311,210976,34359,24209,28270,213964,117153,176142,83504,42653,126311,56455,144025,177966
359857,278830,1595701,1702507,101707,783648,161572,231661,958926,1221154,87071,497661,510032,302702,462135,202137,34263,24380,27612,209726,117370,182085,82667,42721,126153,55581,144154,178028
329096,258657,1571827,1482298,113969,730871,140131,205561,773838,1110849,80972,492326,508203,285180,430139,176670,30718,22355,26206,194926,111205,172413,75067,39451,119495,48910,133060,174455
318208,256511,1628383,1386402,108983,690202,131808,193310,676736,1228811,81308,466235,486360,272538,389915,169057,29837,21209,25845,195049,105807,154224,72361,36956,106087,47040,123943,140420
361116,297887,1919957,1734418,101911,813619,151096,229955,921160,1342989,94672,485169,531412,286443,453603,206243,33745,23387,27032,211336,118157,172848,82518,41449,106439,51191,129552,147454
359533,287382,1845080,1739821,101293,816085,151696,233254,953109,1356199,98862,461230,518461,281712,465112,204761,33759,23783,27268,215431,124539,171778,85086,42897,110024,52481,130754,152821
365863,295789,1849347,1747026,103261,794546,148716,232304,964729,1265849,89167,473260,521820,285518,464525,209108,34026,23787,27562,213927,124111,175610,85777,42864,111705,52140,132674,152750
361420,288416,1880895,1726600,103487,828099,161134,235230,968623,1254788,91619,459917,511413,288716,462170,215454,34268,23693,27976,211739,124409,174403,84991,43715,112122,54193,132843,154907
355611,281557,1837530,1673243,100073,845865,164063,232029,958265,1220181,87898,457580,496473,280625,462168,209095,33643,23921,27064,208719,121005,181453,82799,43536,119645,59977,146124,162209
323299,255720,1743803,1430997,101811,726729,130816,199629,810784,1127058,78304,452043,487684,271609,423373,188249,30774,22545,25914,189159,110437,171808,74881,39286,118732,53339,132320,178333
308548,251077,1627529,1338060,103909,647983,113512,186297,692951,1087726,76845,458342,481636,261901,382323,172766,29271,21307,24974,187291,105916,158331,72846,37757,117634,50641,126819,159154
353709,277380,1710231,1687092,101450,779113,152376,224493,914627,1225999,84413,476650,504220,285415,448913,194969,32899,23164,26845,211703,117397,172050,82159,41183,117420,51291,133912,168510
353262,280713,1756669,1693593,104983,817704,154983,221793,958826,1237118,84712,483851,503758,281013,461223,193996,33426,23558,26390,212812,123532,175409,85661,42754,107314,51857,127564,151044
