NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
38334.364,17521.66772,156505.14198329992,212898.2421648543,38438.75991,266255.2352942673,55825.080657124,72770.88524899888,115040.94553350484,179654.77365905655,46931.44965435907,9216.65385,34334.07,30044.2478473194,17745.40024,15846.116025367895,6014.5526899999995,592.6031,4683.18,678.2538900000001,1722.42968,29464.712902073974,16.76247,22003.36354738115,8289.861233990703,11301.519746087122,20978.86048874417,7848.7874999999995
27477.19917,12205.10444,162293.78635642593,224923.3622602435,30081.45575,427981.436732572,84137.02201283495,62616.881697797246,108200.31170074857,79045.60863830455,12291.754041129716,7516.24191,47749.434,31983.011905760595,54580.58252,16173.197056749246,9568.75208,894.19528,4580.00625,803.3554,1422.45728,28080.95506406492,12.43029,17436.540316988034,8015.693358153145,10740.213112883406,20015.4602848301,9162.09375
8727.90338,4957.9749600000005,103670.79305774708,80816.71381345528,21634.54579,267544.87220558006,55664.35492284245,64303.336203890234,192282.3040375457,105736.4443526846,9967.939444956466,8390.34189,18808.925600000002,32497.485366769757,25635.66328,16733.081362820056,5705.5337,228.29222000000001,688.61625,620.05896,1651.52264,36929.88014528377,12.2193,16699.79284483764,10602.714425906674,16149.907408269095,18339.477841388874,10049.925
32737.11992,12249.51972,108863.7125322532,189620.3136400352,32706.98213,152197.47698238105,31175.068570524294,51233.283388656026,137931.92089566274,52795.02791211087,12233.974903268721,1288.87101,28965.7192,27648.759603024788,2959.72768,16926.915438516677,557.61968,46.10422,1904.3062499999999,151.02317,228.75704000000002,44792.419400908824,0.16077,14121.085171341076,14892.22826217101,12349.769545170348,16674.64408346775,13320.91875
10419.78282,9390.3704,110732.8603946023,166221.5173945183,21787.15948,98025.6303179403,28694.655602386734,67328.96078018073,110613.49576238262,109818.19922366868,30015.820005181162,4474.58769,20161.3092,25271.2471879072,4427.66954,17351.803077641936,840.44553,237.0035,2541.375,913.80915,1355.76176,30474.281092625937,9.97017,12741.422902700371,8009.483301325073,9075.82945290564,18043.021661892315,5210.56875
44893.68085,28720.01068,110750.19174372355,484045.03935640573,56542.22103,71554.89789154321,26766.733707200718,56498.458001280225,109295.58807426563,164135.9847976034,31072.82540918926,9738.96102,86571.5032,27676.867391067306,38189.01376,16658.59115550426,1501.92666,177.99072,781.4475,1621.07602,937.24688,41750.357194550656,3.01914,9992.443403291769,9895.586268567882,11282.956925966395,17795.82839329024,17387.90625
16311.09591,14593.77932,111837.56903921519,172737.839032781,19961.6524,160673.96629149272,42797.124309654326,58173.26968658436,84368.17612764098,192665.64880396708,47818.54262745864,7748.4599100000005,35408.062,36319.69835935239,33897.100959999996,16544.075173087338,2902.19584,352.68548,3655.6425,1418.97682,354.77792,57910.59047223047,5.2215,8362.271760663525,12599.40429898481,5714.580673480517,18850.80708540563,14518.275
55075.66608,37868.10464,214087.45295555456,411352.69581723784,48244.607860000004,405927.5927931697,71562.32535671834,66354.16938019978,83930.38779477292,214636.65044520097,35790.303987990235,6729.86097,19427.3352,30137.78794305548,22671.76016,19082.433610364755,1882.54668,178.85504,2323.30875,1367.35233,719.24496,39443.95119622186,9.60378,7148.410456667667,8105.590707255529,5130.45087087432,20426.039461917127,2408.025
32180.44658,33404.35956,225978.54082680438,233580.62409692712,25978.55662,370160.2244789335,43525.42620170933,63280.424468244935,131367.1014804632,184235.4919090032,40696.06921645219,7893.68346,51871.4892,28284.159593326396,28968.70826,21048.716297684197,1613.3671199999999,112.91364,1057.9875,2449.47499,1389.75568,25494.014422122746,21.22038,9871.86162989272,5653.292381952828,6463.96939258632,20102.12346586851,1510.1625
22984.78561,16476.08336,150609.19054776576,152865.87677055906,15634.95404,188862.96326142934,30980.607657637316,76138.76225897028,206977.86310282035,171734.5651595766,39959.62482937194,5904.96327,19222.0728,28408.19064443577,5145.131,19171.849666146318,617.31011,32.87672,333.02625,1971.23172,1301.32032,29932.166675790504,10.88706,9863.901228000768,7075.975253998784,8008.783737012076,19582.30913853713,14591.9625
58153.53361,41427.00052,267580.09263383027,675670.7060689839,61751.04369,126457.6247801103,32987.58968231291,70208.40017711422,174485.6227125298,251483.93626260877,50500.18965233779,9262.8792,88935.12,30810.68448787935,47027.15662,21349.988408013098,2488.11416,174.64814,765.37875,3249.55071,2061.1323199999997,26913.393097915334,16.46007,8785.853223801274,11630.533242188227,7987.365155929806,20352.090175942358,28469.71875
39717.98343,34349.2882,278081.4283213931,542825.8004337789,53001.76771,283420.29087235307,37179.78765999549,87345.57670151143,144674.69188790733,197589.88734695595,39664.10526992309,7951.6332,64140.2684,30015.774778073097,51121.61506,23257.81596374142,4818.28562,585.9357,3659.07,4141.36329,2483.94072,28807.95026671755,25.51536,12339.204012888176,7330.360411861212,7933.330378149678,21005.166993001072,13483.21875
61471.34896,43363.63404,304393.7015945759,811416.7274844234,43646.32193,421082.62840480544,52668.61674637885,96389.64110247827,182074.6283297463,214416.42112192436,45629.906599854454,5884.32555,49217.5608,29019.251848666314,45339.564640000004,26929.964222871607,2678.73466,237.39718,2173.365,5097.9550899999995,3949.63496,38284.39826779438,29.875320000000002,13031.917677893745,7428.578361912838,8701.976255698517,25751.294226050537,3840.65625
37499.87418,35545.91352,285770.91924917477,720356.08039062,21849.66493,355154.9063546924,58293.060728003424,96450.83745939619,169275.01906705217,152176.32642131252,37334.724195206414,2497.7403,37782.1684,23897.49913289918,99911.9611,26501.023481081076,3430.7109,355.82752,3916.575,5729.251939999999,4577.9944,71487.35575475846,50.60049,13920.762454902833,12194.951426426851,7863.276928585914,33736.03222325537,4382.4749999999995
46811.483,32622.840799999998,249219.2905869514,409301.81388611486,12150.77547,125716.81975842024,30271.53852353723,93471.60436099567,223212.72664464646,157792.4362526738,41383.29280910809,2211.87645,14382.4336,22635.086272833618,24063.33542,28514.641045210625,4104.85086,445.60506,3011.77875,3602.97778,3359.3268,55747.35406591258,29.88924,16581.38089310281,11732.067799170676,13834.331414841257,37340.49012333445,16096.63125
62482.51702,42668.73344,260723.0313465603,831446.6203835714,41477.31289,228299.7396654277,37184.535867387865,83874.17384092204,112003.56976569994,162028.41560524356,28133.20622333254,3499.41177,31237.6116,20969.64132650151,46559.83698,29214.889978748743,1899.59818,106.43642,835.7475000000001,5353.6150099999995,3864.94536,69156.06383717174,24.49737,13757.023179555104,12251.347542768654,11443.714743705801,27383.478262091157,16810.743749999998
49967.099350000004,27012.236,203119.82752708643,427305.2509908225,47123.29967,388236.56023125915,54786.43823338772,74933.20180114007,181495.59623326513,106427.26711897994,11754.55897171606,5126.01156,46709.5928,20670.755549531175,45777.71114,26680.603329698224,2487.2284999999997,191.17752,592.45875,2621.20391,3063.62168,65279.85402631858,5.15007,10083.829782782273,9148.861559419818,17536.518677785047,28083.676124353333,2361.1125
29184.87889,19968.3664,245662.1596451603,258717.15435001533,33171.86933,516126.5371217253,79768.37686870641,63480.757284670384,189747.31396471293,143431.48483898063,22765.341097891134,7314.22098,58205.8368,19884.370969776115,23331.04016,27189.566631877806,2022.83726,193.89702,494.1375,704.89852,849.9070399999999,60171.78843960598,7.08192,20005.469543422503,8973.131554939822,13383.162888292783,36498.13279078207,5215.3125
51460.05696,35335.45912,227455.24532926723,603706.4326460947,36623.78074,324259.01267376426,60326.31243495589,75105.05248449788,125529.64012271058,233947.08902818142,40249.50872506227,5797.6803,61894.6,22921.286440722193,81128.46956,22537.292680303923,6970.31726,655.1849,2588.4825,4348.46234,1066.38048,46427.96635190012,18.00213,16428.34395573389,7455.91948404399,11176.697761364687,36981.17842375014,5013.35625
11456.56279,12151.5952,224074.5611521108,264772.33758196456,30235.565300000002,222281.0689210736,28360.296570220366,100887.22317871927,138245.1369203468,96699.5990584801,16236.041672870828,3684.17349,71022.042,28984.979601987623,54624.86416,23711.525875131472,4311.9426,551.09724,4474.2675,3645.86846,3569.40424,67151.61401633243,31.81998,15884.142286494412,14752.676191500643,11703.84041802316,36857.99368669742,21426.9375
4239.06197,3933.8192799999997,163780.69567842674,76440.09875757138,4673.67752,215349.44974902115,34407.65140431907,88838.90104215113,167028.8091292635,51835.80405361387,20628.69990446159,6082.7148,37057.2536,28581.780266182817,51311.26794,22257.335276936832,4535.22563,462.00272,3050.23875,1621.91533,3755.24904,59679.89584725352,26.17998,16094.65034380474,12238.271057882486,17680.369556946618,30075.364078694096,19809.43125
31170.869160000002,15810.49916,153481.82838494147,170000.40404277077,31219.459580000002,106334.98761657967,28180.75714652667,83354.95041893181,225490.13795834593,86219.30866383667,11560.60645880528,10338.91281,15672.2968,22761.43337239568,18467.42172,20983.528291479764,535.84975,97.7984,1064.55375,926.48744,3204.61248,90198.84604403126,19.41747,14009.972950969197,19747.853595279325,15631.100372191984,24541.606927480585,31223.00625
16765.39752,10344.19284,131566.97334326676,174938.2653390775,29713.8463,245534.0088449636,37548.88049944056,61353.60093505313,143465.99945170045,110050.06193956577,27155.48036277792,8673.6915,43231.217599999996,30947.49562055416,9998.8053,20852.952628918858,98.01813,29.85974,1218.84375,329.30314,1327.0716,91051.47952558867,8.75184,12494.331484487251,17542.46920194038,12003.15619858912,22584.90277942718,20494.274999999998
25801.51443,18505.53512,167301.45071148686,219950.84717443367,34027.51214,203033.99423553722,32470.18669503129,60594.22983383112,144190.06714141884,163879.22720943048,32328.57643367202,7435.30608,55819.6316,30358.397408994977,14275.93924,22254.09979268034,345.5601,51.40854,1518.89625,362.46558,1292.53648,45578.152818384115,7.88391,11189.71539661545,8293.808143518636,10513.22214663287,24631.455447239074,3196.425
5233.026989999999,4606.21208,130900.95065202573,67921.6105961097,4242.58501,220506.87849565866,43735.49916947361,47525.66373285078,103278.03853705875,55395.79802142602,6356.565753613861,7939.38501,24858.8024,26381.37093089575,8725.07634,21154.603085677507,96.1501,11.2924,412.485,391.11292,99.9088,26875.143069570968,0.17136,12224.648464551434,9530.419880415942,7733.150352952066,22515.621662266214,17604.4125
8528.43756,24194.09104,241316.83763022095,75243.90834771999,3496.8702,396244.51175722777,99814.91343074493,68152.28063151604,107345.76913771663,98993.16325010269,14068.757923386653,6586.12152,8407.6528,23621.54881553055,13761.3712,21989.36727420092,763.35239,36.39246,737.745,1103.77298,1615.66568,33960.24306492299,17.04153,11574.141207282966,9566.289743018675,8762.625844485196,22292.318434064477,2816.625
8998.29521,15285.80616,156750.77920958886,69665.94994390449,8146.18195,404008.0618789911,102452.75038353374,58700.32334316467,185298.77528754852,130054.79856837404,20317.937486413324,5049.01296,9909.7516,28831.31205381329,11503.39214,17910.742300649465,2889.0178300000002,197.75908,2330.0175,914.95593,1339.0075200000001,34145.64059246881,18.91161,12337.176295879985,9272.741125161001,9978.962694505548,22060.66742163091,10674.4875
35616.85199,28509.037,207097.88630461882,310113.3787631636,28123.690029999998,225636.37938936224,57514.985232631065,53552.86620699488,193004.37999014123,220729.23369098565,28128.864159640343,4596.4322999999995,40650.18,22775.386302847295,11279.29188,14839.979489451625,1706.06111,207.42052,2404.6575,721.26368,761.03544,40369.39859804126,1.01271,14956.727538667199,16127.966892085378,10011.209832933026,20862.513246012913,33960.4875
55667.48655,35243.35424,197012.10577634198,500092.02547867416,22034.49725,110461.37567826982,50566.828126094886,61290.03606978561,177364.93932783743,185673.60157545365,11711.953392728688,6095.91456,39829.6072,18502.12378207551,25405.9042,13761.01810556043,411.63848,36.26962,330.67125,3206.39688,787.61984,39551.81093817589,7.50153,14322.699228851307,14716.029936928555,10482.87316211809,21865.59288484478,28669.63125
59089.888549999996,38085.00664,204107.96324376808,675300.5197684497,41829.6239,213088.46450789977,55588.90700029345,87385.12161375709,214433.08905608527,167643.430258698,27232.236857862536,7983.62865,35421.2336,16791.154840475927,56960.85802,12910.89277436422,2074.36333,87.38882,737.94,5728.83367,2818.17928,39248.2275971287,39.77853,11652.738952641845,11133.125460693062,12693.671055320985,21860.732497315053,11745.61875
61103.04468,40024.6972,279820.07768536266,981497.7789331198,58940.978650000005,281519.24333013,89241.96635139672,53473.902147370325,95287.35900780579,183730.3698941732,39582.72869277062,5096.38194,81997.0244,26926.939963895496,98927.32642,17908.961104668066,7898.76889,849.28986,5345.27625,5508.7848699999995,2287.226,28541.214049208713,18.05004,10204.91272026369,11185.971098889775,7624.602750474062,22226.167735990497,28335.075
57973.91262,43859.02124,247362.22389914977,799293.4352808661,29918.11063,116097.14946337344,66210.39188578632,98571.89654223519,85283.27101196286,207701.59385691496,49566.22992243449,3847.23243,31063.221999999998,20964.759328196844,92400.2896,18232.169440350088,6246.33602,591.26148,4254.01875,6318.87414,3555.63152,37438.862063702945,46.788000000000004,9703.986125226511,9453.482118781332,8519.354288961422,23514.28027063323,8652.69375
57346.8534,40503.66156,210858.2853180186,679385.053970763,40388.92167,146168.30499669816,59938.62897042954,102188.96461942802,84341.07296043402,224944.81630091488,47460.1180979807,6591.18492,30418.1116,24280.70349684286,36704.97448,21816.189750124617,282.1387,19.44498,250.82999999999998,5415.51066,4117.91208,49483.493798910764,40.326,10782.753545748023,9601.336206691887,7117.521923618467,23582.682673664538,3698.68125
62346.87665,38356.43424,178031.55123160314,637299.2655964831,60884.26745,149098.86486861578,59036.379391201895,91257.45436301398,110752.38567979359,263704.4930465329,47703.147691962644,6406.37082,66555.5584,25670.34128052618,32729.186439999998,20189.305092340688,1895.86212,264.1097,2993.01375,3136.35466,2321.4036,50938.47551130512,14.83275,13169.780270851174,9179.199675416983,7781.216342088251,33529.31472425109,14031.05625
62781.28169,39924.36304,178489.52915261145,828378.1737464414,61855.75885,184929.12292031126,63463.15858106872,100092.0292075956,84952.75768237152,222034.0182730437,43429.11543671179,9514.70478,126854.3684,27408.519527847453,105060.05886,19728.432388173733,9042.82274,926.84778,5852.9400000000005,5904.9752,3379.58408,51768.90350163424,36.22896,11503.425827364787,7010.530417328683,7890.968379984853,35945.394143404694,24370.33125
53192.21012,38291.97232,170966.13115717424,783302.623784174,69208.31276,181780.86292848966,58619.67145595116,105100.61779111791,86402.7785895053,236445.99703890245,50202.34536964892,4724.7633,74677.4292,26169.01433877267,116960.17274,23067.84037985981,7039.04244,595.4891,3930.24375,6250.85402,5009.71128,73559.30586927256,48.93609,16091.693351052807,10583.063065910079,8397.574558098453,33936.13190647057,6933.91875
50115.85599,37833.11176,210272.5009718804,639689.2453029878,43574.19252,168148.41439049275,49994.802583356824,87302.74312750036,85160.47536533582,219035.69492700434,35707.52713465622,4396.9518,53230.726800000004,20932.075941468207,89347.10898,26945.666563429117,5360.401159999999,407.40033999999997,491.17875000000004,5589.73812,3219.23472,65298.660483830514,30.32481,17982.742310192727,10881.327692594423,7776.829618637138,39537.08322878705,1766.45625
62431.60551,42445.89836,246011.95726465865,899130.5249766561,51235.91226,113660.04449170623,41644.47688585835,103078.54346710215,104280.56793702512,260379.98080300324,48348.98495930321,5280.55875,27792.612399999998,21279.831411513696,81364.54674,29277.11908423536,1880.54631,158.15946,964.83375,6315.5999999999995,3907.4213600000003,67356.24129315394,57.4803,16776.13213999475,12887.34021379024,8383.839085711334,37622.2003813425,9989.08125
62272.39353,43873.08324,234451.42742061804,833011.8362109417,38149.45091,107425.48448486149,37760.643205175955,104006.51054382737,120262.16390625143,224756.988080777,24632.35231765093,5501.79441,28049.7864,20426.641796627282,71183.45052,28883.701253997013,2441.30143,163.38534,1435.25625,6339.820879999999,4062.0307199999997,64898.96769160328,51.72948,18002.360567819193,13688.551682305804,8175.207331814102,38845.20569094021,10505.793749999999
46178.06788,17327.305800000002,118040.24509941114,717684.4018529719,54635.38385,182903.02242988322,40393.41997503188,105431.45255762344,114545.97341273037,73024.37855889474,15801.915387401894,8401.42026,78217.6096,23177.353727941532,92310.24294,26163.695511024576,5192.90453,593.04118,3404.235,6282.50127,6042.78336,90664.36357337396,61.66653,11090.454992967243,15650.862733967511,9236.893956720065,36409.82202075049,6814.14375
44364.92137,20142.75276,107226.28392271917,501113.8228439583,30997.90064,216897.2686445269,57767.590988361764,93827.35924324332,116812.88365027924,184000.3703822803,23949.18397605826,3956.64552,35169.7812,22292.125344536864,66035.133,26030.036027468337,5351.7023500000005,516.42824,2122.1625,4717.9748,3841.96896,82184.92295309396,36.06066,9199.125376689892,15927.148187499159,7449.782600416622,29307.175710648953,18233.2875
