NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
293602,211746,1622183,1169301,96593,593954,108699,176649,625398,989304,70774,473438,466948,266906,344199,174291,27115,18543,23517,164965,96611,136277,66995,30700,78985,39567,151894,113117
331368,253174,1817327,1401233,95948,719206,134878,205425,762115,1057079,73038,468249,494941,283688,407250,193453,30930,20951,24605,176867,103144,141881,72194,34678,90843,50385,129770,124675
324671,246323,1885765,1365914,101427,720582,130575,196311,728601,1066600,71221,452044,496011,276362,411782,206328,29596,21110,26637,184221,101884,148804,68591,35376,100552,51813,137864,145009
296771,229084,1690558,1282451,99734,688137,128804,187615,676110,951458,70008,440559,480394,261478,381268,191622,29531,21632,25396,188119,101791,147499,67019,34924,114079,50546,135547,163256
347329,257715,1757595,1517219,99987,736969,151460,205745,759134,1116137,80059,474351,507895,292325,417271,209130,33989,23790,27641,207113,114886,168811,74418,40013,119057,52069,141528,153632
344815,262151,1779867,1491588,102641,642219,157859,186854,693066,1074121,79368,472582,494148,294672,383717,209276,35519,24798,29070,207202,119955,175536,72740,41642,119914,49208,139875,153567
346516,262591,1811786,1607663,102154,799466,153581,222343,911030,1103218,83466,468000,492602,296329,475624,201635,36448,24997,29529,212512,129251,185227,85532,42740,117678,53759,131343,179783
358336,284154,1801069,1670193,104806,808114,151912,232532,942583,1094265,83007,472017,503888,286470,472391,207937,35410,24796,28897,215179,126624,190359,86058,43351,120261,55096,141121,171600
355952,279565,1722266,1659691,103852,785007,153486,230582,940197,1154449,84998,438493,487025,285583,473817,205873,34673,24631,27733,215129,120237,186107,83708,42800,129205,55615,145337,180205
319771,252275,1511495,1460233,99389,709121,133805,204111,783489,943500,70230,441680,499569,268253,443390,186131,30807,23112,27055,188043,118267,173219,76223,39609,121409,53106,144423,176032
290760,221216,1207275,1280014,96077,655036,128439,185673,687589,908032,72538,387719,446015,271756,394434,166751,29933,22197,26731,178552,108643,157205,73004,37712,116673,50820,135493,174808
354250,272937,1492563,1643028,107058,779637,152630,217295,908493,1143856,81107,452232,477154,297140,471687,193665,34158,23890,27882,206577,120257,172800,83323,41080,117118,51105,134961,167990
354637,269551,1533322,1643300,103525,800339,158665,216480,944627,1088810,78644,449769,482797,277631,478360,195390,34469,23802,28537,204280,122063,171829,83437,41890,110346,50170,131252,147552
353382,271217,1678575,1651625,104172,806043,155895,223049,951516,1157390,87714,473059,496796,281508,473274,207402,33963,23616,28108,207696,122135,170730,83371,42086,108246,50591,127968,149503
359479,282435,1834124,1693461,108149,836647,167472,226390,966826,1142879,83624,482405,532250,285242,470872,219583,33449,22921,27495,206634,121655,176167,84335,42687,108299,52639,133778,153202
343838,260283,1605770,1632271,102573,802495,152606,226950,968270,1098163,80523,478683,529409,299268,468111,209921,33969,23074,28255,202992,121356,173548,84607,42704,110635,54235,137789,160787
306998,237802,1448842,1389947,96992,704008,130704,203940,789949,1041064,74670,484201,509339,280850,423009,184707,30377,21100,26902,177353,111024,165842,76866,38134,106110,47642,132242,154189
303157,236741,1561785,1316050,94397,709690,142713,185015,682460,1009035,69237,448654,476574,269152,384124,176600,29702,20143,26093,181984,105811,151365,73552,35304,106403,46101,131453,145379
342685,258093,1767213,1636332,102765,858528,161963,229590,916122,1025058,78973,473568,491628,278532,457406,218713,34595,23544,26991,207466,120027,170147,82865,40603,108534,52705,133557,154464
347555,259713,1573990,1673652,104953,844677,159762,230713,957936,1047638,82083,480488,530204,290812,470627,206171,34691,23706,26972,208345,121637,171868,84090,42180,105861,53767,129510,152738
353103,273691,1652957,1705351,103112,826952,164000,236391,978998,1111675,80902,480916,535604,298821,465726,218993,34881,24184,27434,211866,120619,175330,83665,42934,115541,57022,144978,156954
353864,276359,1702499,1724641,104141,826686,167596,237782,983247,1091598,81458,487167,529284,307890,462412,229691,34348,24240,28034,214021,117900,176216,83450,42774,126693,59143,145388,178013
351989,267386,1679883,1700660,104419,779659,153779,234324,968930,1083537,83241,463839,495894,301345,462135,218327,34263,24380,27573,209723,117906,182101,82755,42908,126483,58970,146250,178028
313825,247795,1586601,1469825,98173,709734,126198,207844,803297,987627,75564,417958,467893,275821,430139,188227,30718,22233,26197,195204,111501,172147,75136,39591,122959,53809,134494,179745
301475,239465,1589913,1350183,101992,664901,117974,192321,698039,1062110,77148,428623,474985,271319,389915,180476,29839,20875,25845,194621,106292,154064,72668,36809,117164,50800,129842,162539
354621,281015,1817271,1697566,102873,770832,140136,230007,934885,1224043,86932,486410,530140,285293,453773,217483,33758,23144,27206,211167,118048,174212,82503,41339,120315,54128,139335,177986
353620,277570,1898644,1716205,102130,799812,144022,233458,960683,1263590,89646,466033,514223,278271,466153,215026,33780,23578,27456,215241,122027,175101,84043,42660,118114,52820,135892,164683
359125,281019,1977187,1719544,105048,842836,157389,233044,974668,1254556,86570,477597,516573,286587,465999,223272,34004,23473,27661,213724,122244,176311,84746,42884,106106,54449,136567,143008
354116,277055,2065368,1699610,104426,874778,166980,235468,982072,1220928,86526,462510,508947,288398,463947,235276,34148,23045,28027,211234,123524,173802,84438,43702,108910,57904,141106,152144
348100,273245,1950007,1648011,100513,866454,162975,230743,965954,1123972,80390,453709,494556,287697,465616,224652,33574,23447,27064,206966,122748,180745,83225,43439,119661,60994,149468,170128
302184,235162,1476185,1365879,85767,717427,123190,192873,804899,880014,71235,437739,435753,269268,420783,178527,30777,22441,26280,178599,111630,170469,75705,38635,112556,51164,131775,178349
280052,219477,1335280,1222154,84749,631425,107267,169970,684086,829087,64011,447301,462258,256742,370605,160668,29066,20744,24330,161034,107521,154594,74786,36628,108152,45838,124861,152491
332145,243961,1473239,1562005,103359,756730,145160,212341,910342,983809,74628,463772,475198,281361,452630,191163,32869,22871,26909,199393,122103,167048,82271,40911,106686,50043,127945,147897
329368,244282,1473784,1571196,104313,791741,145863,209232,957419,979253,74609,431752,445263,271539,462746,184825,33605,23359,26695,198650,124270,172369,84625,42323,103102,52138,127920,148827
329495,242751,1499700,1563356,104816,745847,132631,209406,947979,971909,74553,431072,415063,256040,452653,182422,33333,23616,26602,195778,125035,176519,83685,42173,110926,53422,127811,167285
332189,240931,1515698,1555900,102622,722717,133679,210716,973659,1016730,78767,442933,437407,267061,449738,185882,33080,22549,27197,194611,122881,171089,82100,42505,105728,51471,124478,153111
328358,242995,1549703,1519537,101417,720127,134269,207381,940260,1018786,80643,456619,446053,289438,454447,185252,32513,22821,28063,191265,122334,173488,80970,41371,103540,50751,123629,143606
303579,230029,1467086,1349937,89106,703423,118662,176861,796612,992441,74966,453067,435008,273884,406895,165416,29677,20098,25093,161370,110680,156493,78840,37258,91056,43439,119400,132175
293118,231381,1510853,1299907,89786,658031,113344,177653,701224,1006459,72923,467581,448824,263479,379305,165017,28854,19864,25127,174210,107403,147916,75889,35572,92942,41832,118262,120560
347032,268517,1771876,1666741,99784,798174,141841,228357,951824,1204704,82153,494595,512753,283614,463690,187130,33163,22396,27274,214193,125294,170419,85244,41617,100023,50436,128328,130534
349272,277118,1800438,1691886,98091,831447,151872,227551,988167,1137521,81015,474647,507980,285124,466332,205148,33481,22327,26697,212824,123999,177498,86040,42670,107876,55193,136313,140505
343139,256267,1621790,1667163,100104,831626,151478,223673,980736,1077562,82233,460086,519572,287049,463851,205586,33633,23869,26690,209856,122287,183304,83826,41918,108866,52801,134995,147803
343121,261359,1691082,1671266,100601,824958,151262,229889,977534,1071841,81936,426473,492138,288283,452900,206610,33807,24093,27352,211631,118793,182466,83338,42823,120200,55604,140700,174620
330295,262986,1807024,1603899,98615,801302,158062,221423,972579,1084329,81322,422566,450265,276252,455095,204640,33291,23768,26730,205495,119427,180276,82793,41863,123844,54877,144102,208401
298403,234589,1601579,1372384,85236,730238,145873,194344,810954,1041938,74000,393158,397173,255053,412917,187071,29530,21402,24475,175475,111561,168212,77216,37828,116332,50287,132012,194821
277514,216844,1510962,1277219,87661,681234,136423,182663,702651,973969,72035,394078,403330,253109,378481,179207,28555,20024,22675,176803,106354,156671,73716,34973,110214,46786,125354,154889
327172,254756,1713989,1571494,103131,799261,146596,222049,927926,1125968,77234,431407,465194,283521,464139,207271,29120,22305,27505,204927,119985,178290,82239,39729,115357,52844,129299,163943
333359,268446,1733317,1637368,102836,828929,127448,221163,956994,1065368,82921,436505,467486,286536,470009,206465,33055,22582,27226,205285,123069,178821,84381,40953,112255,51919,128799,162891
334760,260103,1697913,1654103,101750,828361,141826,225481,960570,1116096,86721,437265,493341,283318,467111,209178,33927,23065,27564,209554,123592,176651,85214,40764,111031,50057,131956,149366
342987,275862,1837730,1668880,103044,840040,154948,226509,971717,1177634,83538,444175,488745,289487,466223,211047,34324,24061,27325,209213,122628,181495,84818,41176,111598,51496,132113,151253
351544,283738,1893633,1663837,100341,829464,171856,224971,955434,1189390,83056,430174,458349,275540,452731,202671,32998,23411,27043,208047,119069,181165,83364,40986,113385,52815,135288,153711
312515,247321,1506980,1413895,92970,718488,154512,197740,800083,1024783,77140,413068,421418,253305,421209,173298,29599,21022,24155,187691,110313,172039,75063,38383,114707,50597,136088,177540
290338,235476,1439346,1300201,89354,676187,143089,178161,688472,1046169,77942,418366,432331,259982,375052,160477,28747,20466,25038,177411,106305,159111,72299,35313,111771,46624,129107,174542
340550,276809,1937107,1673661,102370,818680,157924,225058,922183,1172635,88653,464810,503243,281441,449523,217237,32977,22764,24626,207706,120940,175772,82373,39743,112400,51177,129957,143603
341931,278096,1954971,1694410,102590,834544,152785,233366,977995,1165752,86203,451401,486559,286699,460067,226884,33807,23303,23982,210610,121273,173535,84547,41981,105724,55155,128071,150535
341425,279205,1874703,1670801,99842,818528,155496,232246,977300,1312377,92526,448064,478684,274059,460819,213022,33325,23000,26399,209256,122300,176884,84181,42363,106051,55437,132852,144204
348025,288996,1994846,1685906,100231,854388,163634,225833,958739,1255720,88013,474773,478915,264772,460102,210434,33327,22910,26537,208814,123150,171950,84639,40982,95712,50691,123569,147937
338041,276661,1900629,1670997,96570,859087,163213,221702,962758,1171528,89063,466365,483234,271797,458523,225181,32976,22898,26205,206605,120793,165321,83369,40570,92091,50411,119261,146570
307537,248743,1752404,1423403,91853,748185,151752,196827,799796,1131967,84745,469226,453709,264662,417252,189226,29594,20459,24149,185464,110396,154783,74416,37874,86582,47665,120757,139984
296465,250247,1712005,1348245,98072,714100,140969,190889,703582,1043679,77150,451923,466789,262555,379297,198362,28628,19685,24247,187383,106857,142340,71425,35685,85748,47466,121381,130155
