NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
351024,270520,1639004,1672780,99834,772838,142823,232218,953668,1186473,86130,490878,506481,268391,463511,183338,33076,21691,26558,215222,125309,167204,85455,41814,98764,52103,128953,135462
352080,270402,1652609,1668363,98045,818849,158949,222896,981216,1232048,85885,475720,501143,276792,465434,194208,33418,21520,26867,211221,123856,172269,85859,42200,101055,52677,127760,132960
349969,270061,1797011,1678880,100124,843496,163807,223862,985871,1239179,84659,461957,501037,281716,465672,215179,33693,23013,27024,208280,122886,176191,84056,42084,98755,52010,126901,133612
348837,270429,1896642,1676420,100366,839230,160713,226635,979728,1243489,82621,455560,503942,287046,460427,216127,33729,23071,27655,210188,122504,175842,84636,42400,108155,52215,135637,147652
340908,277064,1981354,1649186,98219,837971,162644,225419,975163,1199830,82425,455752,500178,281920,457921,219339,33094,22534,26633,208480,121739,175930,83364,41925,112913,53232,140742,163988
312792,249872,1812828,1438141,93824,750098,147213,202311,828244,1131428,74244,449486,466675,266933,413197,200551,29350,19714,24287,189055,112088,163069,77342,38219,108228,51380,132046,172168
286124,227153,1705172,1331619,92798,708616,136334,192081,724000,984027,71843,452024,481522,262732,381159,194076,28549,18766,22908,189163,106602,153070,73033,35771,108729,49561,128082,166987
326588,250644,1783949,1587189,103079,824721,145902,225889,937259,1097772,77521,464759,521376,287922,460690,217215,29209,21792,27666,207686,119211,178165,81929,40205,116143,54791,133279,176304
336392,263696,1696693,1668932,102285,835217,129837,223460,959850,1014183,81826,478142,529337,288962,465190,211974,33374,21928,27294,210806,122963,179179,84464,41332,111466,51650,127366,156861
344128,277277,1711551,1720349,101376,812642,146673,233472,970014,1054972,84757,460766,534316,283187,465310,227547,34261,22820,27698,215075,121419,177591,84899,41635,106407,54081,137759,138409
342031,274693,1834155,1695261,102976,800855,155846,231952,977612,1114233,81438,467992,530146,288293,464745,224724,34410,23564,27673,211512,120322,182569,84073,41497,111529,55265,141497,162740
345553,271467,1814423,1653089,100286,804134,159039,227040,963930,1096817,78689,446549,506726,287995,453826,211752,33026,22968,27160,207982,118901,179832,83402,40914,116423,55542,142532,185163
303206,236732,1545593,1410640,92940,721218,134670,200448,811976,903773,70077,402891,462336,271629,422370,186716,29569,20995,25996,192061,110861,169753,74398,38018,112680,52215,137967,178628
282282,223727,1449836,1289328,84396,664639,125356,185802,704221,909946,71052,386638,425628,266045,378602,175306,28816,20996,25195,184133,105759,159424,71195,35956,113851,52064,134856,176612
334779,260740,1722021,1634807,102402,806986,151477,222211,932807,1017847,81279,450665,497095,282307,449741,210941,33340,23422,24895,204412,120182,179422,82522,40074,122365,56124,145140,167955
340321,275526,1728416,1670312,102535,794039,146950,229135,976138,1046880,83746,447431,480226,277977,460434,212296,33860,23958,23795,208473,121062,178706,84530,41485,119342,55984,138348,176010
335931,269627,1738739,1643717,99591,804255,149766,230147,977081,1129229,85636,438205,465342,270561,462570,209661,33079,23016,25888,206868,121905,179655,84438,41875,118938,55885,139023,176311
339394,268035,1728747,1629267,99767,805596,149402,222189,957071,1088463,79070,465306,462318,267020,460116,198870,32869,22636,26181,204536,122978,173753,84500,40426,111611,52326,136674,182864
327520,254903,1597225,1599874,96386,763819,144663,213235,951712,973216,78956,458028,478548,271200,456684,202511,32404,22700,25646,200546,120717,170306,82817,39539,108095,50746,131893,172910
293093,233991,1418176,1343961,88293,683010,133948,185451,777570,958560,75324,453828,470314,265154,412648,168233,29478,20468,23755,174783,109406,160342,74383,36400,97188,46271,127659,161060
279692,229906,1438812,1265422,91731,652759,134769,179508,681495,908969,70641,423854,465137,261003,373574,176246,28562,19840,23689,172981,105668,146775,71612,34197,89657,43451,116448,133910
327787,257995,1588509,1586743,99490,790063,156653,222047,908573,1023972,76995,429900,466086,277243,446806,206043,33161,22621,26316,203209,119483,167911,81752,40526,90160,50372,120536,142547
332996,268126,1616792,1616214,98900,791147,156583,215484,928111,1032997,82777,408093,449583,269931,458357,199880,33187,23094,26460,197906,118123,167330,81311,39412,88057,47577,115463,143013
333162,264635,1625520,1609371,99739,792943,151417,214297,942437,1123552,87754,404164,443804,264510,455708,198983,32821,22689,26184,196535,118242,161551,82352,39543,88712,48103,117510,137198
332324,265868,1715992,1608783,98759,778458,143524,213255,936218,1172542,86441,434313,450262,263011,451369,200225,32494,22692,25353,193994,118764,165195,81407,40229,94275,48093,113928,145132
333727,260107,1696777,1603794,97016,768000,138247,210712,938183,1094818,82104,437191,453324,269727,451405,204211,32273,22832,25816,190836,117328,168072,81148,39026,93318,47436,111674,147179
294688,231429,1496621,1391107,90423,666692,122086,185934,766049,914669,74959,427659,434851,261703,411000,190144,29172,20033,24487,170995,107604,153377,75184,35611,88946,46048,121052,133383
272016,214339,1335723,1250810,85854,617036,117728,172358,667982,955506,71447,407421,426831,261197,370426,177564,28037,18923,23890,168570,102547,142999,72358,33212,91940,42497,121011,122574
328345,259254,1556966,1584311,94546,741108,136519,213418,885775,1077475,80270,424836,458078,271070,442806,202902,32250,22181,25648,197295,117315,162706,80341,38624,96638,48144,120566,141098
326686,260747,1581868,1616521,97098,759027,135379,213558,923543,1049849,77113,448590,472222,272738,453292,201163,31874,22254,25968,199698,119098,170135,82326,39790,106792,49955,127578,149436
323990,250720,1540930,1585150,95094,753945,134860,220782,938345,1047846,78744,438545,473072,264940,454208,201641,27888,22160,25884,201119,121162,167422,82451,40920,105155,51445,127762,150411
320092,246638,1432673,1580560,94856,750055,136629,217246,944987,1019003,79339,435969,465431,265818,454544,193686,31075,21702,25387,198491,122248,165389,83201,40127,103543,51209,131606,152372
314421,238066,1342926,1530023,92255,726149,132661,210489,919778,1015238,74151,407865,438799,263377,453857,186023,31077,21620,25387,195057,121174,164013,83379,38906,102174,49822,127735,160862
284997,212051,1234536,1311808,80258,637729,110277,181293,764834,864477,69346,391630,400716,246200,408862,164306,27749,19397,22992,167076,108793,157150,76204,35248,99817,46542,126440,146662
274797,210474,1220415,1221556,80754,592295,100161,169666,667270,889831,64183,385530,401544,239554,364510,159608,26787,18764,22295,165589,98919,146219,72366,33578,97155,42821,119372,135788
317252,241329,1444930,1557146,96033,707663,120042,214776,904717,1046798,74845,413765,439509,258917,441839,195087,30705,21693,25035,199123,115606,163786,80695,39404,97257,49003,124383,141744
323064,251851,1491270,1582573,95643,750464,127754,214786,925442,1076393,67576,413462,431924,257572,449986,193130,30600,21546,24439,198221,118590,163142,80915,39975,96849,50184,124790,143424
327421,253606,1469436,1591899,93214,759398,133038,213177,934372,1050530,77885,411641,435174,258728,444655,193685,30360,21487,24770,197667,118290,165401,80546,39590,98684,48314,125961,147919
325250,258369,1480701,1589224,93340,717379,132325,215104,915438,1070166,79177,418601,457144,267175,447363,192942,30985,21760,24808,198764,119002,167869,80547,39706,106800,49382,127952,158300
321827,257369,1606951,1583237,92310,736752,135467,214578,924942,1039321,77778,409938,428408,249195,446569,208077,31228,22204,24564,198272,117990,172168,79972,39793,104482,51041,129723,146180
287744,230431,1501356,1362904,81851,685395,119887,192474,790902,902145,71011,359940,375085,231532,404520,184474,28348,19957,21529,174657,109151,157334,73498,35569,100725,47746,129297,138844
261030,217889,1346264,1214726,75800,641254,112333,173179,684822,842917,66444,386921,411193,239467,357280,170912,26871,18918,22091,163943,101462,143588,70748,33880,98655,45287,124345,158916
313859,243836,1472548,1535305,95560,761601,123765,202428,885396,1013353,74829,427581,463880,268977,431116,187676,31417,21945,26010,189671,113801,163680,77026,37284,103779,47181,122907,167975
321957,255390,1619901,1618954,96836,770614,129454,213891,925204,1032639,75886,435157,480015,264170,454652,199339,32198,22599,26005,202718,118955,163327,80026,39045,98070,49543,125965,151935
328272,259031,1542937,1623161,97471,740888,127381,220403,951134,988586,77753,428349,469598,261417,460401,203460,33064,22532,25699,207452,120808,168552,82123,41085,100587,54095,134656,140633
324154,250890,1522863,1583629,97456,747305,136455,220048,938403,998324,78997,441280,479787,267592,462742,195482,33121,22758,26023,204413,120608,169055,82393,41149,104762,52135,132496,168165
312680,248998,1473739,1541151,93972,745054,137003,205360,894803,1034449,80967,436166,450939,274481,448086,182566,32472,22846,26612,188024,117945,170015,79598,40406,102559,49070,124198,162200
290350,235743,1423468,1326333,82322,671945,127722,169298,745153,983779,77935,405018,390692,253055,391507,170389,28742,19699,23344,160427,104481,151924,69759,33984,91327,42247,108797,142224
283339,233430,1460516,1273026,82293,638470,124941,167723,636493,953153,70563,394813,401724,235516,358156,174449,26453,17903,22040,166032,97172,132914,67577,32084,87600,38931,102791,126063
314584,258902,1595595,1554770,94841,758160,142341,214882,870237,985760,79364,384350,425992,255294,444435,198894,31505,21161,25200,192942,113152,150002,77901,37938,84465,45899,104287,131664
316704,260970,1524096,1567819,94780,756538,141872,214570,909018,925637,78111,365371,388874,249160,444545,194030,31440,21219,25022,193689,116383,153479,79512,39170,82950,46719,110961,129360
312765,243885,1416331,1534071,94102,720190,142139,203720,907568,931299,79099,361165,398051,250611,438816,180420,31414,21172,24781,183664,113011,153848,76839,38247,87321,44078,103657,128302
306831,239981,1414344,1478411,79507,618289,138012,202374,896960,996719,79616,326713,384231,250416,444076,175126,31531,21429,24832,181851,114020,156230,75385,38863,83531,44148,102449,125276
296924,230216,1357612,1135030,74494,559126,121366,187770,854046,945216,74634,331399,346127,230638,415355,142529,30951,18541,20885,172367,109701,155799,66548,37460,88055,42735,98261,130495
269645,205728,1212746,1139258,72343,579073,112016,158373,684908,866136,70818,328962,328785,233964,339147,147272,27589,18300,20801,146350,97969,139873,63998,32563,82080,41876,100317,125797
243605,188917,1036271,1037806,70942,549072,102124,137974,566388,837939,65178,334661,321806,222756,282656,135628,22888,16574,20188,140731,85408,125364,59061,27297,82136,36926,92418,126946
257754,196153,1056505,1077036,73109,599832,119139,145628,578689,813432,65639,353257,340208,230938,289836,140257,24578,17121,23440,136852,83146,155449,57943,28937,94725,37516,98457,140549
304930,231869,1294102,1437349,90398,701819,138664,186604,856980,934622,74547,384556,401473,257367,397837,162032,30067,20710,24333,169686,107728,159873,70750,36304,92272,45012,100061,128699
311850,239468,1344398,1478015,89944,719265,136425,194722,903112,958531,73993,371474,400981,254680,420080,167447,29849,20944,24429,177188,111734,157504,74141,38162,88907,46664,103515,128590
304098,232051,1255432,1468592,88107,715521,134437,192184,906494,923202,74289,365788,390357,252606,418276,169470,29626,20789,24349,175267,111718,157905,72784,37553,89286,45640,104744,131054
295000,226551,1227997,1451291,84926,736870,141796,189549,881584,901494,75794,344890,379277,246110,424359,168408,30023,21121,23538,171311,109942,145088,73025,36579,78125,44600,96061,114479
266253,204115,1121156,1256315,76381,672804,118945,163294,728052,754184,65672,320000,336595,226174,385047,151482,27190,18619,20159,149437,99715,134933,68129,33196,81315,41596,101545,125440
246764,193685,1066047,1139086,77338,621630,111945,148961,631800,752674,64975,305341,339030,221750,344841,142566,26251,18025,20566,148948,94601,112679,66273,31032,76559,38721,91559,106721
296657,233439,1238269,1455743,89963,717027,134689,191242,833629,922195,75697,341805,370446,229500,414570,164856,30243,21036,22905,174616,110034,115865,73168,36605,79670,43765,102301,109646
301014,235836,1231462,1484424,89944,730298,144573,186901,866663,924905,75950,355440,372226,223776,416912,164122,29818,19569,22393,173457,108335,135884,72811,37133,86393,44024,103550,126441
296302,232142,1229481,1495462,91540,750745,146935,168111,862778,925408,75054,342508,388241,226267,435926,167283,30668,20029,23000,179229,110537,147381,75928,37189,84483,43577,103933,128249
294511,232569,1294506,1478872,90034,742584,139500,191882,859350,930385,73378,341907,392005,238036,429188,174655,30465,20680,23643,176442,111122,148624,75812,37585,82922,43690,101464,125047
295832,231954,1279659,1461226,85571,734417,136680,193298,866385,913969,73286,359330,369976,237237,413147,177990,29114,20284,23128,171745,110504,144498,75315,38209,81357,45340,97116,122376
260733,203697,1107592,1208914,73698,645309,117352,154725,717994,779986,65584,343175,358049,229172,373618,156593,26921,18027,21102,144842,96703,134893,66246,34518,75832,41603,90251,118442
247548,193772,992746,1112487,73244,590321,109710,139274,627554,780733,63131,333477,352266,221877,346495,143131,26997,17654,20818,145358,90196,116547,64247,30721,71565,36723,82770,108899
295950,230923,1190310,1439876,86520,703059,131683,184699,825649,895903,71268,360170,397920,242137,415683,165216,30215,19806,23619,172116,106670,141451,72135,35547,76785,42197,93644,118716
301485,234867,1208028,1465663,87172,717460,134779,191651,848553,895005,72718,338101,386644,243510,423181,165298,30993,20901,23483,176078,108389,144054,73131,36809,79107,43522,94144,122050
309609,228343,1203844,1455724,87059,712115,134093,190281,860599,898490,72895,330221,378777,234964,417851,166314,30612,21251,23546,174235,109228,149959,73281,37108,86434,43989,101827,127973
304258,236281,1210344,1462892,86282,694227,133173,201873,861503,899810,73473,307829,361181,225524,424818,171037,30286,20852,22773,182959,110699,145158,74026,38316,87963,44379,104919,130590
301710,235131,1237838,1449603,84251,697599,138968,189028,850251,886169,74198,295038,327759,215151,426126,172007,29554,20392,21591,173784,109314,147251,74559,37885,86388,45306,103179,131195
272069,210870,1113854,1240421,80113,641274,129995,159316,641355,803426,67820,292836,301333,196588,379623,155369,26016,18024,18545,147355,100487,137939,68012,32883,82707,40995,98564,124660
254928,201744,1068500,1135874,65169,611116,119019,146466,604609,752688,61819,275415,294683,187087,339528,147721,25494,17774,18059,146957,95280,123857,65600,29947,81499,37643,100804,117386
247899,228496,1240958,1463204,88404,711034,134658,188724,837756,892693,71856,290962,316154,208825,413056,173834,29155,20268,21003,172934,110084,142964,74304,30130,84063,43047,103274,130259
299050,230662,1245299,1465110,95254,707018,134937,190645,862591,870947,73145,296432,314801,212237,418832,175202,29577,20435,20937,170164,112041,147979,74415,34531,85707,44820,101943,130336
304710,235013,1293527,1482189,95814,714448,134029,189484,867385,874588,72910,284610,327782,220197,401918,180655,27986,19710,21187,167610,108677,147167,71228,33306,82003,42514,93743,129518
300209,231088,1269040,1446740,95715,712867,136732,190883,853425,865308,73429,278214,343224,215498,396314,175688,27481,18579,22565,161987,105567,144055,69989,32406,80565,43945,98388,125519
294684,190982,1053086,1078846,72463,582410,120243,152530,620414,825181,72385,268261,305247,197000,332437,176093,25682,16704,18850,142098,88459,126356,64587,27953,89481,38261,88019,108288
265869,199069,1095065,1135894,69848,607808,115893,155614,654901,758956,70326,277231,296708,191908,329855,152312,24822,16604,17921,141329,93028,127727,65307,28035,87391,40103,93662,118704
265084,204087,1097335,1136201,72300,583675,111311,149908,607850,798974,66431,291697,292304,183250,304333,156541,23719,15618,17781,143900,90870,116649,63960,30812,88917,38004,92215,114206
305860,241763,1316956,1505071,88932,711928,132515,199662,837570,828416,64052,321260,355322,202784,404543,183109,28356,15512,20561,182803,108970,143606,74365,36698,97467,43011,98684,127203
287910,242249,1269633,1539152,92769,724682,128990,202890,879316,874356,71803,339117,371592,212111,433834,185224,29996,18629,22178,185015,113058,146875,77006,37907,108325,43659,104603,127753
303929,233938,1164195,1491997,89868,712116,130998,201775,885869,855863,74037,342811,380619,212384,437766,176328,30889,19725,22713,183456,113190,147981,76395,38136,110434,43523,100312,125970
300550,232901,1127344,1459871,88912,710498,135693,192850,884693,903755,73932,334152,358296,207616,421102,168447,29802,19597,22189,167071,111204,149899,73191,37773,103257,43437,96756,128453
307663,236839,1022805,1430533,81533,713983,136115,187988,895529,947919,76146,312060,332473,208157,404845,165335,28041,19295,20717,141513,109715,145994,64570,37049,100517,43540,90907,128294
277872,211526,1017764,1225520,74417,633002,117493,161343,738323,808336,68491,297960,301689,194572,366535,151592,25208,16904,17696,139874,99657,132860,63422,33314,104660,40464,84805,123213
252645,194058,945009,1112773,73371,582331,109557,142944,635640,777500,67356,302697,300305,185371,329490,141589,25010,15908,18071,139242,92992,119985,62472,30595,107263,37781,80148,113349
316708,233958,1135961,1459357,88452,700991,132182,181960,837941,911273,73212,349134,366085,208010,398500,165945,28870,19136,21016,165033,106593,136960,71076,35558,102570,42097,82803,123231
308808,235728,1153054,1502227,89407,719536,138453,191088,885301,878698,72909,326026,364440,215311,423211,168945,30385,19588,21940,175612,109283,140667,75100,36672,101738,42697,85434,126405
296690,225124,1136220,1439984,88771,720543,141472,195015,898089,887550,71791,310054,351984,220858,423675,163710,30427,20525,21705,178203,112789,145559,75540,38634,100963,42770,94343,128342
255011,189360,980980,1124510,73281,744489,137537,156648,904305,880532,74276,295083,326392,205504,417098,139324,29894,20976,22341,177664,113502,146894,75478,38246,97460,43737,92763,127711
273367,204425,1056557,1268222,76731,711062,136076,176051,890616,871048,75145,300302,324329,207944,409246,151804,28962,20127,22149,166966,109683,141449,71890,37938,94673,45200,90547,128173
268396,201814,1015897,1175441,72788,633451,118431,155486,733883,751932,66930,282683,305780,195598,363722,142554,25198,16580,18626,145620,99543,131335,65544,33035,96084,41525,86015,125728
252217,192195,938608,1098339,73862,588767,112859,143649,655120,739519,63952,264816,297395,184153,326352,141388,25191,16327,17948,141676,93477,119040,63363,31132,95887,38616,82940,116322
305702,225575,1143397,1431461,83635,710613,137892,185334,863880,860530,70690,307253,339029,197735,395288,168727,28129,18860,20038,165653,110383,139174,69956,36187,99794,43527,87848,128575
299745,226317,1089211,1457552,84133,728262,134681,193653,918233,846303,71738,299799,338677,201010,412637,173083,28969,18941,21295,173321,111302,144532,72519,37115,105450,43582,91046,133002
296250,224378,1030988,1423435,84032,707985,132711,190219,916647,860039,73015,303947,334637,206767,417778,164120,30165,19428,22014,168215,112877,146837,72465,37799,104962,43718,91980,129752
301047,227459,1066978,1424058,84295,704298,133327,190371,900792,877435,75526,307930,333459,207835,411007,161122,29749,19964,21898,164503,114951,142026,72515,36726,96923,45353,89262,127088
306713,230367,1094403,1426246,84398,705756,133453,187610,878708,899944,73073,304751,333063,203284,409688,158164,28515,18903,20811,161604,113427,148287,71223,37040,90434,45943,90571,131350
268495,203234,986524,1197981,71484,629857,116408,160726,768594,765279,66871,265988,288411,184451,372203,141337,26372,16883,18809,145119,99816,133846,67107,32751,97187,43010,85768,127957
241470,188585,904548,1042223,66795,579870,109897,141767,682467,701542,61741,262291,277256,176204,321503,137755,25070,16091,17527,140845,87010,122115,63591,29777,96924,38823,81647,121033
258169,190442,928432,1098241,71016,691079,133817,146904,889410,708445,71524,270014,320876,199855,405763,143564,29123,18794,20738,166784,89580,143244,71358,36097,96647,44326,83006,134135
298122,222846,1104160,1392621,81631,713612,138166,189315,916776,851438,72875,298611,316276,198577,415286,159761,29779,19391,21245,168107,110096,147337,72890,37306,91327,45021,86747,133225
307274,234200,1178706,1448522,84673,719546,139297,190958,883165,844854,70187,311393,337319,196154,408278,163388,29525,19266,20482,168070,108424,145073,71072,36819,92161,43032,86865,129531
304446,227914,1146010,1456983,89050,730116,140048,190357,870328,762496,68889,305220,349756,199108,414362,161840,29007,19001,20769,171652,108571,143667,71612,36732,85359,41873,88535,127802
303191,224790,1124176,1442375,80786,723751,138769,195610,854436,757646,66448,279125,314111,201331,421545,163231,28767,18406,20346,178981,110549,144055,74797,36453,87663,42247,94884,126234
262577,198941,990347,1210825,70557,648144,120216,172124,700329,686222,61888,255103,281199,184818,370132,149090,25576,16489,17456,146834,101272,130827,66620,33886,91720,39543,99574,119965
259024,194881,944059,1111302,69126,591678,111261,153848,622882,657947,55777,254271,276292,180506,325164,149913,24575,15893,15905,142886,93356,116946,65026,32203,88851,36607,87841,112267
293372,220137,1110935,1428624,92465,718790,131977,193063,704075,753626,56882,278043,315543,203575,407073,170689,28463,18203,19372,171142,109709,121571,73189,36268,75367,41307,90327,120954
313887,234466,1170919,1484899,81494,744272,135418,194950,625793,803407,62431,302249,341126,207125,417848,178950,29268,18556,20687,173026,112131,144602,73811,37675,76737,42673,93452,132051
310998,235411,1195531,1481611,89150,747944,138026,192499,864529,849476,65311,329468,367367,214783,421903,169101,29979,18752,22157,178839,113886,149001,74756,38583,78599,43527,95640,129599
317786,238770,1192785,1275227,98690,720557,138674,157743,910015,897310,68439,339191,369615,218068,325926,163326,29755,18956,22216,179799,116934,150928,75663,39977,78566,37076,97830,129123
326905,239607,1187429,1387438,83135,726348,139210,174249,924393,901442,68764,318362,357331,220767,378334,168282,29365,18623,22199,173864,112923,152524,73418,38947,76727,42838,95734,133935
270974,209134,1070639,1213998,74670,650917,122047,153640,777322,713236,65689,294144,310449,207844,352604,151718,26396,16283,19460,145340,101686,136412,65053,33101,71225,42048,91252,132341
252760,193892,977964,1110681,81012,600858,113253,144310,683097,713099,61655,274760,309604,196989,326541,143911,25318,15725,18186,144496,93203,124583,62976,30973,69116,39164,85558,128639
299123,225729,1166133,1439437,95614,729921,138524,191474,926407,852461,68970,307900,352841,209717,400419,171131,28689,18150,20655,167802,113883,146025,72599,37322,75447,45736,90050,142805
302034,224959,1168782,1447777,103216,747707,142721,194479,951084,853729,70407,307862,348790,204968,408125,171266,28283,18000,19787,163698,118133,150693,73471,38627,77783,47086,92453,145826
