NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
1585.34651,497.1898,77898.86731413448,62720.46723358779,11337.81275,50925.670935799506,28474.30965312048,48374.936080146064,170889.23677498408,25448.044244074896,21956.256475883998,7827.318,26275.256,44715.45766236784,17776.82592,16049.1529847898,1959.74162,291.6932,3763.8224999999998,538.85364,344.36392,40597.98074000129,2.59737,10992.185494113608,7497.281911408511,8545.700882134468,27862.761900191625,2975.7375
11263.32201,7804.9832400000005,107349.49145341023,68791.92053013877,8257.54911,60636.651497004015,24894.72091493048,44968.67141865594,96322.38740801794,59902.4481656227,25952.15313731406,7594.9254,46657.0256,39037.864974373406,23434.98664,16514.778626710468,2629.7994,418.5329,1492.8675,293.73911,333.23816,35792.32734541049,3.44823,11201.188404220491,5999.642024534881,10001.952344502064,25749.509337974618,5295.15
17642.80286,2144.7036,121281.40411931934,345293.118826571,49092.03013,76415.16842013676,32113.630520387414,40585.343270226884,134140.22995623117,36799.415558861874,6085.973574616788,5049.28359,43096.6408,38850.34653680956,84195.0006,18615.56213789423,3617.86002,277.8441,1142.5875,1087.48815,235.84840000000003,27567.237076546684,2.1873,11511.698337561902,7669.13053846113,14839.776019253073,27285.666395532542,7756.1625
37206.39282,12790.3072,70711.92566116624,302891.3620037123,20164.45819,81757.50373235816,21129.59316419212,59873.296135556615,112912.08135461615,58367.09647735431,2604.047291901633,3197.31012,14619.701200000001,36018.5617935607,21462.91534,17034.189522795976,754.2871000000001,15.5474,1009.78125,3156.25711,644.80536,28114.60873164777,8.97018,11421.912986574549,5685.721531141733,10577.716374360423,29539.156240881137,8609.79375
41203.82156,23521.8,110097.91780715394,253153.02788290827,16181.22042,64242.04353667687,22913.39930511428,43901.08542389114,101299.9076261557,99067.87746372144,10959.630580103625,7969.8789,26016.1748,39379.05992774535,11146.2272,14074.645571569918,781.23865,97.98488,1721.955,1518.22315,138.34384,27911.13905560951,2.20122,9319.978341816319,6455.018729771308,7059.462962832516,29757.983518984853,8363.30625
6976.02156,10128.66368,118973.47427125307,155004.84467178117,50347.768860000004,139382.99621218926,30873.37663508228,44783.16872464186,93882.85034794961,52725.31693541265,3670.4130655465874,9781.82532,94247.68519999999,38652.97647503627,37490.39672,13984.015409690139,7926.34142,889.0101,5857.1362500000005,521.60208,147.6,48179.31345429862,0.26619,9755.572128547437,12374.442242997064,8200.171345990097,29853.21416278756,17823.69375
16123.77717,3751.52452,109003.81728945972,258838.9408103044,36808.66424,196118.85460128885,34033.98032073333,49904.205736884,142904.34100013063,30752.70173781829,4156.413107518622,7325.75331,64451.2016,38119.404924739916,74226.24748,14421.2905926964,7517.3904600000005,594.18892,2422.1662499999998,1586.88591,422.5788,30522.02669004536,7.1340900000000005,9234.884826760563,5828.871240929593,9143.316798712285,30271.45462869268,7082.68125
3930.38686,1548.63904,126365.72403814239,179050.4027980719,49656.60099,124174.30374184986,33468.03818636941,52291.223553697,108783.58029740994,45184.82303586973,12412.195954664967,10782.29205,93118.6824,39444.44548053055,55052.84676,14079.478200306685,6065.48323,684.79378,3847.4925,608.17012,1169.21176,55157.6922119014,8.26086,8942.753281132067,8503.860964954376,13103.289622147302,31649.003785845656,2001.3
1910.61354,842.68004,79857.7486107578,147073.42501203355,35951.887520000004,52634.17055896697,21836.49707325103,46502.97715201048,127949.38613242842,61510.873711389744,26035.976738490357,8069.94216,56845.4668,36703.800157115824,79790.29598,13220.559612900695,7582.3694,674.8356,4414.08,446.33287,366.95656,46273.38951126913,3.03828,9163.024787777664,6854.366999075113,7598.1266407593075,30702.76596727666,11763.05625
12087.95991,5954.02276,57360.513007745336,143357.97034004945,28710.145089999998,56832.10662522632,28810.70107790571,38197.723098995746,116619.28429202731,163390.04811639228,47891.18750797637,10723.3209,54196.366,41194.568979033495,11800.617540000001,10807.639112890756,2093.87839,390.21754,3450.90375,247.93439,3.81136,46143.07845828155,0.07347000000000001,7154.276604326646,6499.924700087549,8983.056604349898,31835.016583169632,7565.04375
