NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
324459,231713,1212430,1489361,87494,708228,133695,195827,875998,974152,76550,336537,367923,225629,440838,166675,30425,20116,21908,179370,119311,151088,77738,38033,84408,44698,102773,128990
292035,217911,1166686,1267991,78924,637463,117781,160275,734015,924513,72475,330333,340108,205314,398067,147163,27506,17774,19731,150608,106582,139850,69167,34162,79872,40983,97192,121061
273872,207972,1215376,1204021,78304,589597,110245,154977,638285,953969,70801,349541,346760,203886,360521,154152,27812,17386,19990,155286,99370,125115,67532,31727,79306,38074,94273,112550
326647,248560,1498636,1546727,94706,724626,133055,207919,862035,1115730,81095,419918,418882,228836,440150,187500,31895,20845,23522,189252,119540,149823,79056,38274,83855,44932,104123,126037
326956,251986,1562799,1591888,98747,755931,139185,211588,902136,1072990,81329,419336,457744,245880,458890,191422,32676,20278,23589,195993,121768,154327,80420,39410,83065,46566,105990,127460
329559,256094,1567346,1607968,98475,743784,137018,213015,893739,1083423,81380,415257,452044,257517,467092,195889,33076,20103,24725,202508,121144,151604,81360,40514,81821,48088,114870,127056
330108,258011,1631397,1610647,100242,741853,137405,217389,901746,1024685,78942,406159,439065,256285,469166,200728,33571,21251,25462,200977,119475,158031,81183,40131,89504,48716,119719,128992
320674,250273,1552482,1548313,93873,741275,138174,210706,887515,1025439,79136,391468,433584,258550,470515,196101,34014,21261,25366,196882,101985,161992,82608,39477,94370,48805,122049,128521
288314,220621,1359049,1311164,80655,650357,119802,178484,719028,920062,69996,356086,380965,243624,419303,167478,29966,19326,23192,170732,105010,154102,73455,35490,91896,44100,120343,123976
273496,214351,1257113,1243681,81683,594680,109969,168760,645328,852420,66549,331892,367798,233715,385261,154033,29071,19235,21974,171759,104571,139669,71653,33807,91426,42316,122765,116572
325593,248659,1451820,1571039,94901,710304,133271,174655,872368,1006296,70014,364579,412713,244985,458485,183862,33636,21990,24699,202345,119780,159150,82388,40225,100844,50287,131810,130984
332706,256953,1456043,1606231,96747,732091,134399,213829,919989,1088176,77931,378398,408309,243290,463963,186188,33765,22294,24573,203857,121827,164670,83386,40513,103683,51273,134675,132131
336356,251399,1380441,1621321,97793,725674,136708,219977,933291,1045427,78980,378479,413130,251199,465995,184565,33272,21602,24699,186214,123828,166893,84144,40578,99764,49499,132045,120598
333732,246676,1417043,1619802,100222,728732,139007,221198,921217,1011286,77391,385904,420677,259461,473874,186970,33174,21805,25561,201261,124299,167239,84980,41993,99610,52244,134711,132882
331654,251680,1416914,1610837,97832,717998,136639,214507,888433,1047745,81337,408383,419921,256755,470103,187775,33193,21960,26327,198979,122367,166563,84373,40256,103483,49758,131795,146668
292305,220542,1265344,1343907,84572,635172,119076,184452,758950,896325,72218,393206,394602,242357,410352,165337,29404,19741,23067,173674,110955,158334,72956,34571,97329,45205,122747,146814
275159,203935,1133423,1239514,81951,584670,111406,165375,652134,857045,67519,370486,391524,238412,344683,155038,28048,19687,23184,170696,98946,139600,69092,31645,95187,39916,117747,139368
319560,223253,1292051,1511064,94335,677544,133614,204512,874896,1001677,78221,376427,413987,261307,438754,184109,34294,22997,26844,193385,117427,163754,80717,39111,105432,45896,126450,150927
328654,242617,1369882,1521432,93701,719469,136760,209022,917306,1116108,83109,378554,391691,245069,457027,185857,34142,23478,25845,190896,122618,165343,82058,40554,103776,45806,126134,151579
343335,259408,1506339,1582251,96920,730273,142337,209990,916553,1157177,82311,388048,404928,246649,453892,192029,33695,23382,26029,196001,120267,161619,81068,39038,99106,44177,115927,141671
346320,258461,1584940,1607128,100178,754639,144842,210530,925388,1217044,85504,408073,419272,242397,455655,199195,33662,22367,25204,200861,122398,154414,81859,40054,94981,44462,109169,135912
351474,264411,1588751,1619784,98489,765047,144267,211940,911124,1126113,81109,431688,429478,248327,461273,203881,33055,21793,24554,202690,123165,157285,82534,40045,90012,46220,116961,132364
307606,225563,1349124,1387213,84346,668430,124093,192221,739285,912336,71747,385826,388719,235455,428680,177596,29187,18978,22093,184965,114373,152471,76219,37313,87815,45056,121049,127222
287615,214717,1237154,1239278,81814,614093,115237,166825,643594,922197,71480,373983,373940,226515,374926,165995,29317,18570,21622,166545,106666,139948,72586,35303,90483,42720,125837,119602
345412,257719,1505777,1624070,99415,719658,137123,215360,884614,1102079,86728,435779,447984,249354,457676,199609,33119,21174,24592,204828,121156,157054,82809,39767,93502,47222,125931,132306
354975,265194,1582275,1681819,105638,754335,141859,223851,928799,1111067,85214,447433,465023,250836,477695,207391,34393,21634,25184,212073,126299,163028,87202,41687,94404,48886,129116,131889
347511,227264,1381647,1644513,102138,747823,140072,219457,931198,1092710,83795,423134,445536,259431,401231,202303,34876,21913,25760,212188,124912,167766,86788,41911,93162,50577,129419,128871
345960,256063,1431526,1616869,99778,742844,138006,211993,922682,1080657,84695,404020,438207,249208,460402,194660,35281,22029,25697,202208,122590,162665,84269,41256,93072,49216,128416,125483
340569,255550,1471766,1586139,97465,736376,136694,205832,897603,1042617,83527,408232,424926,243442,459971,191189,33744,21430,25216,195687,119767,159585,81694,39900,92088,47265,124950,129721
307885,233075,1375279,1368735,85024,657705,120353,179833,738566,1011459,79593,386613,379606,225233,410421,171416,29803,18469,21607,166249,108010,148428,71926,35938,86596,42446,107548,125920
304584,231473,1349726,1313690,82461,594310,110606,175069,645022,999180,78292,410996,407013,219038,374562,167801,28546,18002,20792,170815,104188,125169,70930,34546,81276,39973,103338,114551
350274,270531,1639373,1636038,100506,733140,135357,217009,894315,1098226,83865,461239,475036,246120,453003,206100,33086,21112,24411,190410,118805,149268,78748,39609,87746,44669,109119,126985
358160,282597,1694376,1701149,100669,755897,140550,228828,945976,1182555,84057,472411,475811,259612,469531,217401,33928,21139,25669,183886,120051,147797,75355,41153,87133,47039,114208,129922
350502,263852,1515480,1679475,102995,749968,140820,226596,949270,1065297,86388,464489,466365,265686,477208,201244,34230,19175,25808,211680,124177,158342,84867,42110,96914,50390,131354,135956
350759,262443,1623525,1668334,104315,772065,146556,222679,948376,1104768,85218,450682,477114,265974,478113,200239,34694,22386,25503,209545,122929,160201,84928,40991,97101,48786,126827,136524
342845,267279,1687343,1631093,97929,798868,150449,218512,934957,1087524,84393,452178,471966,272458,468390,210317,34309,22254,26262,199168,121834,164148,83540,40292,95321,46682,119332,133787
315263,243390,1489026,1382444,88793,712859,139303,191985,770010,925751,75652,389395,426404,248520,419626,179257,30123,19821,23101,168583,110800,150748,75357,37120,90632,43563,111979,128783
293607,229483,1450688,1291376,83903,648089,129122,184331,674883,883364,71840,355667,385264,229717,375975,168637,29803,19694,21624,172029,101932,138113,72491,34415,85366,38628,100564,118206
338020,254080,1641768,1600998,100495,791757,144310,229458,920575,1032474,82448,399614,433847,251785,455759,196234,33942,22914,25027,202534,119091,149595,81756,40965,90472,47012,113320,128580
349395,273025,1814082,1652781,102841,808745,146328,229060,962955,1109058,83623,422624,432322,253627,467254,198357,33567,22432,25444,206035,122639,156431,83244,42092,91893,47005,107743,130066
