NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
57694.22632,29644.655039999998,105246.07281741638,602887.7750784588,69558.70217,107000.49499050796,25380.98956759943,62003.29704089283,89777.03613029982,232142.00038205698,46866.43602415977,9380.95245,133863.686,42467.12981885781,74912.8876,16542.297904190196,8174.31095,952.5909,6065.97,2725.78249,810.49456,51572.24500429972,5.6688,7209.427600726785,14200.291374958688,3100.85666491983,9699.274023085241,27155.64375
62946.3334,35814.32484,120638.85898477303,834204.5588589729,74861.78912,173203.41346129525,36327.30950816619,99230.43335973259,68465.58825719908,250018.48183976935,48901.52865610464,8431.39035,121758.2108,38259.197951702976,112044.636,17109.24974780062,9109.578089999999,846.46972,4503.225,6075.67368,2997.68712,32041.728065093626,32.81673,7330.52695913883,8615.204809559167,3129.7102907356075,9026.947874623458,6969.8625
63087.78392,39065.69624,164273.2045477228,836394.0449415683,74575.33945,95502.15647188784,28140.876686027194,70878.86868578137,68206.32302517354,244612.41954704403,41719.33888360871,9878.23944,135309.1052,34243.89461606537,108496.66574,17615.37603521019,9814.80268,958.21342,6071.595,5476.56146,1149.2267200000001,30562.839028397808,15.04365,8007.85995942981,7507.598925112309,3096.786284397097,16166.500178171018,2474.23125
43612.1763,28051.59812,174262.3657449565,751351.0950416693,70574.14123,62675.651027561915,21946.66907889455,79781.86100439112,69013.06591316534,157373.27258968275,18320.184193938203,8727.68655,120090.0664,32673.506700035716,106550.14154,18225.573933484207,9646.47638,948.79248,5978.79,6177.21357,1269.0812,43689.10536727271,26.74866,8188.026729496728,8454.951411898175,2556.65990672329,21960.631309931607,5062.425
32641.47281,30956.51256,138704.9719166361,299285.68063302094,22017.17845,127490.06921429631,40196.3222938512,89033.47406914974,67949.58849131713,101369.5324290306,29323.643024423687,6808.02066,94279.3328,32751.071148950985,78452.23228,19927.22489899145,8917.21681,854.24564,4863.5625,3239.22138,2763.04576,38985.21285578387,18.8541,7988.584565053655,10199.38541063315,3183.844516200558,16038.18045542303,4235.625
46665.09798,25716.1572,97292.44098313127,378958.42079835356,26828.0471,177941.31868864116,78358.37596406914,96540.8838880847,74223.98320339054,202475.7302523158,44367.083809239746,6171.16716,44705.066,31927.20395979643,14733.5345,24773.2665442236,3477.98173,454.6227,4585.22625,4280.52809,3418.14376,28319.549161860083,31.31946,8029.838980894089,5696.4756511598025,2590.878395509061,14158.610932064463,2425.89375
46629.06571,27313.55872,152953.24761204378,442204.9689780685,66461.27746,312414.07636396674,103657.90450691128,52182.26524001463,81815.99182191139,191130.92393958115,41873.96019763496,6201.47772,95915.11439999999,24454.48617688175,68878.66258,31034.65970824914,7967.35155,814.7614599999999,3978.56625,1175.82068,810.26496,22971.178168242575,2.13522,8727.737978010118,5102.714137480087,2703.8466411226914,13920.808920723266,3256.05
56820.09427,40318.92764,227615.81775071807,671114.9068356595,57524.416300000004,397057.4351370071,132268.5451376905,49136.527371200675,91527.17245328399,173716.39185059603,30758.85652123904,4908.01473,77409.0164,24706.32311536946,69773.8,36343.93346070732,7668.42094,890.33914,4850.50125,2663.05307,437.29288,32184.301376948748,1.36839,9155.91048000805,6884.4670660206,3798.722395167634,13568.691693075581,1980.54375
31775.71624,21255.03536,205481.0997156345,460506.58738736686,28445.72024,402663.56758163247,62099.4993922585,48242.69453121183,119415.66483770197,165615.64286147992,29303.82133129091,3492.03492,37987.3712,26019.05930267095,88570.25738,41241.99369659895,8386.52832,700.0881,2967.315,3499.79805,2734.0604,37555.78499299038,7.37052,11128.40201256096,7299.061076487003,4261.360489821892,13085.865738639928,3045.24375
28967.38132,20825.83112,179105.8975563107,203535.96272909228,10393.10179,201706.12216444933,40411.03724547683,53723.61300149805,112824.75675857726,106002.13590184918,6466.991269604321,9355.53069,60109.699199999995,28136.14199368405,20959.8847,46335.85663347504,5469.92778,646.29306,3819.02625,2352.28677,1512.6343200000001,37134.963663888,12.02862,10731.640747507974,6319.443939463646,4374.319902667251,12802.15091402355,2002.9875
916.11797,1613.881,117144.37385665378,143803.47436449712,55273.89995,40088.94861742091,32520.36140301499,48330.56607396411,73407.45586584124,58787.972313013765,4326.953200495995,10653.73407,137073.2652,32786.80943705546,63110.73174,36320.466035769176,9714.11739,960.27876,6046.1475,708.80699,148.31832,24472.36693502849,0.47061,7296.009463761351,5333.390124323594,4299.821602978143,13361.58975663959,1719.7125
6792.7665,195.55764,117831.4651487407,246123.0492941376,36935.08719,64080.693394557085,32708.58088150585,85380.18186100657,76688.04919480318,18622.09687835984,4409.406007277286,7864.11495,98431.3668,34539.60931828927,84995.4764,31953.288379919897,9263.40807,952.14838,6049.83,3392.4467,3218.71976,44109.94243463056,26.23959,12575.735421947305,7543.879010593119,3899.5560145129466,12897.07949984417,1665.73125
7103.36839,830.6183599999999,114545.55666407206,116782.99385095914,24699.2886,137429.27597962317,90452.94793376769,55588.25258207051,79390.811025535,34770.43998769353,2297.788566612897,8768.20248,23887.978,26366.54154812542,25630.55386,28168.980787422657,4780.18697,469.58032,3462.90375,558.1189899999999,1081.45864,48461.59111473268,4.93596,8541.170710988916,8227.506399829379,6364.038762486778,12264.954522814725,10612.06875
19999.67343,1368.60592,104668.69069578081,440678.6797272866,64691.28319,151643.64023033535,93605.84966808087,80794.31931363232,83031.27083111441,33978.21474951762,3252.9057032635774,11331.05985,62133.894,28970.959604064956,56245.86886,21448.76361520153,3686.52412,440.28668,2784.27,3600.7146900000002,2227.14952,24223.60985340857,21.20232,8277.617951516084,5313.140624458267,4291.767487676601,10580.569375508496,12061.9125
19725.33362,3234.12408,95434.7317683918,396395.4644128451,63879.25068,105861.01300206043,37646.35076064593,101820.06531222066,98528.6739467727,20789.300597982845,2613.1767902158213,10447.33941,72826.9088,29684.151638601412,67913.2569,21206.776439543813,5127.38605,621.69694,4977.30375,4132.54084,5039.03776,39587.91127901261,30.29508,8726.836688726919,7839.8976699679315,4254.702949642678,10601.878193152974,4720.2
32017.304,8886.043,83746.85340917135,525207.741706931,70310.38034,101584.21273636226,28610.921344000093,95393.28100456177,85870.707025852,79719.80070094223,2843.133108993332,10181.17044,91920.3648,27420.1017966378,100594.81036,23690.63755243039,4537.85207,537.82608,3634.5,4630.67271,3932.36248,41026.015584974,31.08411,8437.704872309114,7956.004009229154,3013.706817069584,10821.282127404267,2979.54375
23338.51069,7326.4974,110870.65329783534,426618.71073301276,50298.93019,149855.66806607094,25697.13677731388,103605.77045228498,101240.02638547542,25667.540741913712,2094.241478373448,8754.34797,95579.2088,32025.376638224167,105477.60286,26818.639855308862,9180.30873,905.54762,5147.53125,5797.3274599999995,6012.73856,67822.83709989747,57.55473,8388.611736473309,15504.739185900551,4317.378351946561,10835.890749809982,8350.2
14685.372150000001,1177.5668,88696.01599341552,396130.3085404458,57871.98705,96036.68548011336,21158.070947031934,96895.41870684767,104072.7960446809,54519.38658478495,4890.95723863353,4189.89366,18850.8244,24547.95189217727,39332.53492,23572.16994436136,2051.02568,224.78684,2479.28625,3991.44535,3809.3460800000003,69924.83418450692,30.48888,7422.834947021875,11683.817328706798,5042.975951253806,10605.502888937825,11433.65625
50675.0262,23105.24948,107475.4945667732,470054.9723544128,56567.8913,110770.53604734792,16088.416029962784,96745.69994923643,95057.34245559623,124552.50937266438,5247.8339463362945,4913.06067,41183.004,21482.886314394596,33115.79922,19879.681890215,1338.50203,117.46686,1073.26125,3769.2498,4629.8348,42797.157329299145,40.14921,7565.540572254284,6584.623377641006,2834.5077554110503,10478.309018668453,3757.63125
51257.86518,32100.73216,178091.25185856913,448509.7520064311,16564.79013,183414.17087198744,23593.648033314483,68275.02751018283,87913.76531258014,91930.55750607981,6421.328426761739,6525.73611,16029.122,25815.455319213917,22669.17798,19832.124193389227,292.33397,51.44998,1805.2875000000001,4149.49324,2496.47032,44536.53269795157,30.4899,7388.634231693676,7884.624640749308,5430.262204224434,10697.191216405297,1326.9
20583.98481,24508.828559999998,192709.13173010238,200587.04155615106,2531.31459,136284.27481105083,32933.91394394146,57822.03405796879,113974.59592786021,79204.59851936832,17318.773960341874,8013.27573,20219.8364,24650.28107181147,6959.03004,24350.000812850525,3012.95933,474.95716,3890.56875,2261.47232,1908.6812,46735.66581075594,11.73042,7601.566761133065,14111.410602209227,12260.942050160322,10318.24574798626,11094.75
16778.60312,10851.6892,116822.2993015379,178878.95998247844,4622.44736,124504.39720326607,28515.974900237743,64178.267392070375,128780.5735824999,96183.84589300661,27857.684911865166,9278.47971,32363.2768,22710.973735736432,5336.10244,22057.30688768511,3997.2788,449.16594,3885.06,1903.24207,1628.39864,32524.358719630392,6.62829,6918.746721852692,7165.7540526106795,9466.838835250732,8848.651285750653,13658.71875
5275.42138,929.20592,89142.70743182072,140161.8265523635,11293.21609,182276.3046676408,30419.66853518764,61259.10986199089,152523.32373473814,88222.38208432245,41882.91882377932,9583.84638,17663.354,23321.655855740493,8728.92214,17329.651085906862,1791.0997399999999,256.52322,1176.5774999999999,1751.59565,647.50808,25524.83804214708,8.82846,7325.796002158522,5632.989089022623,8855.720445834804,8763.718073154976,9057.46875
277.32191,403.86136,76371.18120084364,40358.225223961635,3634.38894,139992.31564839106,18427.669593728704,56693.45894279359,160196.88429643662,67998.53245205348,37890.015415470196,9123.58332,11044.476,26495.455777349354,9060.7048,16016.523788934952,585.6045,168.07694,1984.93125,1056.34227,316.9136,17170.658627988207,7.45155,7184.114910167109,7081.831962948005,4879.063933717665,8775.251196106874,22489.85625
5244.52661,1897.59444,82486.56055926927,64402.379054063036,20046.355199999998,212263.94027630493,31818.674712429503,43234.302377095984,145456.47599306877,86180.01242561762,19025.003295948707,10569.37608,35951.7928,30764.34961057746,6627.24738,12750.227512423284,1604.94317,333.63788,4278.73125,119.73325,10.65016,17474.74681557879,0.43128,7362.560330407884,7905.9406008271935,5151.275087524705,8723.434522273019,25025.68125
28688.27125,13856.45308,133473.91294087225,174777.9112639119,35902.82062,304379.82699228666,53199.416795353914,44831.75562633333,122148.15187646827,39494.218432566624,5677.582269994925,9427.58811,35698.1948,29381.452447781616,5959.94614,12853.879822573394,1117.0514,185.02294,3305.0924999999997,324.48888,124.50551999999999,13844.748519024919,0.65598,6745.89247882925,7469.678295747376,5309.16138341577,8597.531263381648,23847.3375
6576.71569,8210.69756,129331.91370405209,59896.449262820395,7104.73682,258818.5319325875,53963.798579725364,47765.8468567152,154554.11697399837,26461.0060126705,3314.32916387473,9543.34791,39441.7304,28223.049182159848,10632.153620000001,13598.656152100086,3132.67104,422.90926,4197.35625,210.94104000000002,203.65192,16082.913952267509,5.38662,6703.856662485811,7101.414755111431,8893.17299800854,8600.881361001006,16688.9625
1437.09579,7172.92912,107653.46387518801,77952.10223691782,16114.31314,252994.26400116057,65072.46480729765,50239.289419487424,152609.61245710496,16997.583007069614,2790.1100479100924,9507.53745,52487.3956,43655.3285372119,42345.66428,13707.63602020408,4965.83963,537.9985,5021.54625,148.61881,206.49568000000002,22403.341394067105,2.43123,5707.16302929509,9211.611971186034,10086.463868287223,8581.110293083484,24870.375
5927.09272,13564.36824,114241.97377868804,87855.56547288288,18195.06103,232905.03956757777,54317.42615651206,75524.86749082635,134441.13027001006,53792.47788643166,6890.100802731245,8394.36642,42367.3752,43923.26789953029,48004.6491,14818.637729591772,8113.35311,821.59832,5768.80125,1017.02766,2355.122,47904.03035586195,15.54843,6118.075642075836,10591.382636123866,9372.699015408823,8600.881361001006,27394.275
841.6290300000001,3303.87844,83490.40445766799,41030.404308804245,6265.97634,161696.1021114695,40452.9385847816,94129.27640520458,138894.3615226619,31288.283003556244,13838.08372464011,7804.2708,18980.0372,36844.08918045461,31344.6435,15577.133140388341,3243.348,213.58694,1969.38375,1996.34177,4563.05072,63978.85665586195,39.216210000000004,6531.761617742436,13696.306352944574,9038.547389599953,8600.881361001006,17629.03125
181.93359999999998,1781.52096,96896.8241779158,37794.7065309421,4343.1794199999995,111870.78340911675,34131.35664630323,80418.34256313433,142327.57619888923,28265.098431692604,11516.218471463524,6589.56987,5584.1028,35041.807056461614,11409.82932,17178.54160981992,313.84431,47.5487,707.925,1127.40385,3050.47872,49882.138999024915,24.80934,6640.114141729045,12642.937406354928,6613.565871332993,8595.883674388486,21151.3875
199.64168,85.1462,71272.34023452806,51908.84511676527,12972.664420000001,126272.899538834,30099.470112672465,58165.24779397692,147143.4608637899,28310.046927683747,7311.981216403723,8125.51734,31220.923600000002,33076.85048477842,24313.642060000002,17802.294803680783,2497.48994,218.72845999999998,1027.7325,244.39433,1067.92864,55058.13887383488,6.46749,6725.721874808233,12300.951810209317,7994.829706127153,8593.988947046415,13521.825
14667.240670000001,6607.77672,58978.31775501965,160009.9386671236,32776.693660000004,127277.43091659925,42759.19298943682,59869.70685097377,110391.42284152017,137662.93259965407,31366.718759351672,9684.189,39679.296,36064.145810374255,31455.29266,18333.982158715924,848.71169,88.8592,1091.83125,464.32402,1156.79368,23375.32432097042,2.57709,6505.369909986763,7452.3351980600955,3244.458431160964,8600.057566504425,24759.975
61319.096020000005,34211.8846,127160.0086729375,851207.8691646459,72633.5117,138122.57343875922,32010.212348151512,89483.53061113588,101997.98471868175,192598.73526347952,30818.300654855775,7017.47955,99500.1736,34987.09666197462,90119.89502,18925.48140123063,6129.26602,688.99032,5296.42125,5258.82561,3175.21384,20069.483464222052,32.556869999999996,5150.645453501118,5559.428246951706,4413.4853720583615,8592.835634751213,13083.31875
16168.87232,21768.58884,211624.75330057344,493962.5124371851,62704.04185,181886.81825858366,36587.68652509824,96902.27907181763,128352.41368127635,165642.39342010015,41602.105045196884,8107.03593,94693.7912,28524.56068987641,108635.71888,20536.29887327349,4137.3556,326.6915,1055.91375,5645.15751,4877.63552,27107.852169547514,48.4335,6112.885185356795,6285.099585207385,3134.3114156577526,8914.005649144638,5459.4
39532.52071,21777.40096,142393.8856606977,458140.2721228777,35111.06921,163674.5010310195,34061.17279083385,97655.71513663631,88535.67081244125,170545.81978221098,22277.771495399345,5989.34745,71498.0672,28958.951489151365,89823.0542,20365.759311371457,6078.34057,704.85888,3273.78,5322.18382,4674.49856,22597.60935447636,41.52717,8857.521565068493,5924.425974973311,3535.725956441176,10744.559399957718,6758.08125
18262.79696,7334.33036,94032.25920788683,387868.73666425725,47007.86476,77167.75911540672,23073.656404325695,100124.17345530851,71642.23813581765,124466.37974123341,30907.426072176895,9535.50837,34907.72,31350.797390381675,43618.7889,18837.565819287443,4333.66672,451.68416,2586.9225,4045.86477,4204.87144,50208.59189380821,29.1129,9232.020086711284,11245.241812682105,3388.4055302802176,10824.110488509124,14041.2
20718.46243,5361.2696,89582.87168785898,299146.0798800395,45931.54411,32220.734052584845,12281.09340547347,91333.43381740336,64774.762987308735,127517.38301161437,32717.14932156847,9920.72835,62576.841199999995,33311.954319567885,48782.43468,18388.396321643333,2028.70603,311.95884,3915.10125,3316.38804,4643.34512,34963.4821518211,35.28651,8849.037362878074,6333.205774955675,4002.964246237146,12273.659284661717,6970.29375
14463.981469999999,11673.85788,130763.26263304593,163550.20244163746,21918.8917,107958.51401915282,16879.41462937813,50008.67043082698,70985.32246650876,138879.44526083776,43259.00541732198,6584.28822,37871.7472,30378.479922896247,35967.62474,18334.990148446068,2655.44282,214.22482000000002,1801.62,333.33626,209.08688,24275.94229268541,0.8135100000000001,10616.53765499964,6295.313824273251,3929.5474847114756,12791.935862266191,13776.375
44496.4391,36744.03832,228833.51316464166,374702.3063894723,27873.42152,117092.87832215051,16249.074699223667,45714.59928128876,67429.44622603586,171476.1961203884,32316.277336406096,9016.32654,20577.9728,27960.280630324345,12708.50104,19983.181893649406,365.53326,15.5807,353.31,1490.5093,290.45712,19586.95636739836,0.97011,8809.935976823788,5159.233529158147,3423.3064089283225,12400.221579150384,10404.4875
51208.9573,36364.83736,190826.4914003876,652361.2341177945,51265.720479999996,69953.76100056394,14752.750782462232,65608.14943099394,94404.97391870529,172195.15096338023,22497.873979900418,8339.20155,51673.7364,33210.759361434444,48182.43494,21683.60859794816,2856.60471,293.36412,3009.4425,3812.33715,1332.59512,18466.716060032784,11.3982,7516.949729330353,5068.861212113706,3738.6570101243515,12276.844623381787,2115.675
11485.32641,16391.819919999998,196537.41938427227,304993.92083540675,26425.51791,150044.82389357674,23571.942006699603,62379.9471603223,74542.97369092569,42543.3142314976,11917.654924573342,7894.74852,76335.5608,32272.072634551107,50585.1809,26632.773083911805,5778.64646,686.79622,4964.86875,3521.10212,1587.44456,16921.664590833447,15.07557,8646.718811306884,5279.2386800105305,3594.361691573342,10633.539361637508,2243.26875
28132.83694,26509.07972,184006.13188991245,226968.5034815528,15928.76761,345803.4635718593,86352.41001390356,50415.45715193298,73325.80106559544,175846.48145955076,41860.40853462618,5607.21789,43150.102,27446.935327937572,16085.38814,30189.934732653957,4019.66462,513.35428,3984.76875,1071.49417,454.34888,24599.808827566696,1.5046499999999998,10117.567276547634,4476.781811886092,3373.8239977931457,11725.451507015492,693.075
33748.278210000004,23472.14652,187989.94973281433,346907.92445567576,40992.36165,372483.2563312486,46591.82119612173,53422.01762343485,105715.01438708694,176729.09678972894,39295.44182966508,7785.82431,49592.9216,22009.312439965306,29053.75538,36045.98826651022,2497.42377,295.30514,2311.41375,1140.95469,1572.4582400000002,19993.666220723542,10.058489999999999,9230.891277935716,4885.580437597125,4724.550013535519,11009.162192253774,482.0625
47444.77449,31041.842959999998,197808.0931078945,521171.85584196716,55048.85698,148616.33288845533,23642.324964070016,87012.13870207242,137452.55661722255,152650.59770576085,36091.583980981355,7195.9644,72168.3288,25553.46748999521,53572.8181,29012.56790233789,4895.26678,605.84244,4405.8675,2743.78472,2848.70296,20713.902901340807,17.00109,10881.09523282968,5933.644515453947,7410.400314035039,12889.967407357168,3972.9375
62360.6666,41854.16088,210542.88516484722,916587.3646755225,47428.17518,75843.7620164067,26987.09031119712,76054.94777851482,117105.14234575734,227724.79194237635,44704.07239548442,4786.50186,50653.0268,25671.89945786046,97531.46584,27049.822582608693,6820.89013,470.44982,1428.765,5724.33519,2444.1904,25176.657694584945,25.90092,13080.064368921061,4956.689769159459,5203.8645317770915,13550.980111399465,8025.3375
59130.20622,40662.0966,235816.1139099718,727027.2699052845,50788.92622,150715.9083281265,29346.243340071665,93167.56122813294,124918.97877428023,198743.35707931346,30597.199405082625,3433.15107,101283.942,29661.95567775481,99924.98188,28235.954472230038,6569.40341,553.24694,4951.18875,5537.911419999999,2824.9656,35425.320996266,41.46219,13118.951338688637,7514.9965042070025,3988.0371036031415,15736.122473349878,4443.35625
24449.59226,13869.4578,146337.0895219418,362522.2261729942,30742.35241,177086.51051960542,35489.810457824526,73298.86032608812,202943.73172902333,60926.85252871629,23486.68640971996,3401.40006,52861.1472,29906.92508652274,53093.96106,29050.604926646876,2792.33328,262.4706,3175.55625,2658.38008,2651.53888,25405.21834893133,19.298189999999998,14125.716071287166,8288.756222234635,9097.740883440369,17288.920179738383,21835.35
655.90947,223.27136000000002,125572.12528636778,131307.48905480304,21590.93358,210180.11397953457,41686.24012945898,89675.87446187253,146537.17937023152,51516.37987278808,21860.388009661434,5156.9594099999995,33969.3776,26614.94410402126,43391.77682,27131.410561414894,3643.23367,532.4011399999999,4116.23625,3039.59856,4880.476,71183.66995507588,38.3973,12306.038798645914,12331.372243521593,9293.418482888566,19125.405250926677,19323.2625
9238.416720000001,336.37868000000003,146157.78997663464,231182.81585887534,23733.37879,414612.1137863936,84026.19879566123,88106.02871461077,141103.8327894643,29147.365991919844,7586.4393308556755,4857.11883,25118.0624,20237.24001111964,25224.16268,25510.94494556875,1732.14227,116.06678,880.65,3163.2292,3821.74776,48560.62678924179,29.05011,8116.5291400015685,7348.401815263754,6070.187676838651,14132.249508174482,14662.21875
6321.394,494.11332,114686.49919647056,141941.08723074282,24987.787070000002,264369.90187077015,68181.13279591424,77074.42352664802,121500.03264916559,97032.50638360347,25655.200079493923,6112.16109,8791.894,18970.331990866227,16902.45582,17468.742527512906,982.11041,61.71156,619.65375,1465.02807,2494.87952,27249.78046026219,14.9085,8296.862661925157,5811.590536831237,4936.737781858026,11820.380092836114,7328.1375
13766.17704,3819.3096,99005.53615840427,192204.47607310506,24567.70122,182847.25815688414,40480.426860488056,88886.51300442191,169693.15456209116,113689.74955158686,27797.10917163599,9228.61395,18250.7716,27019.578636813574,7361.79518,15438.33897911289,187.58686,49.563719999999996,1090.37625,2718.90735,3361.77696,13064.135044286391,23.17572,10466.428045760133,5478.411867456424,6635.063613318946,10807.964116376505,15016.05
50805.59648,28270.4676,104639.48590598567,462899.6936529369,62550.48853,144672.2301259464,38330.662566612176,52628.27565906912,188426.66508693522,238655.7316276545,48779.70307738739,10505.69073,92628.9492,30776.637719527094,42540.09694,14587.225782396565,4667.8354,591.12236,4084.6425,1050.42832,211.44848000000002,41683.34664308196,0.7815599999999999,8630.664802072964,13598.395360177476,6863.769321373357,10744.559399957718,32878.96875
36327.52792,21544.82392,106411.38056728085,740499.136012654,68125.28384,191376.01412675006,46936.86682129567,89928.4731528936,123137.28830960907,146412.76284902444,29142.200902593053,8940.08745,128082.7244,25155.277276756537,110280.95212,13873.052552876034,9199.0043,921.1557,5103.55875,6112.63102,3295.60624,25005.52640236035,36.988350000000004,7290.159751904733,10436.938515921633,3929.788445017415,10675.937318393997,31366.425
14334.47157,4778.8874,91148.52047180312,169784.66651338362,33193.76543,88764.84753170748,23576.870781492806,77325.40292368727,141432.42909906563,108176.00551344478,18852.359124150807,9750.60684,59483.0052,28037.60768154961,58046.91194,14726.114197028159,6236.81772,618.72436,4179.8475,2197.31081,4123.98664,44706.800837560346,32.93817,8430.537027799066,9441.455737719325,6772.46121462093,10808.732991239958,19856.85
5166.69157,2400.70748,89980.6883411326,71286.67687689078,9856.435959999999,52527.95616468803,13941.935045862923,57443.454655013855,81544.8613353013,67947.735914116,30802.385711488037,9156.81843,51000.6736,28601.323003620593,16338.936239999999,16485.09894124265,4445.72816,541.37734,3959.59125,449.82861,671.21592,38034.17842783154,5.30988,9602.508304013229,9834.313988451655,3485.760902714581,10809.364567020664,22894.575
14840.271709999999,10577.60392,90960.01475639503,138475.9746086124,17168.28897,38156.5230562907,11775.01953595463,50122.26068929615,82039.28343611429,122922.01847262998,30206.658532105546,7019.793000000001,20154.2764,25902.19584852128,8617.94334,14563.748732742277,854.31578,147.3377,2668.80375,491.62237,289.85688,22270.63304342242,3.7965,9027.105137459697,5086.259564626972,3116.028830200187,10891.551797961103,8024.025
15630.60308,11573.495,109893.46992417653,92394.39610779264,18467.64444,76628.68639046856,18414.277013064904,46274.93018793803,78105.78155879358,173731.02597866542,30452.29991672602,7457.34933,18604.1996,22686.8312653697,11282.31358,14245.487273749595,1335.85014,195.4266,3220.4025,158.37475,2.7027200000000002,21290.73596785833,0.014849999999999999,9594.470612370435,4912.74154307926,2741.4034225966434,12942.772634586892,4269.8625
7435.3619100000005,7447.45952,94125.67923498685,110320.59451752044,11352.84071,139364.01200204485,21651.187176756997,46767.367618511926,78857.32795883244,84127.64664287365,29851.478237822874,9440.78787,36718.8448,24699.697984233524,7417.5592799999995,14343.33792492515,1586.69043,275.35622,2261.91,212.32881,69.95912,38883.31258821464,0.0819,9367.963991992972,6496.803068761019,3111.613785023832,13870.173019001155,842.25
37197.23318,26104.97468,144718.0382208402,336286.50186530437,34158.26961,163914.8863744615,14685.674014639466,46806.96006797427,74652.80820906961,144088.8335619361,30233.611945031236,7097.02731,49119.4592,26467.81628466821,23624.25494,17816.81295917871,3470.13295,487.65778,4351.08,548.06943,80.39280000000001,19704.429617132708,0.042570000000000004,7886.869051734568,4269.141255833423,2786.8840702510024,13278.276673220535,3209.79375
55584.31343,29802.88916,111819.02838991946,684990.3557717537,63354.64211,236273.22856169945,47127.349267176425,62237.43278954076,86454.39788562883,189843.46768422867,35415.79279693104,4488.7041,71827.9532,31094.13259713084,66659.74586,22817.647398805046,4341.596939999999,569.50252,4066.11375,3263.1652599999998,1340.18832,16939.895053644796,11.07972,10601.423257711607,4557.696431971722,2723.798402481212,12343.13262053856,795.16875
42399.21713,28567.48204,109687.07951077305,732546.6368944426,69346.32842,260358.48619861645,41694.52360629609,98270.68180951822,98790.26878762059,161431.3701857748,29536.000602199467,5884.48269,96757.1432,30567.6385713244,109118.8063,20567.33377389769,8717.34778,945.89538,4895.61375,5809.3270999999995,4331.77464,37573.411332761534,41.46855,10985.689061415582,8508.899228639671,2743.57737610004,10352.46067941016,4262.4375
6752.1028,3502.54396,97970.18681899768,180226.49501800572,19403.119459999998,131149.15480349434,22958.297144269738,88758.07260195432,100576.10356365526,126227.21510413848,38888.680252975486,4596.31008,39365.204,25495.38120261404,85421.48116,25734.251368873796,8030.64061,775.5977,3490.2675,3731.58611,4374.18176,58102.74631796188,41.727360000000004,10490.385147896615,11361.986559604362,2815.5933419702524,10575.077412198114,6396.46875
22976.689019999998,15927.29376,120003.15155700003,193139.6040374608,16440.15647,74990.26768539881,23159.365331975743,50649.95908962965,93523.82657714626,110719.70709496409,25841.55928370773,8469.47061,9298.196,24789.36220961469,4999.15542,28481.684147005686,946.72473,46.27442,364.425,361.9836,247.23984,52154.36783611598,1.7027999999999999,9290.996103134652,8405.480164099426,3435.2941079145044,10598.418256267407,5586.20625
