NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
279546,204823,1619973,1144482,83370,615019,125789,173558,631019,896095,69250,398252,380845,243190,344449,170599,27107,19311,22565,163086,95338,144865,65513,30966,89152,42477,156926,141036
317498,234476,1771668,1344873,93769,749816,142658,195696,759027,897640,71063,392902,401883,259104,408555,181740,29795,20289,23147,173270,103066,144970,72497,34173,100462,50095,136016,143146
309058,233340,1730659,1315885,85711,723739,136501,185506,718441,890711,71325,384410,373094,242088,403849,190804,28687,19025,21825,169458,102945,146345,70425,34598,101733,49346,136336,147988
288781,215373,1469987,1212902,84268,693870,131679,176208,661970,907156,71192,412021,397434,235665,372938,176332,28951,19177,21485,168988,103153,142781,69022,33982,104679,47467,134482,147611
339631,239371,1585366,1447543,100345,752856,157663,192562,750910,1091301,80753,459863,450580,277902,423274,197261,33355,22147,26680,198341,119064,164165,75345,39411,106891,47827,135484,142677
339608,255796,1767296,1428872,102535,658426,160947,170313,684602,1076483,78811,466240,455960,283260,377943,205671,35338,23672,28235,195783,124466,170761,75166,40784,105228,43973,130947,122050
350152,271684,1800642,1601116,101183,811466,152075,214558,907517,1118296,84540,423651,456464,288315,480332,203574,36047,23984,28893,206121,134022,179643,86351,42222,101831,49835,120320,136565
354727,276076,1708960,1636007,103713,815035,154432,224311,936395,1094689,85418,446241,461091,273345,479159,204670,34803,23097,27505,210348,130886,184001,87118,42697,104460,51128,131086,147882
354160,272766,1694045,1612742,103279,837048,169447,221881,935194,1202355,90752,443755,479784,277574,477593,203550,33803,22823,27031,206354,123717,179642,84582,42048,114745,52008,136021,161922
327637,255131,1664677,1460761,98440,770120,153823,200582,778093,1074568,77863,426509,451096,266716,437898,191598,30746,22042,25864,187140,118092,163811,77065,38554,109891,49366,136480,158468
311791,246651,1537344,1343344,94080,708556,153546,186828,687625,1064170,76461,359024,373061,249575,392979,181029,29851,21326,23235,180174,108664,151369,72675,37393,106004,48525,129857,146769
357963,286418,1852178,1678351,107093,850198,171150,225574,916956,1235627,83812,448549,464295,284453,471480,218587,33413,22735,27053,208866,120268,168360,83339,41277,108223,51969,131726,151364
360284,286072,1971258,1696035,103326,868815,178165,227921,963496,1160596,80058,427816,490474,286917,478811,226621,34406,23901,28712,209454,121656,172048,83959,42485,113127,54374,140073,157988
351882,277076,1969836,1670089,102718,848075,159346,230509,973852,1170887,89218,403448,449285,286398,475033,224745,34168,24527,28278,210686,121919,175751,84004,43064,117717,56126,140629,173747
357428,280899,1974259,1680228,107057,855256,162600,226374,975186,1196906,86375,422358,453617,274460,467722,216700,33036,23950,27241,204287,121367,176683,83961,42526,116052,53367,136738,176096
346060,267769,1845534,1644156,101314,834658,153821,227735,968062,1126124,80973,437754,459080,294026,464907,218100,33278,22694,27656,201716,121434,171302,84370,42573,111566,53694,136510,169681
306475,235442,1625878,1397190,90052,737205,137489,205958,798883,1035596,74472,432597,445206,281561,424738,195667,30198,21005,25937,179193,111604,165422,76809,38735,107934,50966,139124,161685
295836,230516,1621900,1287481,83221,716412,145094,185629,692156,971848,70151,379624,428394,269215,382445,181485,29707,21170,25988,175311,106090,157464,73444,35508,116093,48601,138491,171334
342484,258598,1848014,1614691,102405,845661,155368,225928,919808,1072561,81794,449094,487832,278500,457564,217535,34521,23803,26733,202649,120148,171804,82611,40313,119156,53238,139272,179048
353982,271755,1782002,1700893,105560,859435,164471,234696,965380,1171612,84616,466075,506219,288895,462822,215021,34484,23931,26966,210576,119638,176629,83376,42073,117121,55076,137277,167863
358092,287403,2043274,1729943,105138,870746,169379,238255,983491,1316029,86042,461698,484608,281865,461900,230296,34925,24138,26948,212218,118790,176809,82981,43063,121879,58040,145445,166728
359623,288537,2080058,1730640,105344,905697,182962,236020,981466,1286514,86945,471156,480081,286451,463244,228761,34439,22935,27179,213740,119309,175672,83806,42798,121251,56110,141494,169895
358511,283597,2026563,1692182,104434,900057,182529,229086,961041,1279302,86523,487391,474075,286523,464241,212625,34383,23339,27141,208721,120225,180445,83299,42773,118897,54477,140001,171084
325953,262688,1805717,1465177,95459,766645,152897,198345,777786,1174788,73746,454972,462469,265895,429387,182268,30870,21234,23760,184348,113182,169781,76762,39002,113572,49009,131782,172445
310499,249365,1683715,1365255,92806,704018,136616,186526,676660,1106193,72734,405249,429810,254167,388863,171784,29963,20516,23589,186329,107136,153125,73894,36564,111378,48013,128234,161507
350608,274841,1892679,1696885,104159,844823,156419,228536,926022,1223051,83509,450942,472391,266447,459053,216726,33901,23043,26618,210516,118183,173814,83045,41318,117096,54160,138737,179006
351464,276625,1947899,1697078,102907,899848,163840,233148,962284,1261236,87146,402326,448832,255540,472569,220314,33760,23076,26653,213500,122336,174368,84516,42804,118487,55390,139327,178148
360374,287261,2030803,1711110,105125,875826,167247,231796,974678,1235576,88137,414470,450669,250929,472576,217091,33503,22403,25928,211903,122317,176855,85218,42885,120008,55704,141365,181231
355458,277711,2016143,1680967,104777,872025,168479,229209,974581,1200780,89248,406232,456804,265109,470132,217170,33557,22207,26755,208929,126125,172477,85208,43231,118419,55927,139305,184526
350487,272608,1801497,1628755,100789,876980,169781,223523,951913,1197925,84664,407124,440294,271262,468271,204813,33552,23157,26856,204828,125193,179206,83758,42482,120204,56775,143799,181205
316355,250290,1657861,1392735,87709,745589,137324,187757,795722,1081296,73198,397611,418904,253151,418709,178089,30740,22121,24398,175061,112212,170092,77051,37833,115908,49169,131381,179830
303839,248692,1618941,1309331,85143,669965,117313,178717,686587,1036092,66547,402095,408672,250676,379347,167524,29304,20824,24166,173331,108097,156999,74778,36642,115836,48190,126822,159154
349828,278321,1784491,1660904,103644,811785,155847,221914,918751,1148694,77995,433088,448854,264972,456743,197446,32720,22672,26481,209659,120789,171163,83241,41101,117341,52748,135708,177232
343221,266838,1721435,1652822,105959,839345,155183,218341,963404,1122381,78455,446233,442001,257768,466845,194488,33285,22910,26085,209573,123803,175320,85449,42746,110736,53604,131410,171427
347377,265003,1644929,1653477,107417,793719,142244,221037,950638,1050887,77380,478539,460652,260318,469449,192184,33564,23566,27100,209740,126077,178622,85804,42691,115701,55915,136545,171696
343409,255961,1606969,1634974,105070,771327,141782,222633,973851,1105133,80827,486056,483180,272647,473373,194936,33920,23040,27879,210887,125505,177624,85582,43284,117848,54408,139332,175686
337131,257377,1696715,1594548,102039,753493,138023,217983,940023,1073471,80430,449234,480870,288388,473779,203716,33627,23414,28037,205583,125244,183540,84753,41731,119232,52309,136664,170656
309984,239433,1621478,1395326,88049,715429,119072,187833,800443,1013055,72715,387823,397659,257247,420826,176531,30506,21263,25218,170158,112405,169551,80503,37623,104789,44545,125685,155158
