NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
341985,266189,1759972,1621062,102854,744312,136638,224022,945593,1043679,78716,458993,473002,287350,474505,205140,33376,23220,27806,210999,124138,181622,84625,42137,112724,53681,136044,157561
309317,239909,1573873,1404389,89628,718242,119044,193086,803963,982985,75143,409059,397270,256642,423685,171398,30186,20605,24306,184332,112354,169073,79520,38412,104603,47249,130912,156874
296913,230264,1518137,1300748,86763,663737,113462,182146,705764,1004472,70174,419958,398773,245011,383383,161950,28859,19251,22248,181760,108119,156656,75557,36158,103035,44488,125950,152641
343163,257947,1632581,1632444,99569,796378,143985,225321,949785,1064560,79725,447228,469333,283438,462243,173241,33015,22070,27089,213536,122740,173903,85307,41736,105052,51310,130248,141600
346471,266775,1587005,1639994,97506,820214,151571,219883,982251,1105669,83287,434656,459647,284212,461671,189421,32723,21715,26313,209040,122344,176010,85879,42380,102811,53073,128040,131747
345586,264508,1574308,1642161,99763,809611,149481,215981,975254,1125081,81956,422628,445349,277162,461701,194920,32894,22319,26009,204187,121963,178998,83869,41739,101300,51950,128159,133618
336957,244185,1450011,1583749,100415,801942,150207,212154,960320,1049017,81763,424089,448663,277329,457367,187587,33180,22475,26553,200433,122572,175522,83959,41642,103670,48940,126305,141453
333107,258537,1640785,1567931,97955,786303,152078,207432,952125,1141487,85766,451400,466980,280172,447894,193518,32668,22390,26373,194175,121830,170204,81994,40517,101619,46763,122913,149890
306329,240872,1483307,1383390,91944,712522,136794,190562,799672,1118401,77370,463071,478463,269238,406790,178844,29021,19460,24974,174643,111290,157769,77218,37590,98101,47266,123018,135178
282935,224214,1492896,1297572,102744,675383,127910,179530,693686,1027479,73440,469044,493987,264791,377858,175843,28518,19338,24289,176198,105842,148228,73473,34561,98009,43847,113237,126201
329730,258389,1731303,1586580,101178,788941,141113,222757,928669,1119721,76819,462652,525829,288119,463686,209958,29199,22795,27298,206106,119755,175752,82346,39812,102695,53483,125912,142030
331811,258786,1580554,1634838,102843,799299,125180,221552,956818,1009711,80417,475697,524029,289030,468101,205786,33306,22944,27082,209171,121958,180296,83921,41284,109734,54710,129587,146545
332053,252481,1475279,1621869,101764,785146,137715,222551,960432,1086227,88268,447772,496328,283131,465073,198961,34134,23376,27529,210136,122399,179732,85169,41145,111772,52453,132895,149489
336152,261633,1590289,1627372,102824,772727,144441,221746,963926,1119910,80440,452381,480819,289361,467871,201486,34468,24042,27391,204394,122752,183816,84618,40715,114219,51684,135168,162155
339341,259787,1583106,1593738,99781,758567,149602,217221,949851,1048910,76550,414720,455172,284364,456955,191781,32744,23280,27011,200634,120605,179393,83687,40219,114003,52221,135581,177990
294570,225431,1387666,1344602,83213,692003,128956,188724,800506,861824,69095,386896,404881,263695,408985,178425,29023,20466,23799,171886,109735,165383,75521,37371,105010,48891,131370,168682
277021,215268,1290209,1238110,81546,635324,116280,173482,690748,887950,69804,368965,401871,260859,364653,164458,28253,19372,23105,166474,103944,150792,71639,34617,101066,46412,123352,149803
328346,252098,1563683,1585111,100771,777227,145096,213461,920187,993086,81758,413657,435346,260509,437252,196126,32421,22187,23699,195396,119250,173287,80615,39266,109361,51187,126383,140390
328964,253100,1450018,1583033,100592,770965,140387,216485,961025,1053676,84609,418089,420787,254990,448183,193952,32777,22580,22550,196003,120223,172602,82596,40259,107650,51247,119343,154462
325078,248865,1379645,1544961,97953,774289,143474,210591,955645,1116523,85368,417302,429191,246808,443159,180783,31514,21819,24943,189276,119523,170745,81536,40302,104956,49153,116512,150254
336594,260239,1533916,1586444,99707,782593,146032,206897,936700,1096958,80422,445105,440045,247190,444080,183679,31389,21681,25376,190865,119397,163161,81077,38908,96341,46710,112282,152639
328472,253085,1542867,1601494,96181,759832,141164,210988,946141,1019964,78087,443461,452023,259057,453247,203759,31999,22288,25348,198985,119545,164221,81761,39169,96099,48749,121510,150810
289853,228283,1370647,1337778,81257,673504,124891,185550,779456,932386,75060,385577,401385,253146,407666,168072,29114,20270,23267,173605,109222,159235,74116,36584,96213,47347,126387,156572
276730,224098,1347329,1238419,86643,635168,121806,173930,680510,874905,67746,379452,389469,235695,364518,171837,27830,19338,21938,168874,104465,144845,71088,34109,94912,44914,122390,154793
320263,247240,1419976,1537306,97200,748742,143933,212402,905077,972469,77903,382703,405845,248372,430358,198059,31527,21571,24674,192037,117851,163010,79502,40007,92131,51021,123954,160977
329743,260134,1388335,1580441,97853,745177,141380,208013,919047,1059813,80352,385707,405214,247565,449917,188565,31685,21705,24984,194834,115687,160498,79821,38329,86349,46447,112240,150818
328278,250898,1286994,1582486,99022,732740,138121,213409,931581,1059736,83268,384497,414668,253232,454345,184314,32121,21721,25546,196500,119673,161950,83050,39492,89045,49090,121503,136533
325274,253043,1406477,1571516,97938,709735,133023,209764,923060,1049805,82628,410968,428184,255670,453936,180264,32256,22328,25090,197338,118835,168243,81883,39807,101606,49751,124005,148776
328005,248905,1414502,1571213,95718,716092,129818,205561,922375,1052225,81816,408738,419516,256741,447393,189444,31507,22036,25031,192789,117269,173689,80619,38636,104617,48463,118756,155254
287551,219582,1314498,1351824,87344,653590,116437,179304,756188,901093,75136,391914,409043,244284,408285,172425,28589,19272,22898,169468,107088,157006,74970,35197,92581,45640,117032,136133
268158,209888,1253101,1225404,81941,614235,109130,169827,662598,893758,70068,376396,387561,237632,365441,164729,27427,18515,22153,166519,102221,144968,71861,33316,95563,43506,121307,129129
322925,248637,1407611,1544508,93713,732662,128048,206899,882963,1041559,80493,400285,421624,247601,434627,186729,31500,21943,24581,189987,116047,164286,78802,38129,103406,48823,126040,157657
322414,255551,1447850,1573475,95956,758354,131519,208098,913768,1043016,77929,421362,431753,245982,444668,183411,31079,21846,24858,193024,118143,170270,80801,39295,109335,49711,125967,164288
325809,248899,1380508,1546698,94914,750081,132067,212638,934563,1032713,80068,399217,414648,241446,441249,183604,26684,21435,25004,190663,119909,166979,80855,41050,105681,52381,129097,158584
320336,243198,1326304,1544205,94757,745784,134236,208782,933831,1045121,79065,407002,421103,238727,445853,176203,30309,20833,23843,189470,120264,162517,80526,39897,103122,50293,125385,155990
312235,237329,1346208,1512543,91556,727091,132330,202099,913358,1002056,73344,401245,400240,246690,443708,178577,30138,20465,23929,187376,118329,158034,80372,38274,97516,48803,119420,155515
283877,212896,1264188,1305120,78863,647650,109256,172777,761134,851165,68152,416833,404478,248245,397143,161729,27285,18671,22507,161537,105736,149311,74333,34755,93431,45511,118433,136186
271143,206799,1186945,1203756,82211,599045,98974,164938,664723,857370,62968,417098,413041,244308,359014,158451,26756,18414,22191,161972,95695,138854,70930,33091,91837,42664,113674,124859
315264,235822,1351238,1549144,96973,707484,119638,207572,895953,1021196,73453,457805,473404,272440,445200,183702,31096,21412,25416,199564,114349,161157,80175,38681,92733,48041,121017,137028
321157,245585,1426268,1583526,96987,733690,127741,213124,914577,1052838,67288,455357,476873,269572,455302,183935,31250,21870,25142,205634,119745,167219,82235,39363,96773,48763,126450,136070
324953,247572,1413595,1574686,94339,741541,130673,212272,927136,1024483,78044,447535,474899,271923,447385,180139,30896,22043,25557,201827,118350,169734,81348,40104,104181,49994,131617,143314
325119,257603,1499519,1581209,93895,708320,129858,208547,908251,1053682,79479,448136,482466,273967,447940,192047,31452,22348,25519,194091,119308,169185,80769,39628,104330,48380,122316,148908
322134,255835,1547981,1585070,92695,738250,133208,209850,907411,1044597,78643,442084,464240,267868,448143,196502,31598,22635,25347,198664,117874,172394,80188,38875,98690,49313,126874,135427
289021,230398,1379759,1367051,86865,671128,115617,189049,772762,924998,70748,402738,413646,248565,409335,174166,28841,20881,23238,176432,110059,161179,73699,35419,102011,47944,130517,149813
266765,221649,1306705,1245957,82372,625212,107830,177263,674960,870733,65846,431973,443956,248193,364320,169638,27140,19311,22784,171460,103409,149362,71573,34061,102962,45910,127620,163025
315527,246191,1460877,1572089,96148,747182,120095,210416,885802,990597,73808,446894,483855,273030,437408,188001,31710,22091,26221,198114,115632,170411,79107,38107,110204,50747,133619,175049
319604,249158,1484233,1590481,96793,759973,128020,213546,924328,1004667,75251,426815,468301,266348,454864,190269,32551,23121,26194,202250,118756,169976,80527,39544,108110,51241,132382,171302
323615,253058,1422326,1585970,97384,736235,128558,216653,943791,976683,76356,415151,452769,262457,458963,192401,33195,22977,25736,204571,120238,169829,81428,40945,104392,52270,126940,151127
320257,246983,1437712,1558625,96351,751597,135882,217429,933637,942265,76929,407683,450525,263897,462419,187645,33250,22811,25968,201905,120583,171540,82074,41077,104133,51587,131458,165228
304438,236333,1313982,1501037,92937,753927,133854,202364,890435,958644,78016,387150,410393,266908,448441,174156,32723,23042,26300,183921,118598,174368,79820,40635,105153,49402,126976,167513
286174,231600,1317238,1314092,81707,662074,117173,171161,745536,934070,74704,374058,369338,247364,400067,168638,29173,19777,23012,162976,106646,154370,71406,34621,91192,43049,109861,142893
279803,231605,1417037,1283515,81811,611052,107347,171855,647284,891539,69313,377276,385938,237732,369247,177278,27398,18276,22142,171154,101601,139568,69774,33166,90517,42015,117786,128146
310782,252125,1540234,1553523,94182,718196,127041,215659,884268,983159,79898,360549,410644,260576,449363,198914,32090,21552,25245,197265,116754,162675,79777,38622,95569,50590,130891,144170
315414,257395,1472695,1560246,94652,713474,127955,213486,921020,953539,77893,334850,368889,247647,445267,194371,31666,21359,24877,191708,118722,165120,80620,39363,98466,50269,132072,152203
309684,240553,1328654,1524734,93403,687420,129453,205967,914862,946962,78408,337124,375305,239999,436375,179246,31241,21006,24118,181840,115196,161145,77879,38630,99774,47480,125320,150355
308177,242713,1374668,1485750,76960,591143,127322,205374,900598,966810,79609,329940,376437,243697,438062,173007,31064,20843,24193,181894,114511,158938,75187,39181,93797,47047,123150,142694
304313,241019,1366340,1164023,75474,544761,112010,188956,853649,940547,75177,350767,354489,230716,416588,140661,30785,18106,20860,174790,110892,157360,66867,37709,94613,43748,112136,142369
279412,220169,1312874,1225124,76746,576148,106265,173292,687785,915863,69512,367878,359617,235387,360871,157995,28618,17945,21410,163428,103251,146629,68061,33771,87401,44174,117947,133716
247312,194592,1129990,1102540,77483,553273,95982,155430,573496,791446,63153,396021,373703,232978,307362,144265,24652,17578,21974,158993,93005,140094,64081,28879,94028,40637,119675,145070
272523,211174,1146102,1161620,78903,598593,108342,161930,583079,816580,63540,415577,396812,242484,312359,149160,25941,18296,25036,154350,90053,169568,62942,30241,104157,39995,121029,152027
316798,248674,1393384,1543529,93576,675510,125777,210847,875120,944362,72293,439605,444939,263075,429750,178805,32109,21560,25426,195943,114958,176172,78615,38748,107631,51589,130681,152384
314706,246442,1388465,1551958,93093,697750,127711,216106,927313,969946,73327,396157,440797,266422,455317,175935,32459,22014,25711,202518,118506,174765,81682,40367,106136,53378,133200,163114
308353,240808,1317916,1510416,89271,711465,126206,206343,922738,922686,73015,386085,413099,262963,444577,172299,32194,21890,25558,192516,117835,175490,79309,39219,109456,50592,133808,159848
307386,237241,1259632,1493661,87300,714937,124858,196810,888130,906648,72183,363781,395765,254174,436433,168560,31734,21684,24807,182457,113893,157069,76941,37424,92018,46964,114829,138816
281042,220341,1147107,1320347,78968,642732,108709,171018,732161,784838,63676,365844,383458,239800,397771,155363,28693,19344,22000,160273,102352,138856,71040,33902,85997,42372,111090,137099
260200,210657,1234747,1225735,81617,594006,103971,169091,639901,819047,64041,354399,401282,244370,368534,160130,28236,19091,22393,166690,101765,121457,71278,32801,81420,42390,111575,111176
304467,246693,1415252,1530573,92293,701527,126287,211464,849194,941507,75084,348275,394110,248329,440341,181561,32411,22372,24762,193953,115846,125500,80151,38815,90848,49536,113968,124233
309183,248004,1350872,1543371,93622,714620,129023,197953,881899,936373,74898,396824,410322,237745,437028,173048,31123,20631,24339,186202,112631,145437,77600,38708,100540,48086,118322,146838
314053,253651,1366951,1589493,95198,720196,129274,185867,872746,979420,74039,385032,435943,235054,461988,181265,32150,20832,24358,201535,116020,155973,81806,38639,93576,46979,120575,140703
309652,249787,1383177,1574524,92012,713147,127782,217201,877754,976410,73349,366793,406460,230330,453794,190500,31743,20450,23169,202085,117660,161083,82751,39969,96257,50664,123477,138287
304893,240084,1373085,1513024,86491,706928,127217,210543,887986,933117,72720,377656,387552,234152,437667,191025,30217,20140,22721,188500,116683,159185,81321,40113,96684,51698,120650,139032
269535,212917,1179672,1239140,76419,635514,110653,163585,727252,776996,65730,381543,380089,227307,387462,160189,27812,18296,21468,151748,100413,148034,68717,35466,86790,43744,109015,133538
261328,207961,1101771,1171727,77339,579899,104027,148776,631764,834641,63890,381194,388852,225023,359040,147059,27689,17753,21259,157501,93692,124664,67786,31663,79702,38426,94659,120693
312207,252282,1418662,1534428,90308,693923,126603,207275,834658,1009660,74490,399031,432893,247273,437880,186289,31728,20518,24283,193782,113913,147700,79189,37650,81823,45342,104423,124498
312580,252220,1436546,1550730,89905,723767,131374,212584,867703,990606,75767,394812,404215,242064,441040,190412,31633,21038,23607,193786,114555,152026,78773,39670,81261,50047,114214,124319
317638,241181,1407238,1515595,90031,725404,134876,208835,885335,986027,74780,397176,417775,237491,436629,188644,31489,21293,24016,189507,115374,154418,78917,39608,80306,50107,115589,124550
311141,243996,1348787,1495429,90301,702318,133584,209936,877935,960537,73711,386879,423969,238012,444076,178468,31862,21386,23945,189583,114911,150663,77930,39144,84444,48854,119974,123660
309022,241262,1279320,1470314,88243,701380,133938,195093,857822,927542,72163,384025,398180,235180,433609,170499,30512,21216,23407,180618,112694,154759,77737,38499,91092,48786,118015,133244
280291,215120,1103442,1261053,83245,633636,115934,163217,644147,848934,65879,377209,365460,222126,385755,155096,26957,18441,20913,150064,103038,139901,69311,33501,85238,42755,109995,133791
259798,205422,1017540,1162520,68701,588614,107252,152642,607212,777097,59965,346593,356010,219132,352622,148168,27204,18987,21099,153801,96474,125266,67258,30544,81091,38340,101144,120979
249382,228841,1166999,1490622,92468,686125,125980,196573,842004,837265,68375,358641,377552,237529,424353,177203,30934,22085,24268,181322,110684,145952,75426,31176,84071,43895,102766,129295
297944,227557,1108860,1471463,98638,693328,129280,195118,864021,804850,70956,348116,364116,234234,422340,170256,30482,21584,23160,174208,112795,150853,74638,35156,85872,45606,102637,130596
308131,233797,1204148,1488103,100406,702307,129786,189886,866286,852649,71430,342496,376107,231145,408133,173742,28462,20332,22048,171057,109958,151041,72832,33569,84833,42953,98442,133726
305152,235010,1234448,1465222,99560,705860,132088,191709,851291,848348,70847,323193,378749,223147,406250,175400,27742,18517,21654,168983,106897,149100,71750,32123,84432,43726,102864,130513
297590,195661,1043908,1092584,72826,575923,115834,157803,619248,798255,70063,281966,310166,212619,336402,179017,25584,16331,19856,148318,89344,128046,65644,28374,91607,38598,92684,111838
264674,197021,1076368,1143011,70088,600377,113569,156240,655320,709790,67161,300954,298007,210220,329713,152743,25242,16766,19526,141647,92564,127092,64890,28217,87878,40116,91400,122840
260001,196961,1034247,1131317,73669,578724,110115,147922,613195,722719,63051,337977,326638,204800,307202,154565,24782,16234,19938,142851,90650,115908,63278,30496,88869,37850,89247,114786
297115,231151,1184381,1460051,89584,706084,131399,192227,839736,770071,62823,387478,392444,227585,408523,173650,30217,17294,23559,174205,108475,142968,73572,36393,94781,42891,94206,126494
285608,237275,1203732,1502861,92190,715112,129106,194267,877850,919449,74507,392182,395928,232332,421386,179144,30050,19985,24569,173885,111730,144960,74330,37594,104577,43106,97985,128805
315500,246053,1331760,1502324,91587,714653,134627,197871,885331,1033693,80517,375965,391071,226545,424123,182502,30014,19702,24603,176757,111349,144473,73759,37830,107349,42936,93764,126914
315225,252825,1436074,1530711,93020,737775,139576,200319,887067,1034781,77052,363812,384484,215100,421021,184043,29246,19366,23623,175291,110398,145372,72448,38271,100602,43312,91591,128641
318108,250161,1224982,1490602,85623,740452,139020,201404,906317,1019483,76873,341108,361328,220052,416766,187745,28592,19503,22616,150926,110301,142735,66169,38082,97979,43644,91033,129226
284341,218521,1152397,1268225,76727,641217,118142,171834,734342,856930,69528,322737,344364,195573,375978,165201,25566,16891,18152,147409,100847,133502,65915,34388,104828,40236,93872,123818
255924,199270,1021215,1136463,74644,585773,110239,149200,627730,820925,68421,323818,331721,188571,333905,148640,25388,16016,18441,145489,92806,121579,64437,31393,108280,37357,86918,114254
313811,234629,1218517,1454293,86364,705521,132273,185218,836099,914553,75455,351136,359550,210707,395935,169697,28866,19360,21338,164975,105603,137887,72090,36039,103626,41998,85784,123223
309211,236351,1245399,1489775,88528,720626,137811,190345,881379,882583,73807,330858,349640,207503,410299,173383,29048,19302,20405,168273,109779,140981,73633,36924,103175,42946,87140,125514
297829,227203,1180930,1430842,88218,719986,140407,192413,897532,906439,71947,321745,346547,212076,406722,166774,28729,19340,20163,168996,112267,141789,72558,38709,101495,43742,92783,127372
257945,194276,984512,1122022,72909,742810,134657,153511,916425,903316,73556,297292,313197,194708,403540,140968,28111,19300,20143,165207,112741,143694,71550,38121,98412,44009,91832,127499
273551,203539,959093,1257763,75601,702406,131672,174145,905633,851879,72472,311732,309707,197781,401083,147921,27344,18513,19849,159643,109652,140668,70522,37849,96346,45578,91590,128132
265880,195851,937168,1176207,71521,630696,117477,154533,743923,720001,64562,291397,294535,196412,360161,140655,24896,16008,18193,141041,100564,131557,64905,32976,97871,41756,86411,124709
250073,188011,889799,1107273,73140,588806,111153,142665,658131,668727,61931,264663,293334,195445,324006,140985,24854,16308,18391,139089,93578,118609,62589,31064,97165,38483,83017,117695
298946,220044,1097409,1417994,84443,709568,133243,185713,860065,812566,69206,303752,333105,212432,394999,168100,28080,19255,21086,164815,108132,138880,69959,36176,100251,42921,87435,130649
295560,223134,1070683,1452034,86468,722499,131418,193689,912626,814950,70322,335893,365774,225392,410812,173681,29054,19219,22978,171068,110296,143485,72420,37243,105119,42855,90393,135112
296257,226411,1065530,1426826,90620,700623,130931,189960,906843,856109,71649,344922,395567,232563,416051,167070,30986,20159,23993,167073,112094,146581,72201,37812,104263,43409,92909,135117
305493,233172,1137782,1446850,91390,697871,132846,191993,883899,890605,74132,347176,390075,229890,414635,167790,30164,20575,24124,167630,112019,141113,72513,36708,96334,44147,89413,137000
311447,234903,1157543,1452164,87808,702156,132465,194654,858327,940541,72522,342012,371819,225850,418097,165371,29264,19405,23748,167602,111899,146986,73447,37582,90209,43672,92155,138462
276154,210541,1016979,1216944,73124,632005,115399,164157,731210,826168,65959,311682,323569,208534,374944,141564,26734,16973,20184,147863,99831,134512,68011,33332,99347,41447,91186,125800
249128,199289,941696,1065837,68459,579699,109207,147404,638946,777656,61835,300589,308004,197487,329439,138310,25960,16471,19404,148678,86653,122105,64651,30234,98630,37606,84825,115995
261719,196528,983187,1108065,72837,688486,131056,154431,841560,778206,70389,303251,359248,216452,420764,141875,30429,19621,22561,178376,88668,145875,74662,36739,97700,42668,90646,129237
303465,226763,1115372,1425301,87618,711797,136095,196271,883710,828250,69096,332739,360823,214289,423771,161119,31134,20448,23459,176639,109853,152953,75749,38220,95962,43944,98900,129907
311727,235331,1123128,1464658,87564,718855,137955,194239,884735,830855,68453,332295,368013,207722,422077,160379,30670,20411,22615,175688,110501,150478,74274,37283,97864,43346,95698,128239
310633,234114,1172275,1481369,89676,728752,138615,197832,869960,829836,67713,321288,357184,207965,423687,166732,29627,19976,22020,179916,111522,149480,74568,37286,88674,42624,97673,127343
308594,227853,1156433,1447513,84406,719846,137670,193287,851640,797356,66100,310435,351864,214779,423551,164764,29709,19430,22131,173808,110151,149500,73210,36715,92413,43041,100274,125312
264595,200871,992664,1222190,73072,635155,119416,169020,706793,681554,59852,279506,321419,200523,381605,147715,26765,16985,19416,148058,101681,133351,67666,33422,94273,39526,100214,119671
261462,199234,956923,1139289,72087,580171,109919,158352,624851,674806,53077,267523,309692,187142,335232,151725,25485,16292,17429,148464,94719,121162,65875,32164,93701,37253,99310,109998
300227,226898,1174163,1461616,95193,699502,131232,197304,704122,800637,58421,281114,336168,206649,415820,176256,29635,18958,20713,176027,110872,126293,73597,36832,80206,42326,96916,117181
313929,234921,1204842,1496250,81254,728044,134714,197897,618194,845250,67609,288739,332005,206458,423170,180660,30116,19163,21623,176662,112339,147703,74391,38016,79040,42734,92621,128762
306201,231524,1187602,1469381,85557,736611,137825,192122,858339,858091,69192,297795,338476,209262,419257,169812,30116,19217,22201,175929,113327,150488,74201,38635,79449,43030,94547,128976
308564,230944,1163265,1245514,96233,709492,138787,154379,907554,874290,68428,305585,335117,214197,319003,161488,29059,18670,21406,172696,115922,150894,73901,39532,79347,37169,97061,131150
313974,230861,1140739,1354571,79359,726069,138771,171980,916230,832330,66775,297794,314253,206117,364994,167163,28600,18256,20679,165696,112792,152317,72188,38799,77361,42699,94797,134164
268699,199790,1019926,1206945,71338,657493,122344,153729,771515,620117,62328,271797,276963,191654,348926,150085,25791,15873,17763,142058,99220,136148,65283,33288,73736,40382,91145,123978
251905,187558,931664,1118771,76636,601720,113434,144243,694039,627098,58397,251862,275216,183935,325613,142986,24615,15397,16372,143715,92707,121125,63600,31087,71795,38223,85506,117089
292770,219204,1112820,1421731,90680,740258,138249,190997,939443,801905,67825,283229,315633,203883,399483,168305,28256,17761,18659,167101,112827,144244,72759,37297,76581,45150,91356,129741
298660,221823,1148114,1442061,100228,757007,142349,194557,965555,818466,68675,290374,317915,205106,407125,168862,28154,17826,18240,163439,114876,147383,73256,38620,78072,45975,90889,133214
