NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
358767,281393,1936606,1716505,101638,819970,165724,234945,969151,1213642,84923,470669,495160,301401,462135,224530,34263,24382,27509,209723,117346,182101,82619,42912,126483,59112,146276,178028
324086,261728,1851452,1485644,108526,750820,140449,208874,807080,1117057,76202,425136,465992,270277,430139,196679,30718,22355,24875,195204,111205,172413,75058,39701,123141,54166,134443,179745
306399,245067,1725732,1372716,95506,705855,128103,194516,707036,1099670,77660,410655,429824,255230,389915,181972,29837,21188,24188,195049,105807,154954,72361,37042,118654,51784,129722,162539
356071,285156,2005642,1722798,103793,849651,156659,233155,936220,1240631,85296,479578,508410,277158,453603,226536,33745,23407,27336,211336,116638,174473,82180,41508,121958,55856,141080,184959
357709,291999,2106567,1742390,102452,912100,168659,235900,964411,1247065,89447,454021,489052,263184,465301,220592,33791,23564,26953,215446,120696,175219,83766,42982,123023,55164,139957,193118
364467,292466,2083111,1742961,104876,933757,181612,232450,968048,1221258,86988,465750,494431,282519,464700,204536,34102,23155,27442,213919,120629,177867,84501,42699,120101,52102,137894,182152
357706,285808,1962090,1719623,104693,943628,193259,235665,967990,1196347,85519,431246,489459,278062,463578,210479,34030,22921,27259,212142,123001,174130,84334,43385,115864,52872,132484,170470
349755,277345,1893653,1661564,100794,921335,187978,230100,951678,1175896,84734,408442,453108,277468,463981,204854,33206,22789,26338,208779,122300,179549,82777,43297,116043,56426,141282,169422
316027,251660,1722386,1411748,88331,747748,145818,197247,791680,1069418,76176,379879,407431,274519,422117,179079,30564,22422,26079,187372,110871,168546,75133,38753,107879,49977,130014,166755
305704,250658,1681468,1327722,89749,661456,120916,184642,681730,1054643,66529,420703,410036,269409,381670,169382,29086,21613,25763,186297,106716,154760,73402,37365,107397,48348,126118,154444
353431,287547,1894349,1696173,103897,795405,158314,226627,909503,1217095,77375,447757,465494,285414,451723,201877,32822,23332,26764,211525,118176,169801,82341,41397,108308,52184,133158,155163
348474,282559,1975854,1708309,106208,836585,159282,227140,961043,1216299,79410,469831,492590,281036,463538,202625,33579,23563,26390,213473,120310,175949,84599,43328,106023,55415,134948,149005
348073,271466,1992069,1702048,106312,826737,149989,229538,954251,1151461,80405,498794,514387,276909,464166,210379,33840,24296,27279,214610,122688,181157,85223,43432,114549,59462,142310,157120
350352,269294,1913614,1705321,104669,818271,152909,233683,989505,1176658,84192,491692,522283,279978,464991,216332,34043,24091,27945,216241,120707,181037,84249,44078,121669,59070,146050,164177
341307,263980,1852135,1652589,102742,795995,148575,231017,957047,1103386,80335,462951,502924,291898,465899,213616,33521,24163,27824,213265,120627,186024,83465,42895,128050,58651,146163,180432
307892,237470,1656092,1405654,90946,740515,123526,194180,823700,976002,72324,429437,452548,275286,426825,182265,30359,22031,26945,179156,111996,172535,79076,39096,115477,51076,133169,171625
293163,232209,1614989,1310146,89007,675174,116518,182865,715979,966131,71438,449790,442789,263479,386183,171941,29241,21420,25725,176395,108926,160328,76313,36462,112081,45451,128192,166253
348295,270425,1791926,1671835,99843,808997,148296,229687,957244,1212284,84642,483400,485864,283614,463875,186362,33587,23364,27008,214794,123792,176841,85553,41976,111523,52219,132733,149890
351729,276651,1902051,1701105,98003,830954,152273,229087,992044,1235089,85467,472283,500429,284592,464412,212352,33357,22682,26933,213693,123469,179085,86028,42907,110060,55142,137428,135545
350097,273332,1889688,1701282,99974,831587,151947,229111,990072,1213495,82707,460357,512654,286855,462796,220996,33626,23841,26877,211546,121710,184340,83944,42535,113350,54568,137458,145844
349127,270874,1904318,1689419,100563,843106,156720,229997,979874,1113109,80783,456852,497692,287178,456639,218473,33828,24054,27426,211023,120520,181775,84192,42781,118523,53472,137272,172425
340602,273280,1859759,1660503,98704,811520,159202,226049,973554,1078066,80721,451698,488467,280481,453655,214755,33247,23743,26644,208195,119543,179673,82402,42082,119407,53890,141491,188754
305030,238366,1600943,1418969,90757,732203,145350,202418,818409,1007094,72704,416075,446244,266901,415530,185676,29464,21474,25479,191559,111102,168172,75902,38573,114566,51932,131979,195440
276213,212416,1390098,1278232,91997,676890,132720,184770,709283,919259,71205,411255,435513,261769,381196,172021,28456,20316,23878,184394,105988,158468,72842,35437,114991,47188,126136,173428
323375,245977,1530923,1544214,103261,770877,140775,217370,925943,1111789,78514,434741,487132,287897,463292,192321,29078,22783,27298,203986,120221,179256,82491,39565,113807,49651,120952,163291
333150,261140,1602070,1615258,103298,799005,123587,217412,947172,1062827,84482,472058,517069,289080,469567,203662,33252,22907,26972,205289,123542,175113,84677,40552,101699,47362,113146,140145
336957,263359,1557169,1634806,101927,789483,141336,222455,952780,1132355,87565,470036,513517,283066,467241,200119,34188,22976,27666,209897,123731,173466,85290,40344,100015,46375,118003,134279
338446,264246,1625591,1622328,103151,800325,158787,219746,959358,1170956,83696,472733,500841,285380,468379,197377,34319,23433,27558,204638,121939,176129,84371,40001,103597,47191,117598,143680
348612,275661,1752938,1630499,100381,822961,164961,215203,950949,1130893,80670,446234,484728,286861,458058,197439,32892,22433,27124,203685,118950,170561,82977,39402,102689,47395,118118,150555
309464,243930,1609004,1405876,95590,748016,152239,193584,807089,1004960,75172,421483,458072,274158,416625,182314,29499,19927,25485,181179,109340,157214,75981,36985,96056,47711,120871,143893
293697,234545,1531009,1316570,96227,700532,153372,183860,697205,1041758,78993,384021,443733,263927,376920,172939,28846,19619,25161,181902,105562,147652,72288,35355,96813,47436,122157,141200
343236,280606,1929870,1672885,102352,873341,173782,225108,928381,1151021,87745,417074,481776,280489,445143,211782,33323,22734,24733,209286,120471,172842,82220,40197,106997,53319,131770,141065
345536,281983,1894503,1688682,102417,871366,170632,228882,973660,1189272,88474,442748,487599,278658,456903,212375,33862,23777,23958,210688,121511,175840,84505,41519,109055,54601,128772,149042
343668,284796,1850349,1677980,99560,865960,162738,229743,975193,1231012,91147,452155,488667,273843,457846,202444,33302,23384,26544,210331,122707,178412,84581,42030,110420,54477,133265,149123
348212,289373,1949097,1690301,99829,864795,169764,228840,958848,1187224,84753,475577,503618,276082,456259,205511,33402,23435,26833,211065,123064,173599,84793,40966,104668,53519,133420,160058
334916,268936,1867869,1669250,96119,836290,161889,225115,962866,1098661,84481,464824,508918,281351,452835,222329,32913,23729,26254,208689,119213,172566,82480,40726,104163,53976,135362,159697
305433,247184,1710504,1415717,94101,735591,148020,199236,798652,1120511,82162,466427,471639,270961,419103,187289,29521,21803,25456,193275,110180,165989,72773,38222,95369,51725,134538,146203
296267,249445,1706966,1343439,100622,696961,145091,188893,696880,1071829,81178,468805,474087,264449,379466,199105,28538,20839,25116,186984,106751,152898,71013,35840,92727,48490,129482,134341
336319,279729,1804220,1669535,99462,817273,163302,233712,925682,1163913,86002,460863,504845,283430,446645,232072,33219,23226,26172,211541,119827,170577,81731,41975,91911,55360,133310,143329
341405,288213,1649052,1671780,98490,786311,149065,223480,936920,1188454,88712,447177,506973,281575,458512,202078,33296,23619,26521,206576,118190,171906,82068,40273,93158,50986,127514,148733
341899,283342,1651669,1684297,98651,758991,146219,221547,940936,1205006,89256,450423,506744,280719,459993,201816,33181,23118,26600,206965,119542,164215,84186,39694,91604,47937,117284,143444
337509,277765,1805908,1678038,97103,802633,157755,227125,932913,1193872,86971,472624,516325,278236,458100,212399,32986,23389,26003,209119,120295,164859,83882,40801,94549,49207,111637,148912
337489,270155,1779717,1652493,96055,796641,147812,220863,944582,1135313,83355,468313,513049,282486,455656,213983,32613,23280,26211,205017,118037,175864,82631,40573,96743,54074,130618,146635
301992,240826,1604214,1433517,102644,684475,126252,195329,784733,1023181,74157,456949,485088,274604,421680,195391,29332,20912,26000,186546,109571,166832,74600,37096,98726,51548,132149,144658
282048,222636,1300221,1307614,98336,613578,116568,181150,685158,889850,66252,442951,451587,272428,380652,179361,28314,20368,25339,185467,104079,154121,71629,34632,104636,47633,129863,170010
329137,252273,1415468,1589298,94006,730229,136200,213127,890385,1056866,80344,461850,501394,283269,444450,192591,32802,23566,26227,201827,117779,171633,81463,38948,110219,50497,135536,170538
328260,264778,1637316,1631056,95607,773290,143437,215135,921109,1087881,79945,475125,509344,284825,458019,201494,32499,23566,26500,201693,119911,172639,82691,39979,108111,49508,126574,151776
334888,268023,1688445,1634839,92537,758280,138835,223855,945665,1158821,81551,459916,501427,276033,457867,206098,28577,22973,26428,204707,121193,168901,82925,41492,98841,52543,126746,142230
334852,278825,1775291,1669383,93457,751970,139191,228585,959031,1233236,79097,452913,497095,272806,452249,218141,31814,22175,25886,207768,122800,169165,84035,41151,98745,53768,133787,147474
328541,267944,1825079,1640143,91905,740137,135144,225443,939222,1181702,73666,439750,486533,272702,451969,215794,31671,21862,25700,206055,121425,167353,84072,40316,100881,55434,138808,158046
304272,233877,1561750,1417649,97293,650594,111740,198312,784474,989012,69060,436972,458584,260789,419654,186781,28083,19505,23607,189912,110601,160019,76379,36950,102566,51711,134693,155517
291828,226516,1432554,1312891,94575,599023,103992,184572,683947,1010651,65509,425280,442150,252415,378308,177156,27299,18855,23182,186694,100772,149667,72859,35305,101328,48449,132216,142589
328910,263181,1727806,1632066,96808,712670,125601,224888,918390,1226097,80460,449080,478016,273468,447565,208724,31258,21725,25548,209798,116780,166991,82196,40870,101208,53568,137777,151081
334543,271337,1757121,1650036,96833,752612,134365,225887,937988,1227079,76121,441980,478450,266387,455735,209416,31099,21812,25129,208210,119564,164977,82372,41147,97118,52867,130736,146151
335590,266478,1674375,1635436,94223,762609,138205,221228,948019,1159005,83979,420389,457361,259030,448075,202152,30847,21838,25178,203841,118653,165457,81302,40548,98188,51236,129203,144172
331433,271553,1581983,1615026,93912,724044,138494,216501,923898,1133374,83228,435070,464360,269682,448348,195501,31266,21839,25069,200685,118549,165772,80331,39709,101682,49708,125934,150028
324974,263189,1487959,1570432,92639,750697,142256,210000,913115,1110083,81760,444954,471199,270614,447715,190463,31776,22826,25373,197014,116409,169324,79591,39038,97442,47926,119674,138325
296935,240660,1389060,1371129,90467,686806,125872,182456,770741,1022043,77400,410261,436774,252054,409712,167164,28840,21017,23980,175820,106446,151432,73227,34508,91702,43582,112191,128970
275276,230868,1349086,1250133,87265,640050,116972,168183,671568,1003222,74014,447111,457714,250323,365101,162278,27205,19669,23156,171158,99110,135636,70890,32577,85522,41278,104579,129810
320491,255690,1487668,1581552,96042,750990,122586,211284,882958,1098392,78203,454094,491111,275300,436020,188529,31843,22292,26342,200141,115433,160084,79065,37854,91233,48139,118462,146768
322362,250175,1411101,1601796,96690,751239,129166,212758,924893,1013033,76350,438847,473535,266174,453288,188478,32599,23318,26293,203425,118365,168417,80396,38937,100752,49883,128150,147872
320577,243827,1300380,1556291,97460,714595,126684,209376,942335,949659,76525,430318,463481,257713,456290,184835,33152,22948,25687,199841,118860,167071,80522,40173,100533,50119,121297,145647
314060,236648,1302610,1516939,97582,728516,134208,209695,930491,917517,76052,445263,476153,265219,459054,179102,33173,22731,25861,196298,117131,161766,79633,40476,96009,48386,114602,159558
300374,232928,1280934,1477985,92821,738114,136893,197448,889312,929987,76777,429730,443957,274257,444435,171434,32896,22915,26549,180168,115282,162602,77839,39970,93807,46305,108299,148763
281416,226190,1331605,1290720,80555,662334,123890,168411,744692,901903,73925,390287,377008,253233,390158,169047,29160,19671,23273,160124,103477,146327,69973,33842,85548,41518,99843,135183
278358,224487,1280338,1257501,82393,603920,110805,167058,639555,877461,69243,380566,395395,244015,362755,169990,27147,18078,22157,166335,99387,130393,69217,32424,82576,39408,101024,122443
306486,241907,1345790,1518695,95073,697718,128872,204202,872317,923360,78643,399626,438522,266847,441942,188595,31944,21409,25336,188953,113539,156469,77337,37446,89149,46734,114278,134524
312264,250345,1334546,1527888,96065,699606,130868,203412,907680,911481,78026,407018,439045,262977,437802,184053,31183,21517,25577,184036,116697,156724,78806,38686,87157,46528,111935,134427
309486,239772,1286165,1515090,95427,679151,132887,199599,905821,940491,79205,396253,443017,258458,436518,177160,31709,21576,25367,179886,113068,155510,77120,38109,88629,44574,106588,131912
311398,243809,1385760,1492793,79469,585867,130206,202996,894475,1000428,79994,367242,420806,262468,435820,174933,31197,21571,25587,181625,114048,155251,75325,38897,82878,44586,104512,124439
306167,240728,1422007,1184284,77586,542641,113259,193184,854909,964449,77068,360452,374650,239864,419613,147908,30770,18734,21985,179666,111040,155181,67478,38259,87307,43334,102786,130265
280659,221375,1309568,1218058,79193,569969,106464,168501,688745,990413,74929,361688,369990,233881,354858,152112,27898,18333,21465,159448,101974,142172,67165,33688,83363,43482,110209,127682
258336,209653,1262143,1134412,77739,548636,97111,150846,569533,933257,69296,378556,374452,225893,302504,148307,24070,17186,21332,158131,88699,129363,62386,28303,83674,37784,99727,127707
271218,214820,1327732,1157989,78107,603116,113368,165897,584682,880024,67515,384440,381458,232760,308061,158844,25652,17887,24593,154452,89641,157974,62738,31191,93080,39456,107051,133682
313056,243896,1434257,1506736,93211,683823,130418,203437,870984,1000047,76232,413635,419209,254120,420164,174513,31306,21223,24858,187034,113255,168229,76659,38517,91007,48903,117781,124400
318099,246157,1402578,1523318,93480,699932,131220,204668,912715,1034179,77118,404014,422716,252207,440865,174374,31054,21198,24544,191086,116470,167533,78863,39519,96064,49827,119222,131474
316463,249394,1429107,1533414,91609,705950,129289,199707,912801,1057344,77943,413246,431680,247299,433579,177215,30462,20914,24111,187772,115127,163419,76365,38563,94659,47060,114298,136481
316047,249627,1523412,1545533,88603,717181,129292,195490,882708,1035303,76958,398699,423644,251465,436366,184836,30717,20705,24509,187319,111695,146967,74813,36823,80282,44980,101243,116987
285219,225673,1352630,1349059,82340,656285,113930,183255,735427,825087,64625,370293,376561,231700,397225,172960,28265,18415,21754,167155,102838,132645,71628,34297,79223,42440,101459,123703
258594,206023,1231538,1218328,81126,598696,107822,167592,640709,786361,64392,347154,374314,227107,356007,161370,27381,18256,21108,162143,99659,112421,70047,32441,75752,41416,107787,104131
300232,238766,1352271,1515319,92333,703008,128914,203457,844997,926208,75168,360828,405880,235142,428249,180772,30923,21075,23312,185695,113688,117302,77835,37726,79936,46686,109559,110887
308037,241828,1271016,1532168,93746,713984,131431,191706,872714,947457,76325,372976,406365,228670,431834,171377,30370,19699,23219,182545,110596,137046,76544,37687,88043,44668,103991,130836
307445,239765,1275737,1538486,93662,719237,133526,171332,866123,957320,74932,366038,401529,224080,447227,172238,31400,20746,23590,186821,112161,149354,78163,37574,82248,43596,103444,125714
303129,236402,1273979,1502548,90948,716326,134740,195049,858984,949497,74149,369251,388910,230522,430188,175318,30685,20671,23051,179596,111749,149777,76593,37844,81828,43939,104775,123456
300158,232903,1263887,1468177,86852,718170,133044,192622,864098,918816,73865,382184,380707,231289,418682,175315,29559,19825,22369,171160,111288,145180,76248,38250,80677,45602,100354,121474
264089,207387,1128840,1214310,75701,638371,115610,155212,717620,768738,66402,354941,351219,214007,375567,156180,26595,17279,19854,145112,96472,135537,66345,34418,75866,41413,90214,117088
252621,198191,1001786,1119092,73890,579620,109163,141294,627170,775714,64065,349260,350320,211518,339229,144511,26081,16368,19820,145590,90497,118577,64519,30722,73050,36849,86172,109729
299777,233713,1192557,1443941,88691,690909,128578,187803,821648,920921,72533,381384,408975,228683,410019,165846,29262,18573,22515,172538,107629,141564,72881,35632,78516,42554,95812,119359
299534,232022,1177922,1460894,89146,706990,135999,191605,846686,902575,73301,368132,386302,230368,417302,165803,29916,19295,22796,173099,108806,142565,73065,37059,79261,44189,96650,121483
312864,231307,1174164,1447594,87785,706351,136806,188918,861070,924084,73367,351047,389363,230292,413815,165899,30548,20606,23632,170213,108971,144036,72693,36959,79510,44183,97875,123865
306582,236072,1156188,1448551,88458,690339,132920,193935,858472,931295,74161,327498,381450,226665,418767,164024,30599,20781,22776,173204,108933,139841,72245,37178,80344,43694,96629,119853
303529,231486,1154990,1441260,87087,695824,133797,182814,843637,927590,72931,314333,353742,218973,419055,161174,29234,20475,21463,170047,108105,145622,73185,37029,82815,44693,97192,123408
272560,207308,1042188,1235765,81521,633239,116481,155658,642113,790790,65839,311630,327634,200906,375461,151630,26158,18304,18818,144436,98904,133417,66460,32338,79098,41025,92309,122514
257838,202552,980762,1132198,67250,589842,107981,143606,605746,727493,60558,290392,324518,190950,338465,145586,26027,18292,18470,144606,93182,120541,63965,29507,76383,37227,89432,113762
251486,229919,1143890,1475462,93840,688564,127496,189382,835443,830962,70010,332501,362079,215233,417826,170911,29935,20992,21654,172732,108290,142461,72776,30403,80587,42762,97638,125628
304497,234107,1174428,1488034,100681,696556,130473,192886,859093,841932,72966,341488,367217,218394,425231,169840,30419,21349,22029,176073,111252,150183,73918,34426,84147,44427,97380,129021
315109,246467,1336635,1530772,102383,711447,131904,194824,862618,895015,73551,324678,365103,220625,416944,178485,28844,20788,21891,180026,109375,151565,71856,33348,85152,42110,96357,131702
314573,248928,1369321,1504353,101531,713635,133916,200313,852667,920674,74062,304554,367119,212620,411270,178773,28299,19501,22151,176645,107452,149110,72214,33242,83925,43704,99510,129374
307187,205123,1131692,1111629,74582,576884,116263,158729,618484,888055,74449,311455,330577,196215,336423,177919,25513,16704,18652,149663,90408,129500,66753,28883,90262,38561,88440,108177
267526,200224,1090862,1142549,70930,600832,115484,155887,651819,786196,70399,302642,324002,190441,332105,151840,24826,16554,17913,142678,93600,129690,66064,28486,88455,39911,89456,118507
259241,196443,1033532,1135761,71722,577247,111593,149587,609816,746227,64713,281316,308742,180439,305948,155270,23976,15628,17419,145296,91422,119597,64604,30778,91784,37651,94285,116493
290415,228318,1177749,1459230,85507,704978,134372,195406,836927,726676,63633,292515,342027,196573,402278,173635,28423,15564,20116,177072,109889,146137,75075,36773,101674,43307,103344,131655
281917,233306,1166735,1498635,89336,715983,130384,197968,876707,846772,72001,298445,339310,199037,423687,177141,29278,18591,20834,177232,112976,149391,75742,37898,111460,43769,104040,133021
295448,228410,1124578,1469776,86818,705243,132574,200256,884470,864183,74743,292725,340632,196248,428082,174065,29944,19414,21022,178893,113695,150431,75723,38134,113770,43696,102094,129062
294428,230315,1138942,1454912,86098,707742,138505,195873,883254,896699,73323,283542,320822,195925,413336,169576,28637,19227,20867,167073,112323,150321,72979,38210,106320,44068,102617,130490
299375,232600,1096367,1427907,79465,717596,138092,191335,894127,921737,75142,270622,304449,199927,406024,170078,27911,19594,20500,143541,110463,146965,65410,37428,103697,43695,98581,130360
273051,207049,1139933,1223921,73467,637492,117720,167131,731113,768054,66831,261358,280340,186844,368643,167159,25403,17282,17061,141964,99075,135227,64439,34155,107231,39975,91165,124101
251090,192852,1041599,1121858,71925,583113,109512,149471,627098,741189,65191,265010,285864,183218,334294,150906,25370,16225,17807,144126,92798,123562,64747,31074,110015,37290,90645,113447
305557,229198,1196287,1450201,84585,700578,130601,188182,834949,837757,71526,314390,331324,204620,398277,169825,29099,19712,21037,167315,106480,142592,73337,36128,106654,42115,94495,122764
299903,228157,1178395,1477643,87346,717968,135915,191848,881646,800223,71766,329783,338612,208501,411435,171764,29480,19687,20875,170165,109801,144389,74777,37060,107265,42812,94067,124706
296648,224230,1175923,1429506,89071,720396,139506,193681,894798,878051,71061,337604,349131,216007,408435,167646,28995,19690,20476,172230,111728,143613,73276,38784,103796,43175,96013,126190
258611,192252,996880,1128831,74104,745812,132884,157012,903164,904254,72675,322263,328995,203957,407158,142879,28812,19602,21125,170962,111504,144423,72343,38340,99202,43270,95520,126077
271756,200901,957293,1269606,78886,709486,130645,176129,893433,848601,72425,342593,337436,215694,409450,149087,28870,19387,21625,164679,108897,142301,71737,38075,97525,44985,95952,125857
266197,196685,940871,1160364,73343,640650,117676,154058,735033,710211,64503,313075,322688,210075,362250,140023,25660,16580,19105,143282,99122,132605,65418,33169,99134,41357,88582,123261
249494,188810,890701,1089932,74131,606976,110922,143268,652378,700190,61976,297194,316089,198162,325494,140024,24979,16354,18647,142969,91541,118913,64018,31121,98003,37463,84893,116211
302255,220350,1075443,1425930,85695,715720,132948,186480,863240,836337,69450,323334,356470,210895,394573,166542,27971,18815,21125,167720,107633,139831,70567,36194,101771,42686,91054,127169
303446,228930,1106498,1469992,86572,726750,131215,194556,916923,832659,71009,308729,357314,207841,413864,176973,29257,18966,21967,174738,110178,144165,73177,37186,105396,42952,92100,131845
302784,231248,1076718,1452296,86267,702876,130582,193025,902915,872603,73234,305414,352714,210643,419530,169695,30301,19383,22087,171817,111287,146683,73093,37918,104043,43224,92986,131939
302968,229500,1086738,1443488,87007,702292,132280,192537,886381,890198,76326,312942,348125,207402,415972,165556,30305,19978,21934,169758,112316,140993,73297,36679,96174,44126,89325,132175
304684,229263,1126885,1421358,82828,697885,134245,189164,871045,931444,76584,308233,331735,200499,411087,161374,28646,19147,21094,162539,111177,146792,71637,37056,89899,44775,89415,136055
275489,211701,1097548,1207563,72328,632808,117804,161257,748834,842662,68474,284161,293698,185323,365849,145373,25533,16603,17963,143659,99910,134321,66164,32852,96710,43181,87177,130758
248253,197742,1014825,1055389,68492,585431,110823,149563,635545,768970,63116,295570,297370,183699,322440,142397,24984,15748,18175,144983,86196,121677,64618,30999,95908,37167,81426,122386
262720,197048,1011593,1101694,72741,696257,132473,151096,843412,768673,71683,307254,361117,207916,411416,144821,29355,18855,21712,174936,87372,142524,72973,36706,96214,42759,87931,137573
304653,226576,1091905,1419738,86637,716258,137056,191978,889210,836375,70935,326009,360775,212671,424599,161685,30870,19754,23148,174449,107525,147443,74003,37730,91903,43648,88958,132264
306629,230944,1090149,1438043,86593,728425,139601,188251,891058,824893,70951,316903,358972,209281,415717,158207,30872,20222,22772,169573,108192,145660,72303,36845,91738,43272,88171,132806
308483,229358,1123629,1455342,91226,741842,140255,187194,882601,812145,71190,308582,355191,208764,415112,159350,29596,19743,22041,169658,108284,144649,71686,36410,84877,42884,85590,133266
311788,233232,1185806,1458889,85123,729957,138715,192293,854049,863788,70185,299813,341441,211141,420501,165744,29928,19405,22089,174412,109673,143187,72946,36597,85075,41748,87916,132930
272422,212375,1148068,1253319,73253,634544,119880,176018,694656,781435,65358,284467,319540,193762,374455,162047,26614,17016,18972,148885,101568,127510,67187,34306,87130,39431,88929,124093
266693,206554,1115355,1151611,72589,584006,110691,161375,617637,751353,59916,295116,320964,184997,334133,164573,25662,16113,17391,148285,94779,116325,66135,32280,86955,36946,93693,115078
308154,235821,1281439,1486955,97951,705934,131579,203218,706636,824988,61248,308780,355495,209406,416545,187001,29826,18891,21654,180327,111386,123418,74547,36783,76325,42061,96957,122190
319915,241711,1302245,1519801,84647,734271,135566,205457,613377,843386,67590,303026,339969,209861,425573,195774,30004,19096,21848,181211,114939,145927,76384,38645,77174,44156,101982,132522
308820,235413,1261293,1485582,89056,736946,138882,199354,855685,842996,66527,310772,343416,211087,419047,178535,29798,18839,21805,179715,115281,148907,76051,39355,78726,44227,102849,130334
315053,235826,1202506,1272010,97972,722896,139739,160923,902826,854711,66630,317176,340838,204711,323422,167837,28917,18164,20714,180591,118105,150610,76352,39810,79891,37641,105200,127749
325362,237009,1180579,1387701,81020,741086,140536,179845,917849,854398,63693,309079,328328,203616,376392,172538,29029,17914,20498,176415,114928,154284,75227,39377,79162,42898,103811,129885
270836,207197,1055378,1214716,73882,670052,123793,163072,758899,649187,59780,277892,295548,200506,355925,155256,26342,16156,19041,149644,101156,138233,67467,34384,74315,40278,97370,125481
251896,191192,967279,1112104,80329,622456,115080,152422,669068,624878,56267,261301,293576,194619,332084,146755,25377,15814,18051,149981,94549,122716,65468,31970,72847,38266,94985,116995
295091,221906,1146406,1437783,93777,756429,138938,197338,919439,775575,60462,287077,327248,206902,407135,173278,29282,18486,20774,173174,114360,146360,74951,37908,78306,44979,100671,126768
296642,221556,1154896,1447737,101647,757730,142461,198455,940137,784278,61984,295577,326235,202630,412735,171989,29338,18629,19887,167554,115396,149324,74831,39018,80065,45538,97829,128404
