NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
53940.40705,40316.981,241784.16159684534,452028.8083663287,41946.70197,412660.2021783607,128751.8141500764,51208.21988913135,101217.80846443381,227056.6281318314,39652.62516997998,8369.49465,31190.2296,63078.50823564336,26985.722934023768,29964.97200204451,3754.25773,785.87906,2829.6675,3924.658500101197,972.37544,19101.00870902543,4992.824633550281,11306.809408362386,4413.072853549096,6089.281493322145,17048.482026008154,2902.70625
52009.51708,39236.13086,227460.0657758506,647674.6195221825,50938.75211,441323.0608289717,140037.22270643277,58751.00591899084,99568.78989369694,212953.78032719388,43352.75748702894,10504.346309999999,71060.6628,65397.94307546504,37244.20579056027,29357.65748967995,3519.3571,1299.9237600000001,1925.68875,5285.737276494941,2684.28232,17274.022037009876,5334.4865768047175,11034.202556872991,4405.711868879773,6201.857288674927,16363.139924500647,2885.38125
61783.62924,44150.77814,245799.62673417683,694764.6207163486,55859.12568,381032.9838303959,113241.43225664331,41769.717188312694,95512.69805343308,268397.3546185675,52329.06042266142,9469.43973,55408.2724,67126.20772218384,33561.32530943973,27792.5960823635,2775.60651,484.43604,2412.375,4656.150068656854,587.6812,17807.05290761014,5027.331391005901,9926.295643195075,5435.21495186205,6124.403729488896,14456.330263122434,1493.04375
50200.11967,35542.93656,216125.404910789,514616.6443857699,54561.68331,571472.9997404752,155762.87583501925,70251.41814041814,162367.13869664256,145920.82173278494,20188.546079167583,9310.09977,54467.9632,62469.893080538204,53490.22384387097,28908.83360512134,5159.66648,1318.29302,3999.61125,5758.115545197793,2089.1528,22100.919574552197,5824.2331812425855,13636.36674599617,5714.493593777629,11159.748926177675,14921.499555515098,2103.28125
38274.43124,28211.0825,223319.9304179691,333649.89614630135,29405.81463,454759.6415673919,139071.6063161513,64413.058207977105,215189.8125705613,186311.065700184,45948.04097301537,5932.72467,26431.11,58227.79342725639,47723.70824475382,28217.41622363377,3949.6193,546.63056,1518.68625,3494.7859539834417,2551.05304,31997.339851999914,5797.171583195249,22065.126260415745,6387.133655713372,12266.128654979775,15929.604340776023,1704.45
63150.34625,44666.16794,270476.0255494523,751911.3167844355,64757.56799,351509.51382738334,147246.3046365002,48070.932115374126,102254.17517847738,262299.0362495528,53622.40203520768,9182.58939,63900.0208,61297.5629693862,46161.48791636672,25234.17851849055,4218.84185,907.71992,1737.79125,4366.927270818768,818.1524000000001,23860.779468842495,6179.4758432544195,23852.92647952688,5015.709464332189,6614.126471373209,15177.370126147624,3603.75
62270.240490000004,41700.00874,238138.57323457347,696129.0464281127,68913.48375,224552.81646378792,124356.01745498327,46810.2881223746,90782.71239370569,257431.7527978559,50596.252671336464,8103.52647,78007.9964,62385.64438879205,60396.94795269949,23458.795325234114,6976.22148,5746.77932,4575.8175,4204.318815436984,576.68232,17691.42378968036,6283.113143017732,17476.445556090857,4413.077299704598,6113.2342000074495,14697.482372083035,4066.44375
45771.86292,26289.17528,176430.51570991904,537668.3275371053,59993.20822,268858.9164436784,134728.1350054238,46044.86641263208,92215.90544726045,164080.16945073107,18966.929354093056,4312.27953,77097.4276,58247.9621986116,67151.43431704585,22962.019429403084,5395.6304900000005,4337.13036,4720.9425,5008.118870303589,241.71024,17872.226189490044,6910.281818816547,16566.11521749291,5006.951038446912,6909.786664289257,15688.53461126509,9710.25
60181.1448,40125.541079999995,214596.8103881293,793289.200216913,49579.50871,165455.34029772546,74576.61933189107,49535.06683278848,90811.55324898819,158236.80947096559,21162.015539834774,2810.0124,46958.4824,61766.99859896078,73711.64643650255,25073.04395718971,6646.14602,1388.498,2904.80625,5894.224135225391,1040.42936,22210.333075582963,6755.121690828382,14558.52725626762,4349.190224630795,6816.5450509528755,15343.529476104412,2561.7
41606.07696,21122.91974,113433.30537233187,638871.1969259423,56063.50191,130020.35944426354,63799.42145014812,81636.8883363994,98415.91358058063,132958.3571257496,24443.38697195012,4456.58643,67464.3392,68103.8146242377,115477.39603578948,25657.055421482048,9834.07952,1092.59526,3103.125,7730.951854811408,2794.09608,50385.67823889247,6938.139213431931,14695.958025431799,8509.871911924365,6978.172226648834,15126.624385159303,2797.14375
48545.8237,16548.23356,97147.30884171573,535445.3388104333,53811.98179,88114.54930777002,61851.30152903761,51593.00155723334,97156.20213563979,109310.31961652303,19182.07897698921,6286.14126,49519.7924,58212.3230366253,78959.17594441425,28184.136225149883,6452.4299900000005,1378.9927,1181.205,5299.138004848207,760.12904,29752.15627836535,8591.45561579879,16814.892990389882,4452.503289270873,6381.248428003724,14850.158952112728,1230.4125
