NL,BE,FR,DE,DK,ES,PT,AT,IT,GB,IE,NO,SE,FI,PL,CH,LT,LV,EE,CZ,HU,RO,SK,SI,BG,HR,RS,GR
296693,216289,1593996,1161933,101130,591842,115057,164752,616137,1061647,82243,474227,466948,267121,345755,162966,27096,19568,24792,152429,95395,133082,67010,29476,78738,37795,136027,113117
330860,248168,1925607,1404992,94444,727055,129443,200405,758877,1085877,79978,462202,494941,283688,406239,199786,30792,21339,24382,176023,104178,141240,72779,34112,88235,48212,122747,119703
328276,244770,1831053,1366437,109438,699226,121728,194366,732017,1147958,80076,482004,505209,276579,411779,206009,29578,21668,26610,178939,102930,150705,69755,35266,103455,51349,138094,145473
308997,240463,1736702,1297399,98808,661632,120831,185615,674334,1134547,80465,477649,505071,262472,381268,191312,29531,21777,24353,185528,102413,148031,67348,34468,112511,48528,134118,165233
353400,273526,2004397,1550405,100405,717795,153451,205464,755378,1307591,92044,476402,512851,292480,417539,214690,33954,23790,27672,207040,117626,168021,74742,40067,109294,48793,134189,138628
358643,292072,2112264,1548276,101643,663660,171294,183470,684103,1302550,92498,489677,528021,296071,383698,222826,35482,24843,28950,206899,123516,169901,74248,41510,95410,43238,120455,121671
360618,294232,2115203,1685448,100266,860251,178426,223398,906114,1363585,96031,472254,541028,298572,475765,220859,36585,24651,29778,213586,130713,177171,85914,42766,93995,49687,115070,136565
370763,312581,2136705,1738088,101973,966555,191127,231948,931833,1331601,94723,479639,545168,288598,474707,224456,35497,24473,29074,216565,129753,182647,86814,43389,97724,49595,118535,140650
369298,311069,2023946,1732130,101742,985331,191418,231955,939210,1313995,99770,454601,525213,286095,481639,235030,34803,24567,27757,215177,123361,174411,83999,42623,103318,51046,119800,144823
335740,271350,1739200,1522419,108058,831804,174262,210648,791984,1103462,87494,481151,512711,267945,442518,206849,30911,23405,27055,197971,118749,158949,77111,39493,103014,50796,130929,152304
314215,251511,1740514,1381059,109441,744570,146047,194820,699184,1107117,81210,451002,491319,268261,394696,194204,30011,22758,26854,193281,108730,148602,73073,38163,102789,49908,129484,148245
366489,300040,2036173,1743861,107101,836423,152465,231591,922807,1291290,84785,481517,536447,294157,467562,225574,34035,24275,27930,214095,119588,169312,83426,42012,106722,53939,134001,146952
370761,301804,1959655,1755076,103452,836336,158878,232933,966027,1257404,80180,477352,543441,286417,470776,219299,34351,24356,28663,212333,121029,171804,83705,42992,109344,54692,139851,149268
362366,290017,1933885,1735143,103502,809367,157213,234252,972148,1221531,87466,477427,539313,287631,467383,223735,34086,24563,28072,214854,121871,174670,83816,43522,113036,56331,140254,160180
367166,297647,2006692,1758854,107195,840052,159982,234604,975765,1200632,81693,482754,541383,286629,462296,228199,33642,24187,27784,211418,120189,177951,83769,43328,113544,54751,138141,163798
354388,278402,1777074,1707687,101438,788627,142322,233414,974624,1119791,79359,476565,520793,297551,459930,220402,33851,23795,28028,208028,119396,175384,84046,43231,113336,55766,139798,167551
312915,239343,1456420,1414335,105887,689678,125020,207797,801495,1011462,71294,447525,476250,282102,430780,184024,30292,22001,27180,187734,111856,170149,76440,39649,108576,52490,140772,166863
301427,234393,1556840,1301209,98598,668797,125665,182698,695154,948773,67838,434668,453206,270440,386217,176840,29505,21484,26709,176848,106220,158367,73279,35803,112559,49028,137665,159611
349576,270425,1815328,1638326,102406,764521,140376,230322,921071,1116229,80779,470947,495884,278500,451231,218184,34371,23816,26639,207208,119224,173264,82611,40708,123301,54205,142005,178828
353766,274259,1746133,1694516,104822,790129,146623,236204,966461,1188599,83831,477836,513081,290812,462243,216536,34484,23931,26778,210809,120193,176969,83254,42292,122803,55598,139251,176421
354020,270665,1749065,1717358,103667,810660,151791,236975,980124,1221033,81094,481607,516262,298821,461851,213521,34865,24322,27434,212222,120441,176808,83159,42985,124416,56382,142657,171385
355282,273510,1746491,1729850,102890,812711,157307,236991,982317,1108722,83694,487920,518091,307890,462304,223846,34348,24244,28023,214010,118827,176229,83722,42755,127846,57685,144733,176256
355648,270738,1774406,1709844,101600,789669,153169,233254,968205,1167419,88231,499339,509741,302940,462135,218078,34263,24382,27509,209734,118989,182101,82972,42901,126483,57914,144803,178028
323708,254260,1655583,1481719,114195,729370,132339,207332,796842,1045345,77642,484487,510835,285204,430139,186123,30718,22355,26206,195204,111883,172413,75373,39611,122949,52716,134245,179745
316198,247346,1658382,1381090,109004,701230,135706,192912,695984,1109331,76707,452325,489363,272484,389915,175273,29837,21228,25841,194475,106373,154954,72642,36969,118654,50332,129736,162539
361077,295958,2045026,1734597,102095,857287,161334,232775,933352,1269795,84088,483274,532003,286443,453603,224017,33745,23416,27032,211346,117326,174521,82410,41512,121535,55473,139944,184959
355332,284357,2079101,1739997,102364,919365,169913,236881,965431,1207818,84231,436172,498904,281712,465112,226684,33759,23814,27268,215446,121016,175443,83678,42998,121634,56534,140869,184964
357573,276064,1938966,1698928,105116,885434,171630,231434,976010,1157502,82807,465134,521349,289211,470413,221513,34051,23800,27331,212107,119837,178410,85009,42973,119538,55851,141493,166399
355906,275405,1902802,1684717,103469,867360,169579,233267,980850,1183680,84106,462279,535367,291022,469419,224948,34323,23784,27814,209071,124045,175175,85403,43698,118741,56282,139719,155392
